voice_id,description,face_id_2,change_time_2,change_time_3,use_type,change_time,all_comments_flag,change_face_2,change_face,target_unit_id,face_id,unit_id,change_face_3,face_id_3,id
1,虽然现在我还像\n花蕾一样很不成熟……\n但总有一天，我会像这朵花一样\n在舞台上漂漂亮亮地绽放♪,0,0.0,0.0,1,0.0,0,0,1,0,1,121331,0,0,1213006
2,“什么都不用说，\n默默收下\n这朵花就好”……\n诶嘿嘿，怎么样♪,0,0.0,0.0,1,0.0,0,0,1,0,1,121331,0,0,1213007
3,在演戏的时候\n我可以成为任何角色……\n但为了演好最想演的角色，\n我会好好努力的♪,0,0.0,0.0,1,0.0,0,0,1,0,1,121331,0,0,1213008
4,你好像很喜欢我的表演，\n真是太好了♪\n今天你不摸我的头吗？\n不……没事！,0,0.0,0.0,1,0.0,0,0,1,0,1,121331,0,0,1213009
5,我不好意思说出自己\n对哥哥的感情……\n希望能在舞台上借这朵花\n表达我的心意♪,0,0.0,0.0,1,0.0,0,0,1,0,1,121331,0,0,1213010
6,虽然观众只有哥哥一个人……\n哥哥愿意来看\n我为你表演的庆生的戏剧吗？\n诶嘿嘿，我会用心表演的哦♪,0,0.0,0.0,2,8.8,0,0,2,0,1,121301,0,0,1213011
6,虽然只是一点小心意，\n但这朵花饱含我对哥哥的祝福。\n送给你，哥哥，\n祝你生日快乐♪,0,0.0,0.0,2,0.0,0,0,1,0,1,121331,0,0,1213012
1,怎么样？　这身服装♪\n成熟的淑女是可以\n完美驾驭任何服装的！,0,0.0,0.0,1,2.4,0,0,5,0,1,121401,0,0,1214001
2,为了搭配衣服，我还换了下\n发型，你觉得怎么样？\n合适吗？　呵呵♪\n不过，不用问我也知道啦！,0,0.0,0.0,1,7.6,0,0,2,0,1,121401,0,0,1214002
3,我要利用自己优雅的魅力带动特产展的气氛♪\n你也别光顾着看我了，\n要好好工作哦？,0,0.0,0.0,1,5.2,0,0,1,0,2,121401,0,0,1214003
4,能帮我整理一下\n背后的衣服吗？\n哇啊！？　笨蛋笨蛋！\n你、你在摸哪里啊！,0,0.0,0.0,1,6.3,0,0,3,0,6,121401,0,0,1214004
5,我知道我这个时尚淑女\n的魅力让你神魂颠倒……\n但、但你这样盯着我看的话，\n我会害羞的……讨厌啦！,0,0.0,0.0,1,5.6,0,0,4,0,6,121401,0,0,1214005
1,要想给客人们带来笑容，\n我们也要多笑笑才行！\n特产展的工作虽然辛苦，\n但还是要愉快地工作哦♪,0,0.0,0.0,1,0.0,0,0,1,0,1,121431,0,0,1214006
2,唱歌、跳舞、演戏……\n任何事情都能做得很完美\n才是成熟的淑女吧？\n很值得挑战一下♪,0,0.0,0.0,1,0.0,0,0,1,0,1,121431,0,0,1214007
3,这封粉丝来信\n是你写的吧？　你好像终于\n明白我的魅力了！\n我会仔细看的♪,0,0.0,0.0,1,0.0,0,0,1,0,1,121431,0,0,1214008
4,欢迎光临♪\n我要散发成年人的\n费洛蒙来吸引客人！\n这样肯定能生意兴隆！,0,0.0,0.0,1,0.0,0,0,1,0,1,121431,0,0,1214009
5,其实我对舞台表演\n和这份工作都充满了不安……\n不过，有你在就没问题了。\n所以，那个……一直以来都谢谢了！,0,0.0,0.0,1,0.0,0,0,1,0,1,121431,0,0,1214010
6,生日快乐！\n你平时总是关照我，\n今天就特别由我来\n陪伴你吧♪,0,0.0,0.0,2,3.9,0,0,2,0,1,121401,0,0,1214011
6,生日礼物就是我·自·己♪\n真是的！　反应太冷淡啦！\n这可是我在为你庆祝，\n你要再高兴一点啊！,0,0.0,0.0,2,0.0,0,0,1,0,1,121431,0,0,1214012
1,这身怪盗服装……\n太帅了，我穿简直有些\n浪费啊，每次穿上它\n我都会心跳个不停……,0,0.0,0.0,1,0.0,0,0,2,0,2,121501,0,0,1215001
2,前前前、前辈！　你有没有\n看到我的面具？　\n就戴在脸上？　啊，\n真、真的呢。啊哈哈哈……,0,0.0,0.0,1,6.5,0,0,4,0,6,121501,0,0,1215002
3,之前，我试了试变装，想着或许\n能对怪盗活动有所帮助，\n可是都没人注意到我的存在……,0,0.0,0.0,1,0.0,0,0,4,0,4,121501,0,0,1215003
4,前辈，你能看见我吗？\n呵呵，那我就放心了。\n只要有前辈关注我，\n我就能鼓起勇气！,0,0.0,0.0,1,4.1,0,0,2,0,1,121501,0,0,1215004
5,不会被人注意到\n也不全是坏事，这样就能\n和前辈悠闲地相处了……,0,0.0,0.0,1,6.1,0,0,5,0,1,121501,0,0,1215005
1,翱翔夜空的怪盗\n在纸登场！\n啊哇哇，在重要的时候\n吃螺丝了！？,0,0.0,0.0,1,0.0,0,0,1,0,1,121531,0,0,1215006
2,戴上这张面具，我就能\n变得稍微大胆一点……\n但、但是……从天空潜入\n似乎过于大胆了！,0,0.0,0.0,1,0.0,0,0,1,0,1,121531,0,0,1215007
3,呜哇哇，太高了，太高了！\n前前前、前辈！　你抓住我……\n不，请让我抓住你！,0,0.0,0.0,1,0.0,0,0,1,0,1,121531,0,0,1215008
4,没事，没事……\n秘密道具我全都带了……\n不过，就算忘了带东西，\n只要有前辈在就没问题！,0,0.0,0.0,1,0.0,0,0,1,0,1,121531,0,0,1215009
5,进行怪盗活动总是会\n遇到可怕的事情……\n不过，我并不讨厌这种\n心跳加速的感觉♪,0,0.0,0.0,1,0.0,0,0,1,0,1,121531,0,0,1215010
6,前辈……祝你……\n生日……快乐！\n太、太好了……慢慢说\n就不会咬到舌头惹！　啊……,0,0.0,0.0,2,5.9,0,0,2,0,1,121501,0,0,1215011
6,今天是前辈的生日……所以\n我给许多人都发去了\n生日会的预告函！　诶嘿嘿……\n希望气氛会很热烈♪,0,0.0,0.0,2,0.0,0,0,1,0,1,121531,0,0,1215012
1,哼哼哼！\n我就是神出鬼没的大怪盗！\n盯上的东西一定会弄到手！\n不管是金银财宝还是首领的位子！,0,0.0,0.0,1,0.0,0,0,2,0,2,121601,0,0,1216001
2,只要是为了以下克上，\n我会不择手段！\n别怕，只要不被发现就好了！\n被发现的话……会更惨的。,0,0.0,0.0,1,7.1,0,0,6,0,2,121601,0,0,1216002
3,这条围巾怎么样啊！\n你说很有大怪盗的感觉，\n让人心潮澎湃？\n啊，不可以拽啦！,0,0.0,0.0,1,6.7,0,0,3,0,2,121601,0,0,1216003
4,竟然在我面前发呆，\n你真是好大的胆子啊，哥哥！\n就算今天的点心没了，\n也不关我事哦？,0,0.0,0.0,1,0.0,0,0,2,0,2,121601,0,0,1216004
5,我、我什么都没做啊？\n我才没有隐藏气息\n偷听哥哥说话，\n是真的，只是未遂而已啦。,0,0.0,0.0,1,7.5,0,0,6,0,1,121601,0,0,1216005
1,噫啊啊啊啊啊！\n接下来明明应该是\n大怪盗的帅气逃亡戏码！\n为什么……会变成这样啊！？,0,0.0,0.0,1,0.0,0,0,1,0,1,121631,0,0,1216006
2,这……这这这种时候\n更要冷静啊！\n镇定下来，观察情况……\n啊——唔，还在继续下坠！,0,0.0,0.0,1,0.0,0,0,1,0,1,121631,0,0,1216007
3,咿！？　对、对了！\n这种时候觉醒就对了！\n唤醒沉睡的龙族之力！\n虽然现在还是半夜，不过觉醒吧！,0,0.0,0.0,1,0.0,0,0,1,0,1,121631,0,0,1216008
4,不应该摆招牌动作的！\n失去！　平衡了！　在下坠！\n我遇到危机了啊，哥哥！\n这是给你发呆的时候吗！？,0,0.0,0.0,1,0.0,0,0,1,0,1,121631,0,0,1216009
5,一定……一定要接住我哦？\n我可不是在跟你搞笑哦？\n一定要牢牢抓住我！\n我相信你！,0,0.0,0.0,1,0.0,0,0,1,0,1,121631,0,0,1216010
6,哥哥的生日？\n我记得哦，是今天对吧？\n你瞧，怎么样！\n竟然怀疑我，你要道歉哦！,0,0.0,0.0,2,2.5,0,0,2,0,1,121601,0,0,1216011
6,生日快乐！\n真是没办法，为你准备一下礼物\n也不是不行哦。\n来，想要什么，尽管说说看！,0,0.0,0.0,2,0.0,0,0,1,0,1,121631,0,0,1216012
1,有了海盗装束和新的魔剑，\n接下来需要的就是……\n呵呵，你明白的吧？\n对！　就是新的必杀技！,0,0.0,0.0,1,7.4,0,0,2,0,1,121901,0,0,1219001
2,呵呵，我想出了新的\n海盗守则哦。值得纪念的\n第66个守则！\n诶，太多了？,0,0.0,0.0,1,9.6,0,0,6,0,2,121901,0,0,1219002
3,还以为只要穿这身衣服，\n就能不断想出\n《冥风战记》续篇的构思……\n然而现实没有那么美好……嗯。,0,0.0,0.0,1,7.1,0,0,4,0,6,121901,0,0,1219003
4,为了控制住新觉醒的深渊之力，\n我换了新的眼罩！\n什么？　你也想戴？\n你、你愿意的话就先用我的吧？,0,0.0,0.0,1,7.4,0,0,6,0,1,121901,0,0,1219004
5,你问我穿成这样能不能游泳？\n哼，别小看我，港口城镇的\n大家有教我，我总有一天\n能学会游泳的！,0,0.0,0.0,1,3.7,0,0,2,0,6,121901,0,0,1219005
1,站在船头果然令人心潮澎湃啊！\n桅杆上？　啊，那里\n有点太高了……唉呀，\n那个位置就让给你好了！,0,0.0,0.0,1,0.0,0,0,1,0,1,121931,0,0,1219006
2,这艘船上还没有主炮，\n但我的最强究极歼灭魔法\n就如同主炮一样！\n既是船长也是主炮手……太帅气了！,0,0.0,0.0,1,0.0,0,0,1,0,1,121931,0,0,1219007
3,这风来得太是时候了……\n恰到好处地让外套翻飞，\n又不会把帽子吹走，\n嗯，真是绝妙的风啊！,0,0.0,0.0,1,0.0,0,0,1,0,1,121931,0,0,1219008
4,呵，我想起了自己前世\n在大海上冒险的事迹了。\n灵魂和我连结在一起的你，\n总有一天也会想起来的！,0,0.0,0.0,1,0.0,0,0,1,0,1,121931,0,0,1219009
5,船员、舵手……不，\n还是叫你“搭档”最合适。\n大海盗的独一无二的搭档……\n那就是你，吉格鲁特！,0,0.0,0.0,1,0.0,0,0,1,0,1,121931,0,0,1219010
6,吉格鲁特，生日快乐！\n我为了这一天已经准备好了财宝！\n虽、虽然是我自己亲手做的……\n不介意的话，希望你收下！,0,0.0,0.0,2,7.2,0,0,5,0,2,121901,0,0,1219011
6,今天是你的生日庆典，盟友啊！\n呵呵，盛宴的准备\n已经完成……就用海盗风格的宴会\n来为你热烈庆祝吧！,0,0.0,0.0,2,0.0,0,0,1,0,1,121931,0,0,1219012
1,乘船旅行好像也很有意思呢。\n下次，我们也去试试好吗？\n比如探索受诅咒的魔法道具，\n或是巡游兰德索尔的灵场……,0,0.0,0.0,1,0.0,0,0,2,0,2,122001,0,0,1220001
2,今天风平浪静，天气很好，\n天上的海鸟们也都惬意地\n飞着……诶，你看不到？\n就是说……那是灵鸟吗？,0,0.0,0.0,1,10.5,0,0,6,0,2,122001,0,0,1220002
3,这身服装……到底是海盗还是海军？\n只要适合就没问题？\n不是这样啦，那个，唔……,0,0.0,0.0,1,10.7,0,0,5,0,6,122001,0,0,1220003
4,即使变成幽灵也想实现的梦想……\n要是有的话就好了。\n我现在还不明白这些……\n不过，我想和你一起寻找。,0,0.0,0.0,1,11.2,0,0,2,0,1,122001,0,0,1220004
5,海风吹着好舒服啊，\n不过风有点大，\n会把裙子……哇啊！\n你、你看到了吗？,0,0.0,0.0,1,3.5,0,0,6,0,2,122001,0,0,1220005
1,今晚满天都是星星呢……\n要是时间能在此刻停止该多好……\n我不禁产生了这样的想法。,0,0.0,0.0,1,0.0,0,0,1,0,1,122031,0,0,1220006
2,就算用剑无法拯救\n那些彷徨的灵魂，\n但只要你我合力，\n也是可以拯救的。,0,0.0,0.0,1,0.0,0,0,1,0,1,122031,0,0,1220007
3,你迷茫的时候，\n也让我帮你吧。\n我会像暗夜的灯火一般，\n为你占卜出前进的道路。,0,0.0,0.0,1,0.0,0,0,1,0,1,122031,0,0,1220008
4,只要和你在一起，\n感觉可以去往任何地方，\n即便是这片大海的尽头……,0,0.0,0.0,1,0.0,0,0,1,0,1,122031,0,0,1220009
5,月光和星光……\n还有一望无际的大海……\n世界上仿佛只有我们两个人呢。,0,0.0,0.0,1,0.0,0,0,1,0,1,122031,0,0,1220010
6,生日快乐。\n认识的幽灵教给了我\n在海盗中流传的庆生歌曲，\n希望能让你开心。,0,0.0,0.0,2,10.0,0,0,5,0,2,122001,0,0,1220011
6,为了庆祝你的生日，\n我来献上这支舞。\n我会用心起舞，\n祝愿你这一年都会幸福的哦。,0,0.0,0.0,2,0.0,0,0,1,0,1,122031,0,0,1220012
1,大自然果然非常美好～\n小鸟和花花草草们\n也聊得很热烈……\n让人心情平静♪,0,0.0,0.0,1,0.0,0,0,2,0,2,122101,0,0,1221001
2,大自然无论何时都会接纳我！\n它现在已经迫不及待\n要迎接我了！,0,0.0,0.0,1,4.4,0,0,3,0,2,122101,0,0,1221002
3,城里人把山中隐居生活\n称为露营对吧？\n哇～露营～\n多么有品位的词汇啊！,0,0.0,0.0,1,5.8,0,0,2,0,6,122101,0,0,1221003
4,我以前在山中隐居的时候\n总穿这身衣服！\n这就像是面对\n大自然的时候穿的正装！,0,0.0,0.0,1,4.4,0,0,2,0,1,122101,0,0,1221004
5,从下次开始……把孤独空间\n也当成BB团的据点吧！\n那是我很重视的地方……\n不过随时欢迎你的到来！,0,0.0,0.0,1,0.0,0,0,2,0,2,122101,0,0,1221005
1,今晚我们畅谈一整夜吧？\n讨论一下BB团的今后！\n让大自然和星星都听一听\n我们摆脱孤独的宏伟计划吧！,0,0.0,0.0,1,0.0,0,0,1,0,1,122131,0,0,1221006
2,我听说有一种叫做BBQ的事物，\n真是一个有亲切感的名字！\n一定是对孤独之人很友好的东西♪,0,0.0,0.0,1,0.0,0,0,1,0,1,122131,0,0,1221007
3,呼，呼……身心都好暖和♪　明明只是一碗普通的汤，\n却有种特别的风味，\n肯定是因为此刻只有我们两个吧！,0,0.0,0.0,1,0.0,0,0,1,0,1,122131,0,0,1221008
4,两个人齐心协力\n搭帐篷还有做菜……\n在露营时分工合作\n能体会到不再孤独的感觉！,0,0.0,0.0,1,0.0,0,0,1,0,1,122131,0,0,1221009
5,夜晚的营地……\n真的好安静……\n就像世界上……\n只剩下我们两个一样！,0,0.0,0.0,1,0.0,0,0,1,0,1,122131,0,0,1221010
6,生日快乐！\n啊哈哈，果然会紧张呢。\n我的问候没问题吧？\n声音听起来有没有不自然？,0,0.0,0.0,2,2.9,0,0,4,0,7,122101,0,0,1221011
6,生快♪　对不起！\n我考虑了太久该怎么祝贺你，\n结果变得太简洁了！\n我重新说一遍，祝你生日快乐！,0,0.0,0.0,2,0.0,0,0,1,0,1,122131,0,0,1221012
1,如何？　这套服装很棒吧？\n它可不仅仅是好看，\n在实用性方面也是出类拔萃。我在露营用品店一眼就看上了它，\n然后就买回来了♪,0,0.0,0.0,1,6.3,0,0,2,0,1,122201,0,0,1222001
2,我又添置了\n新的露营用具……\n为了不浪费钱，今后还要\n和你再来很多次才行呢。,0,0.0,0.0,1,3.1,0,0,2,0,1,122201,0,0,1222002
3,嗯！　有种得到解放的感觉！\n光是这片美景，就足够\n当我喝麦酒的下酒菜了！\n来，我们开始扎营吧！,0,0.0,0.0,1,6.8,0,0,1,0,2,122201,0,0,1222003
4,嘿嘿嘿嘿♪\n就着露营的饭菜，\n痛痛快快喝了个够♪\n这一杯酒真是太棒了！,0,0.0,0.0,1,0.0,0,0,2,0,2,122201,0,0,1222004
5,露营虽然很开心，\n但也有不方便的地方呢……\n如果遇到麻烦，\n可以来找姐姐哦？,0,0.0,0.0,1,4.0,0,0,1,0,6,122201,0,0,1222005
1,吸……嗯，空气真清新……\n这样我就能永远喝下去了……\n大自然真是最好的下酒菜啊……\n要不要早上就来一杯呢……,0,0.0,0.0,1,0.0,0,0,1,0,1,122231,0,0,1222006
2,我、我也会喝麦酒\n以外的饮料啦！\n而且，要是咖啡的话，\n就可以和你一起喝吧？,0,0.0,0.0,1,0.0,0,0,1,0,1,122231,0,0,1222007
3,朝阳真的好美……\n这样的景色在兰德索尔\n可是很难见到的。\n好好欣赏吧♪,0,0.0,0.0,1,0.0,0,0,1,0,1,122231,0,0,1222008
4,早上好。你是要喝咖啡吧？\n呵呵，和平常很不一样呢……\n又是我喊你起床的，\n饮料也有两人份。,0,0.0,0.0,1,0.0,0,0,1,0,1,122231,0,0,1222009
5,在营地迎来早晨的感觉好新鲜啊，\n很平常的事情似乎也\n变得不那么平常了。\n还是说，是因为和你在一起呢？,0,0.0,0.0,1,0.0,0,0,1,0,1,122231,0,0,1222010
6,呵呵，生日快乐！\n在营地吃蛋糕\n可是在别的地方体验不到的吧？\n好啦好啦，快吃吃看吧！,0,0.0,0.0,2,7.5,0,0,1,0,2,122201,0,0,1222011
6,生日快乐！\n我会用特制的露营餐\n来招待你哦？\n这将是一次特别的露营！,0,0.0,0.0,2,0.0,0,0,1,0,1,122231,0,0,1222012
1,眷属！\n喜欢斑比的这个特别地点吗？\n这是我们三个人的秘密哦♪,0,0.0,0.0,1,4.9,0,0,7,0,2,122301,0,0,1223001
2,嗯！天气真好！\n很适合散步吧！\n快点快点！\n眷属你也快过来吧♪,0,0.0,0.0,1,5.8,0,0,2,0,7,122301,0,0,1223002
3,眷属，你累了吗？\n真没办法啊……\n斑比拉你一把好了！,0,0.0,0.0,1,3.1,0,0,2,0,1,122301,0,0,1223003
4,这里也有魔物啊。\n不过，没关系！\n斑比会保护\n自己的眷属的！,0,0.0,0.0,1,2.7,0,0,7,0,6,122301,0,0,1223004
5,斑比一直想给眷属你看看\n自己喜欢的景色呢。\n下次你也要跟我说你喜欢的哦！,0,0.0,0.0,1,5.7,0,0,7,0,2,122301,0,0,1223005
1,快看，眷属！是蝴蝶！\n小贝丝都要对它们迷死了！\n你觉得开心吗？\n斑比也觉得很开心哦♪,0,0.0,0.0,1,0.0,0,0,1,0,1,122331,0,0,1223006
2,要是眷属你又觉得累了，\n斑比来帮你！\n因为斑比是\n你的主人♪,0,0.0,0.0,1,0.0,0,0,1,0,1,122331,0,0,1223007
3,散步规则第一条 ！\n眷属，你要记好哦？\n不能离开\n斑比的身边。,0,0.0,0.0,1,0.0,0,0,1,0,1,122331,0,0,1223008
4,斑比有很多\n想给你看的地方！\n所以以后再一起散步吧！\n约好了哦，眷属♪,0,0.0,0.0,1,0.0,0,0,1,0,1,122331,0,0,1223009
5,虽然小贝丝和眷属不同，\n但斑比同样都很重视！\n也就是说，你们双方，\n斑比都很喜欢♪,0,0.0,0.0,1,0.0,0,0,1,0,1,122331,0,0,1223010
6,眷属！生日快乐♪ \n虽然斑比不会做蛋糕，\n但会为你做美味的汤♪,0,0.0,0.0,2,4.2,0,0,2,0,7,122301,0,0,1223011
6,斑比知道哦？\n今天是眷属的生日！\n今后我也会\n对眷属很好的♪,0,0.0,0.0,2,0.0,0,0,1,0,1,122331,0,0,1223012
1,小斑比\n状态绝佳无比！\n夜晚才刚刚开始！\n一起玩吧♪,0,0.0,0.0,1,0.0,0,0,1,0,1,122361,0,0,1223013
2,现在的小斑比\n说不定连月亮都能触摸到！\n眷属、小贝丝，\n我们出发去夜空中散步吧♪,0,0.0,0.0,1,0.0,0,0,1,0,1,122361,0,0,1223014
3,夜深了，你困了吗？\n放心吧，即使你睡着，\n小斑比也会\n陪在你身边的哦！,0,0.0,0.0,1,0.0,0,0,1,0,1,122361,0,0,1223015
4,眷属，我可以咬你吗？\n这样的话，\n小斑比就能变得更强……\n而且我们将能永远在一起哦？,0,0.0,0.0,1,0.0,0,0,1,0,1,122361,0,0,1223016
5,谢谢你一直都陪在我身边，\n眷属♪小斑比会\n努力维持最强的样子，\n让这份幸福永远持续下去！,0,0.0,0.0,1,0.0,0,0,1,0,1,122361,0,0,1223017
1,快看快看！天气好极了！\n骑士先生也一起\n享受夏天吧！,0,0.0,0.0,1,3.8,0,0,7,0,1,122401,0,0,1224001
2,骑士先生，骑士先生！\n这身泳衣……怎么样？\n适合吗？\n嘿嘿，我好高兴啊♪,0,0.0,0.0,1,9.1,0,0,2,0,1,122401,0,0,1224002
3,呼……出了一身汗，\n要补充足够的水分哦♪\n骑士先生，你还好吧？\n当心不要中暑！,0,0.0,0.0,1,1.7,0,0,1,0,6,122401,0,0,1224003
4,和骑士先生一起度过夏天……\n原来这么开心啊！\n我们去玩得\n再痛快一点吧！,0,0.0,0.0,1,3.1,0,0,2,0,5,122401,0,0,1224004
5,天气再热，也要精神饱满哦！\n因为我和骑士先生在一起！\n要是你没精神\n就把我的分给你！,0,0.0,0.0,1,5.8,0,0,1,0,2,122401,0,0,1224005
1,啊，骑士先生！这边哦！\n嘿嘿，今天要尽情地\n开心享乐♪,0,0.0,0.0,1,0.0,0,0,1,0,1,122431,0,0,1224006
2,快看快看，骑士先生！\n被夏天的阳光照着，\n大家都闪闪发光呢！,0,0.0,0.0,1,0.0,0,0,1,0,1,122431,0,0,1224007
3,啊哈哈！\n凉凉的，好舒服啊♪\n骑士先生也过来吧！,0,0.0,0.0,1,0.0,0,0,1,0,1,122431,0,0,1224008
4,待在骑士先生的身边……\n世界的一切看起来\n都那么耀眼……\n所以，谢谢你！骑士先生！,0,0.0,0.0,1,0.0,0,0,1,0,1,122431,0,0,1224009
5,骑士先生……我好喜欢！\n喜欢这个夏天一起创造的\n回忆，也喜欢骑士先生本人！,0,0.0,0.0,1,0.0,0,0,1,0,1,122431,0,0,1224010
6,生日快乐，骑士先生！\n嘿嘿，我是这种样子，真是对不起哦。\n因为我想早点为你庆祝，\n就急急忙忙地赶来了♪,0,0.0,0.0,2,3.2,0,0,2,0,1,122401,0,0,1224011
6,骑士先生，生日快乐♪ \n今天这个游泳池我包下了，\n要尽情地庆祝哦！,0,0.0,0.0,2,0.0,0,0,1,0,1,122431,0,0,1224012
1,看着这片广阔的大海，\n心情就明朗起来了，\n脚步似乎也变得轻快起来……\n对了，要不要到那边去竞争一下？,0,0.0,0.0,1,8.5,0,0,1,0,2,122501,0,0,1225001
2,海风好舒服啊。\n上次度过这么平静的时间\n是什么时候呢……你也在这里\n和我一起看海吧。,0,0.0,0.0,1,7.8,0,0,1,0,2,122501,0,0,1225002
3,阳光越来越烈了……\n在那边一边乘凉\n一边吃刨冰怎么样？\n就这么决定了。走吧！,0,0.0,0.0,1,8.1,0,0,2,0,1,122501,0,0,1225003
4,左看右看\n全都是情侣……\n在大家的眼中，我们……\n看起来是怎样呢？,0,0.0,0.0,1,5.5,0,0,5,0,6,122501,0,0,1225004
5,无论有多少时间\n我都觉得不够。\n好想和你一直过这样的生活……\n能允许我做做这样的梦吗？,0,0.0,0.0,1,5.1,0,0,2,0,1,122501,0,0,1225005
1,阳光照在蓝色的海面上……\n这就是度假的感觉吧。\n准备好享受这一切了吗？\n夏天是不会等你的！,0,0.0,0.0,1,0.0,0,0,1,0,1,122531,0,0,1225006
2,凉凉的，真舒服啊……\n难得买了泳衣，\n不下海就太可惜了。\n喏，你也过来！,0,0.0,0.0,1,0.0,0,0,1,0,1,122531,0,0,1225007
3,这里的生物不怎么怕人呢，\n离这么近也没有逃跑……\n呵呵，小小的，真可爱。,0,0.0,0.0,1,0.0,0,0,1,0,1,122531,0,0,1225008
4,总有一天，我也会像\n海鸟一样在这片\n天空展翅高飞……抓住那无限的自由。,0,0.0,0.0,1,0.0,0,0,1,0,1,122531,0,0,1225009
5,我的心一直怦怦乱跳，\n怎么也克制不住……\n我是被夏天的气氛\n给影响到了吗？,0,0.0,0.0,1,0.0,0,0,1,0,1,122531,0,0,1225010
6,生日快乐。\n那个，我准备了一份薄礼……\n请你一定要收下，\n我会很高兴的。,0,0.0,0.0,2,8.1,0,0,2,0,1,122501,0,0,1225011
6,今天是你的生日吧。\n其实我预约了在度假村\n很受推荐的店，\n能陪我一下吗？,0,0.0,0.0,2,0.0,0,0,1,0,1,122531,0,0,1225012
1,我借来了游泳圈，\n这样一来，骑士君也能游泳了吧？\n咦？这是双人用的！？\n要……一起用吗？,0,0.0,0.0,1,5.6,0,0,6,0,1,122601,0,0,1226001
2,天热的时候一定要多喝水，\n即使不渴也要多喝水……\n不、不行啊，骑士君！\n不能喝我的！,0,0.0,0.0,1,7.4,0,0,7,0,1,122601,0,0,1226002
3,游完泳就会困呢。\n我和弟弟们去海边的时候，\n他们总是会……\n骑士君？你睡着了吗？,0,0.0,0.0,1,9.6,0,0,6,0,1,122601,0,0,1226003
4,想让我帮你涂防晒霜吗？\n我、我很愿意！\n那么，那么，我涂了哦！\n骑士君的后背……好宽……,0,0.0,0.0,1,10.8,0,0,5,0,6,122601,0,0,1226004
5,你在听海浪的声音吗？\n很让人心情平静呢……\n难道说，我们现在……\n气氛很好吗？,0,0.0,0.0,1,7.3,0,0,5,0,1,122601,0,0,1226005
1,好多星星……\n被这么多的星星\n照耀着，我无法\n对自己的心事说谎。,0,0.0,0.0,1,0.0,0,0,1,0,1,122631,0,0,1226006
2,我是不会忘记这片景色的……\n宁静的氛围、光、自己的心情、\n身边骑士君的陪伴，\n我全都不会忘记。,0,0.0,0.0,1,0.0,0,0,1,0,1,122631,0,0,1226007
3,我，我没有哭！\n啊，不，不是的呢。\n我……我哭了。呵呵。\n不过，既然哭过了……我已经没事了。,0,0.0,0.0,1,0.0,0,0,1,0,1,122631,0,0,1226008
4,和骑士君相遇的时候，\n我的体内产生了和现在\n不同的另一个自己。\n那个我，也对骑士君……,0,0.0,0.0,1,0.0,0,0,1,0,1,122631,0,0,1226009
5,我很容易就会着急慌乱……\n对不起哦，我给你添了不少麻烦吧。\n我为什么会这样？\n那、那是……因为太喜欢了……,0,0.0,0.0,1,0.0,0,0,1,0,1,122631,0,0,1226010
6,你想吃特制的刨冰\n作为生日礼物吗？\n用我的魔法能做出来吗……\n我试一下可以吗？,0,0.0,0.0,2,9.1,0,0,1,0,6,122601,0,0,1226011
6,骑士君，生日快乐！\n其实我买了烟花回来，\n想和你一起放……\n用火的时候要小心啊！,0,0.0,0.0,2,0.0,0,0,1,0,1,122631,0,0,1226012
1,我是不会因为来到\n海边就特别兴奋的。\n因为大人们这种时候都会\n悠闲地打发时间！嘿嘿♪,0,0.0,0.0,1,4.1,0,0,2,0,3,122701,0,0,1227001
2,请注意防晒哦。\n比如，像这样戴上帽子……\n诶？没带？\n那我的借你用一下吧。,0,0.0,0.0,1,9.1,0,0,2,0,1,122701,0,0,1227002
3,夏天的海边有太多美食了，\n我吃太多了呢……\n啊，现在不能看我的肚子！\n不、不行的说……变态！,0,0.0,0.0,1,6.0,0,0,6,0,2,122701,0,0,1227003
4,夏天要注意的，\n还有变态可疑分子……\n我会好好盯着的！\n千万不能离开我哦！,0,0.0,0.0,1,4.2,0,0,3,0,1,122701,0,0,1227004
5,万一我溺水了的话……\n那个……你要马上救我哦？\n同样，当你有危险\n的时候，我也会救你的。,0,0.0,0.0,1,7.4,0,0,2,0,4,122701,0,0,1227005
1,呀！怎么会！？\n魔法失败了……\n虽然浑身都湿透了，\n但因为穿着泳装，\n所以没关系♪,0,0.0,0.0,1,0.0,0,0,1,0,1,122731,0,0,1227006
2,在夏天的海边\n我的魔法状态特别好！\n嘿嘿，不如向你\n泼点凉水吧？,0,0.0,0.0,1,0.0,0,0,1,0,1,122731,0,0,1227007
3,凉凉的，真舒服呢♪\n诶？看起来比平时开心？\n很孩子气吗？\n今天就算了，毕竟是夏天的大海啊！,0,0.0,0.0,1,0.0,0,0,1,0,1,122731,0,0,1227008
4,真是的，不要向我泼水！\n哇，冷死了！\n不听话的人就要这样对付！\n弱化版……宇宙蓝色闪光♪,0,0.0,0.0,1,0.0,0,0,1,0,1,122731,0,0,1227009
5,没想到海边这么\n有意思……啊，也许是因为你\n我才会这么觉得……那个……\n长大后，我们再次两个人来吧……,0,0.0,0.0,1,0.0,0,0,1,0,1,122731,0,0,1227010
6,生日快乐。\n诶？问我为什么穿泳装？\n也、也没有什么特别的理由啦，\n你不喜欢这样吗？,0,0.0,0.0,2,7.1,0,0,5,0,1,122701,0,0,1227011
