sale_price,magic_critical,magic_def,promotion_level,equipment_category,equipment_id,hp_recovery_rate,wave_energy_recovery,display_item,atk,magic_penetrate,enable_donation,wave_hp_recovery,accuracy,require_level,equipment_enhance_point,equipment_name,original_equipment_id,physical_penetrate,craft_flg,life_steal,physical_critical,dodge,description,def,magic_str,energy_reduce_rate,energy_recovery_rate,equipment_type,hp,item_type
42000,0.0,10.0,9,28,109281,0.0,0.0,0,291.0,0.0,0,0.0,0.0,177,800,围裙轻铠,109281,0.0,1,0.0,9.0,0.0,被誉为传说的厨师团的统一款轻铠。\n为了在任何场所都能发挥出最棒的烹\n饪水平而进行了一些细致的调整。,10.0,0.0,0.0,0.0,0,0.0,0
42000,0.0,10.0,9,28,109282,0.0,0.0,0,308.0,0.0,0,0.0,0.0,183,800,轻便水手服,109282,0.0,1,0.0,9.0,0.0,想要找到未知大陆的调查船队的勇敢\n水手所穿的制服。即使在严苛的环境\n中也能身轻如燕地行动，使用最新的\n技术和最好的材料制成。,10.0,0.0,0.0,0.0,0,0.0,0
42000,0.0,10.0,9,28,109283,0.0,0.0,0,325.0,0.0,0,0.0,0.0,189,800,恋染红叶秋日纹样,109283,0.0,1,0.0,9.0,0.0,曾受到兰德索尔文化熏陶的东国工匠\n制作的振袖和服。为了追求极致的活\n动性，和服上染制的红叶就像在舞蹈\n一般，能将敌人玩弄于股掌间。,10.0,0.0,0.0,0.0,0,0.0,0
42000,0.0,10.0,9,28,109284,0.0,0.0,0,342.0,0.0,0,0.0,0.0,195,800,能天使之铠,109284,0.0,1,0.0,9.0,0.0,天界派来的战士们身披的铠甲。\n那耀眼光芒的加护能激发\n装备者的潜能，赋予他们\n如同神话中英雄般的力量。,10.0,0.0,0.0,0.0,0,0.0,0
42000,0.0,16.0,9,31,109311,0.0,0.0,0,0.0,0.0,0,0.0,0.0,177,800,围裙重铠,109311,0.0,1,0.0,0.0,0.0,被誉为传说的厨师团的统一款重铠。\n其防御力和安定性，让人在任何时间\n和地点都能有宛如身处厨房进行烹饪\n的感觉。,16.0,0.0,0.0,0.0,0,2090.0,0
42000,0.0,17.0,9,31,109312,0.0,0.0,0,0.0,0.0,0,0.0,0.0,183,800,航海员重装制服,109312,0.0,1,0.0,0.0,0.0,想要找到未知大陆的调查船队的勇猛\n甲板船员所穿的制服。为了和同伴一\n起守护船只，虽然他们身着重装制服\n，但就算穿着衣服也能游泳。,17.0,0.0,0.0,0.0,0,2155.0,0
42000,0.0,18.0,9,31,109313,0.0,0.0,0,0.0,0.0,0,0.0,0.0,189,800,唐红姬武将大铠甲,109313,0.0,1,0.0,0.0,0.0,曾受到兰德索尔文化熏陶的东国工匠\n打造的武者铠甲。其威严的造型\n兼具肃穆与华丽之美，连敌人\n都如落叶般俯首臣服。,18.0,0.0,0.0,0.0,0,2220.0,0
42000,0.0,18.0,9,31,109314,0.0,0.0,0,0.0,0.0,0,0.0,0.0,195,800,德天使之甲,109314,0.0,1,0.0,0.0,0.0,天界派来的战士们身披的重铠。\n附带强大的圣光加护，\n据说心怀邪念之人\n甚至无法接近这件重铠。,18.0,0.0,0.0,0.0,0,2370.0,0
42000,0.0,5.0,9,34,109341,0.0,0.0,0,309.0,0.0,0,0.0,0.0,177,500,大厨制服,109341,0.0,1,0.0,0.0,0.0,被誉为传说的厨师团的制服。由匠人\n精心研制出的功能，让人在任何时间\n和地点都能宛如身处厨房一般做出精\n致的料理。,5.0,0.0,0.0,0.0,0,320.0,0
42000,0.0,5.0,9,34,109343,0.0,0.0,0,344.0,0.0,0,0.0,0.0,189,500,秋风裂装·红,109343,0.0,1,0.0,0.0,0.0,曾受到兰德索尔文化熏陶的东国工匠\n制作的装束。专为提升敏捷性\n而设计，使敌人的视野中\n只剩下如漫天飞舞红叶般的残像。,5.0,0.0,0.0,0.0,0,320.0,0
42000,5.0,8.0,9,37,109371,0.0,0.0,0,0.0,0.0,0,0.0,0.0,177,500,职业服务生围裙,109371,0.0,1,0.0,0.0,0.0,被誉为传说的厨师团的制服。可爱又\n潇洒的装束，让装备者无论在何时何\n地都能精神饱满地招待客人。,8.0,310.0,0.0,0.0,0,0.0,0
42000,5.0,8.0,9,37,109372,0.0,0.0,0,0.0,0.0,0,0.0,0.0,183,500,海洋领航员制服,109372,0.0,1,0.0,0.0,0.0,想要找到未知大陆的调查船队的领导\n干部的制服。虽然不能显著提高\n运动能力，但其鲜艳的色彩让他们\n在后方也能鼓舞同伴。,8.0,328.0,0.0,0.0,0,0.0,0
42000,5.0,8.0,9,37,109373,0.0,0.0,0,0.0,0.0,0,0.0,0.0,189,800,姬法师秋草装,109373,0.0,1,0.0,0.0,0.0,曾受到兰德索尔文化熏陶的东国工匠\n制作的法衣。以礼装为基础，\n被改良成了东国风情的设计，\n兼具优美与实用性。,8.0,345.0,0.0,0.0,0,0.0,0
42000,5.0,8.0,9,37,109374,0.0,0.0,0,0.0,0.0,0,0.0,0.0,195,800,主天使之袍,109374,0.0,1,0.0,0.0,0.0,天界派来的战士们身披的法衣。\n背部的羽翼可以吸收周围的魔力，\n赋予装备者宛如神明使者般\n无限的力量。,8.0,362.0,0.0,0.0,0,0.0,0
42000,0.0,15.0,9,40,109401,0.0,0.0,0,216.0,0.0,0,0.0,0.0,177,800,高级茶托护盾,109401,0.0,1,0.0,0.0,0.0,被誉为传说的厨师团的统一款轻便托\n盘护盾。无论在何时何地，永恒不变\n的白色优雅光辉都会完美地处理一切\n攻击和点单。,15.0,0.0,0.0,0.0,0,260.0,0
42000,0.0,15.0,9,40,109402,0.0,0.0,0,233.0,0.0,0,0.0,0.0,183,800,船舵盾牌,109402,0.0,1,0.0,0.0,0.0,想要找到未知大陆的调查船队以鬼斧\n神工的技术为傲的操舵手使用的巨型\n盾牌。拥有压倒性强度的盾牌可完美\n替代损坏的操舵轮。,15.0,0.0,0.0,0.0,0,260.0,0
42000,0.0,5.0,9,43,109432,0.0,0.0,0,363.0,0.0,0,0.0,0.0,183,500,吃水线跑鞋,109432,0.0,1,0.0,0.0,0.0,想要找到未知大陆的调查船队里发放\n的甲板上用的鞋子。完全不会让装备\n者有脚滑或是鞋子打湿的顾虑，能带\n来不输给平地的稳定感。,5.0,0.0,0.0,0.0,0,0.0,0
42000,0.0,6.0,9,43,109434,0.0,0.0,0,387.0,0.0,0,0.0,0.0,195,500,权天使之靴,109434,0.0,1,0.0,0.0,0.0,天界派来的战士们穿戴的鞋子。\n附带诸神的祝福，\n令装备者几乎感觉不到自身的重量，\n能够如飞舞般轻盈地行动。,6.0,0.0,0.0,0.0,0,0.0,0
42000,0.0,4.0,9,46,109461,0.0,0.0,0,0.0,0.0,0,0.0,0.0,177,500,杯子高跟鞋,109461,0.0,1,0.0,0.0,0.0,被誉为传说的厨师团的统一款魔法鞋\n。散发出的红茶香气能安抚精神，无\n论在何时何地都能提供稳定的魔力。,4.0,304.0,0.0,0.0,0,460.0,0
42000,0.0,4.0,9,46,109463,0.0,0.0,0,0.0,0.0,0,0.0,0.0,189,500,鸣降游靴秋夜长,109463,0.0,1,0.0,0.0,0.0,曾受到兰德索尔文化熏陶的东国工匠\n制作的鞋子。鞋跟内刻绘有类似红叶\n的魔术纹样，既提升了美感，又能大\n幅增强魔力。,4.0,338.0,0.0,0.0,0,460.0,0
42000,0.0,0.0,9,49,109493,0.0,0.0,0,371.0,0.0,0,0.0,0.0,189,500,秋日红兜时雨,109493,0.0,1,0.0,0.0,0.0,曾受到兰德索尔文化熏陶的东国工匠\n所制成的斗笠。将头盔的设计和性能\n融入斗笠的匠心之作。既能悠然赏红\n叶，又能轻松猎魔物而备受欢迎。,0.0,0.0,0.0,0.0,0,525.0,0
42000,0.0,0.0,9,49,109494,0.0,0.0,0,388.0,0.0,0,0.0,0.0,195,500,座天使之冠,109494,0.0,1,0.0,0.0,0.0,天界派来的战士们佩戴的额冠。\n羽毛中蕴含着高级天使的加护，\n能让装备者暂时化为半灵体，\n从而保护其免受灾祸的伤害。,0.0,0.0,0.0,0.0,0,525.0,0
42000,0.0,4.0,9,52,109522,0.0,0.0,0,0.0,0.0,0,0.0,0.0,183,500,地平线观测员,109522,0.0,1,0.0,0.0,0.0,对于想要找到未知大陆的调查船队来\n说像如眼睛一般的观测员的帽子。佩\n戴后感觉会变得更加敏锐，完美捕捉\n危险的征兆与敌人的疏漏。,4.0,373.0,0.0,0.0,0,0.0,0
42000,0.0,4.0,9,52,109524,0.0,0.0,0,0.0,0.0,0,0.0,0.0,195,500,智天使之帽,109524,0.0,1,0.0,0.0,0.0,天界派来的战士们佩戴的魔导帽。\n经过与地上不同魔法体系的强化，\n让装备者能够亲身感受到\n非凡的魔力提升。,4.0,407.0,0.0,0.0,0,0.0,0
42000,0.0,0.0,9,55,109551,0.0,0.0,0,383.0,0.0,0,0.0,0.0,174,500,双角魔的颈饰,109551,0.0,1,0.0,10.0,0.0,从另一个被称为魔界的世界漂流至此\n的角之颈饰。唯有能将来历不明的豪\n角刺向自己喉咙的蛮勇之人才能获得\n破坏的力量。,0.0,0.0,0.0,0.0,0,0.0,0
42000,0.0,0.0,9,55,109552,0.0,0.0,0,401.0,0.0,0,0.0,0.0,180,500,红色花饰点心刀,109552,0.0,1,0.0,10.0,0.0,被誉为传说的厨师团内流行的点心刀\n发饰。哪怕是在失去了其他装备的极\n限状况之下，也能成为最后的武器激\n励装备者。,0.0,0.0,0.0,0.0,0,0.0,0
42000,0.0,0.0,9,55,109553,0.0,0.0,0,420.0,0.0,0,0.0,0.0,186,500,红海转向盘胸针,109553,0.0,1,0.0,10.0,0.0,想要找到未知大陆的调查船队的特殊\n功臣被授予的胸针。获此项殊荣后，\n胸前闪耀着红色光辉的人们便如同有\n了三头六臂一般，在船上大显身手。,0.0,0.0,0.0,0.0,0,0.0,0
42000,0.0,0.0,9,55,109554,0.0,0.0,0,439.0,0.0,0,0.0,0.0,192,500,红叶扇蝴蝶红枫,109554,0.0,1,0.0,10.0,0.0,曾受到兰德索尔文化熏陶的东国工匠\n制作的扇子。从怀中取出扇子轻轻扇\n动，便会吹起染上绯红色的秋风，落\n叶如蝴蝶般翩翩起舞。,0.0,0.0,0.0,0.0,0,0.0,0
42000,0.0,30.0,9,58,109581,0.0,0.0,0,0.0,0.0,0,0.0,0.0,174,500,恶魔细胞膜颈饰,109581,0.0,1,0.0,0.0,0.0,从另一个被称为魔界的世界漂流至此\n的翼之颈饰。有如第二层皮肤般紧紧\n贴合保护装备者的脖子，但若使用过\n久就会粘连到一起，无法取下。,30.0,0.0,0.0,0.0,0,775.0,0
42000,0.0,31.0,9,58,109582,0.0,0.0,0,0.0,0.0,0,0.0,0.0,180,500,翡翠花饰筷子,109582,0.0,1,0.0,0.0,0.0,被誉为传说的厨师团内常用的筷子发\n饰。可以用于一切料理，这种安心感\n能大幅提升装备者的生存能力。,31.0,0.0,0.0,0.0,0,855.0,0
42000,0.0,32.0,9,58,109583,0.0,0.0,0,0.0,0.0,0,0.0,0.0,186,500,碧海船锚胸针,109583,0.0,1,0.0,0.0,0.0,想要找到未知大陆的调查船队的特殊\n功臣被授予的胸针。如同贝壳一般以\n沉思与忍耐为傲的勇者被大家称为守\n护船队的盾牌。,32.0,0.0,0.0,0.0,0,935.0,0
42000,0.0,33.0,9,58,109584,0.0,0.0,0,0.0,0.0,0,0.0,0.0,192,500,翠风扇鹿子银杏,109584,0.0,1,0.0,0.0,0.0,曾受到兰德索尔文化熏陶的东国工匠\n制作的扇子。啃食银杏的小鹿\n象征着来黄绿斑斓的秋山的恩惠，\n扇出的清风带来了生命的力量。,33.0,0.0,0.0,0.0,0,1010.0,0
42000,8.0,0.0,9,61,109611,0.0,0.0,0,0.0,0.0,0,0.0,0.0,174,500,恶魔之尾颈饰,109611,0.0,1,0.0,0.0,0.0,从另一个被称为魔界的世界漂流至此\n的尾巴颈饰。蠢动的尾巴会干涉装备\n者的声带，增强其魔法威力，该影响\n在咏唱以外的时候也有效。,0.0,380.0,0.0,0.0,0,0.0,0
42000,8.0,0.0,9,61,109612,0.0,0.0,0,0.0,0.0,0,0.0,0.0,180,500,蓝宝石叉子发夹,109612,0.0,1,0.0,0.0,0.0,被誉为传说的厨师团内爱用的点心叉\n发饰。总能让人感受到东方点心的细\n腻甘甜与香味，并以此提升魔力。,0.0,398.0,0.0,0.0,0,0.0,0
42000,8.0,0.0,9,61,109613,0.0,0.0,0,0.0,0.0,0,0.0,0.0,186,500,苍海救生圈胸针,109613,0.0,1,0.0,0.0,0.0,想要找到未知大陆的调查船队的特殊\n功臣被授予的胸针。获得此项殊荣的\n人能如同翱翔于苍海之上的海鸟一般\n，自由地操纵魔力。,0.0,417.0,0.0,0.0,0,0.0,0
42000,8.0,0.0,9,61,109614,0.0,0.0,0,0.0,0.0,0,0.0,0.0,192,500,碧夜扇猛猪枫叶,109614,0.0,1,0.0,0.0,0.0,曾受到兰德索尔文化熏陶的东国工匠\n所制成的团扇。秋夜漫漫，\n魔力在静谧的空气中变得愈发敏锐，\n骤然间如猛兽般猛烈地袭向敌人。,0.0,436.0,0.0,0.0,0,0.0,0
280,0.0,0.0,3,1,113011,0.0,0.0,0,0.0,0.0,1,0.0,0.0,19,4,皓耀剑（碎片）,103011,0.0,0,0.0,0.0,0.0,「皓耀剑」的碎片。,0.0,0.0,0.0,0.0,1,0.0,0
600,0.0,0.0,3,1,113012,0.0,0.0,0,0.0,0.0,1,0.0,0.0,29,4,龙纹剑（碎片）,103012,0.0,0,0.0,0.0,0.0,「龙纹剑」的碎片。,0.0,0.0,0.0,0.0,1,0.0,0
800,0.0,0.0,3,1,113013,0.0,0.0,0,0.0,0.0,1,0.0,0.0,37,4,轻羽剑（碎片）,103013,0.0,0,0.0,0.0,0.0,「轻羽剑」的碎片。,0.0,0.0,0.0,0.0,1,0.0,0
280,0.0,0.0,3,7,113071,0.0,0.0,0,0.0,0.0,1,0.0,0.0,19,4,白金匕首（碎片）,103071,0.0,0,0.0,0.0,0.0,「白金匕首」的碎片。,0.0,0.0,0.0,0.0,1,0.0,0
600,0.0,0.0,3,10,113101,0.0,0.0,0,0.0,0.0,1,0.0,0.0,30,4,龙爪（碎片）,103101,0.0,0,0.0,0.0,0.0,「龙爪」的碎片。,0.0,0.0,0.0,0.0,1,0.0,0
600,0.0,0.0,3,13,113131,0.0,0.0,0,0.0,0.0,1,0.0,0.0,30,4,丘比特之弓（碎片）,103131,0.0,0,0.0,0.0,0.0,「丘比特之弓」的碎片。,0.0,0.0,0.0,0.0,1,0.0,0
600,0.0,0.0,3,16,113162,0.0,0.0,0,0.0,0.0,1,0.0,0.0,30,4,绝对之矛（碎片）,103162,0.0,0,0.0,0.0,0.0,「绝对之矛」的碎片。,0.0,0.0,0.0,0.0,1,0.0,0
280,0.0,0.0,3,19,113191,0.0,0.0,0,0.0,0.0,1,0.0,0.0,20,4,蓝星斧（碎片）,103191,0.0,0,0.0,0.0,0.0,「蓝星斧」的碎片。,0.0,0.0,0.0,0.0,1,0.0,0
280,0.0,0.0,3,22,113221,0.0,0.0,0,0.0,0.0,1,0.0,0.0,19,4,刺血法杖（碎片）,103221,0.0,0,0.0,0.0,0.0,「刺血法杖」的碎片。,0.0,0.0,0.0,0.0,1,0.0,0
800,0.0,0.0,3,22,113222,0.0,0.0,0,0.0,0.0,1,0.0,0.0,40,4,恶魔之角（碎片）,103222,0.0,0,0.0,0.0,0.0,「恶魔之角」的碎片。,0.0,0.0,0.0,0.0,1,0.0,0
600,0.0,0.0,3,25,113252,0.0,0.0,0,0.0,0.0,1,0.0,0.0,29,4,花蕾法杖（碎片）,103252,0.0,0,0.0,0.0,0.0,「花蕾法杖」的碎片。,0.0,0.0,0.0,0.0,1,0.0,0
800,0.0,0.0,3,28,113283,0.0,0.0,0,0.0,0.0,1,0.0,0.0,43,5,重金属护甲（碎片）,103283,0.0,0,0.0,0.0,0.0,「重金属护甲」的碎片。,0.0,0.0,0.0,0.0,1,0.0,0
600,0.0,0.0,3,34,113342,0.0,0.0,0,0.0,0.0,1,0.0,0.0,32,5,宫廷服（碎片）,103342,0.0,0,0.0,0.0,0.0,「宫廷服」的碎片。,0.0,0.0,0.0,0.0,1,0.0,0
800,0.0,0.0,3,37,113372,0.0,0.0,0,0.0,0.0,1,0.0,0.0,43,5,哲学家长袍（碎片）,103372,0.0,0,0.0,0.0,0.0,「哲学家长袍」的碎片。,0.0,0.0,0.0,0.0,1,0.0,0
600,0.0,0.0,3,40,113401,0.0,0.0,0,0.0,0.0,1,0.0,0.0,34,5,石榴石盾（碎片）,103401,0.0,0,0.0,0.0,0.0,「石榴石盾」的碎片。,0.0,0.0,0.0,0.0,1,0.0,0
280,0.0,0.0,3,43,113431,0.0,0.0,0,0.0,0.0,1,0.0,0.0,23,5,忍者鞋（碎片）,103431,0.0,0,0.0,0.0,0.0,「忍者鞋」的碎片。,0.0,0.0,0.0,0.0,1,0.0,0
280,0.0,0.0,3,52,113521,0.0,0.0,0,0.0,0.0,1,0.0,0.0,23,4,女巫发箍（碎片）,103521,0.0,0,0.0,0.0,0.0,「女巫发箍」的碎片。,0.0,0.0,0.0,0.0,1,0.0,0
600,0.0,0.0,3,52,113522,0.0,0.0,0,0.0,0.0,1,0.0,0.0,34,5,女巫帽（碎片）,103522,0.0,0,0.0,0.0,0.0,「女巫帽」的碎片。,0.0,0.0,0.0,0.0,1,0.0,0
280,0.0,0.0,3,55,113551,0.0,0.0,0,0.0,0.0,1,0.0,0.0,25,5,蛋白石耳环（碎片）,103551,0.0,0,0.0,0.0,0.0,「蛋白石耳环」的碎片。,0.0,0.0,0.0,0.0,1,0.0,0
600,0.0,0.0,3,55,113552,0.0,0.0,0,0.0,0.0,1,0.0,0.0,36,5,狮鹫羽饰（碎片）,103552,0.0,0,0.0,0.0,0.0,「狮鹫羽饰」的碎片。,0.0,0.0,0.0,0.0,1,0.0,0
800,0.0,0.0,3,55,113553,0.0,0.0,0,0.0,0.0,1,0.0,0.0,46,5,绯红钻石（碎片）,103553,0.0,0,0.0,0.0,0.0,「绯红钻石」的碎片。,0.0,0.0,0.0,0.0,1,0.0,0
280,0.0,0.0,3,58,113581,0.0,0.0,0,0.0,0.0,1,0.0,0.0,25,5,祖母绿耳环（碎片）,103581,0.0,0,0.0,0.0,0.0,「祖母绿耳环」的碎片。,0.0,0.0,0.0,0.0,1,0.0,0
280,0.0,0.0,3,61,113611,0.0,0.0,0,0.0,0.0,1,0.0,0.0,25,5,绿松石耳环（碎片）,103611,0.0,0,0.0,0.0,0.0,「绿松石耳环」的碎片。,0.0,0.0,0.0,0.0,1,0.0,0
800,0.0,0.0,3,61,113614,0.0,0.0,0,0.0,0.0,1,0.0,0.0,46,5,月桂树的哀伤（碎片）,103614,0.0,0,0.0,0.0,0.0,「月桂树的哀伤」的碎片。,0.0,0.0,0.0,0.0,1,0.0,0
360,0.0,0.0,4,1,114011,0.0,0.0,0,0.0,0.0,1,0.0,0.0,48,5,天使剑（碎片）,104011,0.0,0,0.0,0.0,0.0,「天使剑」的碎片。,0.0,0.0,0.0,0.0,1,0.0,0
500,0.0,0.0,4,1,114012,0.0,0.0,0,0.0,0.0,1,0.0,0.0,52,4,太阳剑（碎片）,104012,0.0,0,0.0,0.0,0.0,「太阳剑」的碎片。,0.0,0.0,0.0,0.0,1,0.0,0
750,0.0,0.0,4,1,114013,0.0,0.0,0,0.0,0.0,1,0.0,0.0,52,5,冰之大剑（碎片）,104013,0.0,0,0.0,0.0,0.0,「冰之大剑」的碎片。,0.0,0.0,0.0,0.0,1,0.0,0
900,0.0,0.0,4,1,114014,0.0,0.0,0,0.0,0.0,1,0.0,0.0,58,4,混沌之刃（碎片）,104014,0.0,0,0.0,0.0,0.0,「混沌之刃」的碎片。,0.0,0.0,0.0,0.0,1,0.0,0
360,0.0,0.0,4,4,114041,0.0,0.0,0,0.0,0.0,1,0.0,0.0,49,5,妖蝶刀（碎片）,104041,0.0,0,0.0,0.0,0.0,「妖蝶刀」的碎片。,0.0,0.0,0.0,0.0,1,0.0,0
750,0.0,0.0,4,4,114043,0.0,0.0,0,0.0,0.0,1,0.0,0.0,52,4,鹰神之煌剑（碎片）,104043,0.0,0,0.0,0.0,0.0,「鹰神之煌剑」的碎片。,0.0,0.0,0.0,0.0,1,0.0,0
500,0.0,0.0,4,7,114072,0.0,0.0,0,0.0,0.0,1,0.0,0.0,53,4,公主短剑（碎片）,104072,0.0,0,0.0,0.0,0.0,「公主短剑」的碎片。,0.0,0.0,0.0,0.0,1,0.0,0
750,0.0,0.0,4,7,114073,0.0,0.0,0,0.0,0.0,1,0.0,0.0,53,4,暗之刃（碎片）,104073,0.0,0,0.0,0.0,0.0,「暗之刃」的碎片。,0.0,0.0,0.0,0.0,1,0.0,0
500,0.0,0.0,4,10,114102,0.0,0.0,0,0.0,0.0,1,0.0,0.0,52,4,狮子王的护臂（碎片）,104102,0.0,0,0.0,0.0,0.0,「狮子王的护臂」的碎片。,0.0,0.0,0.0,0.0,1,0.0,0
900,0.0,0.0,4,10,114104,0.0,0.0,0,0.0,0.0,1,0.0,0.0,58,4,苍雷拳（碎片）,104104,0.0,0,0.0,0.0,0.0,「苍雷拳」的碎片。,0.0,0.0,0.0,0.0,1,0.0,0
500,0.0,0.0,4,13,114132,0.0,0.0,0,0.0,0.0,1,0.0,0.0,52,4,天使弓（碎片）,104132,0.0,0,0.0,0.0,0.0,「天使弓」的碎片。,0.0,0.0,0.0,0.0,1,0.0,0
750,0.0,0.0,4,13,114133,0.0,0.0,0,0.0,0.0,1,0.0,0.0,52,4,阿尔忒弥斯之弓（碎片）,104133,0.0,0,0.0,0.0,0.0,「阿尔忒弥斯之弓」的碎片。,0.0,0.0,0.0,0.0,1,0.0,0
900,0.0,0.0,4,13,114134,0.0,0.0,0,0.0,0.0,1,0.0,0.0,58,4,精灵树之弓（碎片）,104134,0.0,0,0.0,0.0,0.0,「精灵树之弓」的碎片。,0.0,0.0,0.0,0.0,1,0.0,0
500,0.0,0.0,4,16,114162,0.0,0.0,0,0.0,0.0,1,0.0,0.0,53,4,女王之矛（碎片）,104162,0.0,0,0.0,0.0,0.0,「女王之矛」的碎片。,0.0,0.0,0.0,0.0,1,0.0,0
900,0.0,0.0,4,16,114164,0.0,0.0,0,0.0,0.0,1,0.0,0.0,59,4,盖亚之矛（碎片）,104164,0.0,0,0.0,0.0,0.0,「盖亚之矛」的碎片。,0.0,0.0,0.0,0.0,1,0.0,0
360,0.0,0.0,4,19,114191,0.0,0.0,0,0.0,0.0,1,0.0,0.0,49,5,紫龙斧（碎片）,104191,0.0,0,0.0,0.0,0.0,「紫龙斧」的碎片。,0.0,0.0,0.0,0.0,1,0.0,0
750,0.0,0.0,4,19,114193,0.0,0.0,0,0.0,0.0,1,0.0,0.0,53,5,战女王的烈斧（碎片）,104193,0.0,0,0.0,0.0,0.0,「战女王的烈斧」的碎片。,0.0,0.0,0.0,0.0,1,0.0,0
900,0.0,0.0,4,19,114194,0.0,0.0,0,0.0,0.0,1,0.0,0.0,59,4,水精灵之斧（碎片）,104194,0.0,0,0.0,0.0,0.0,「水精灵之斧」的碎片。,0.0,0.0,0.0,0.0,1,0.0,0
360,0.0,0.0,4,22,114221,0.0,0.0,0,0.0,0.0,1,0.0,0.0,48,6,愤怒法杖（碎片）,104221,0.0,0,0.0,0.0,0.0,「愤怒法杖」的碎片。,0.0,0.0,0.0,0.0,1,0.0,0
500,0.0,0.0,4,22,114222,0.0,0.0,0,0.0,0.0,1,0.0,0.0,52,4,太阳法杖（碎片）,104222,0.0,0,0.0,0.0,0.0,「太阳法杖」的碎片。,0.0,0.0,0.0,0.0,1,0.0,0
750,0.0,0.0,4,22,114223,0.0,0.0,0,0.0,0.0,1,0.0,0.0,52,4,司法神的锡杖（碎片）,104223,0.0,0,0.0,0.0,0.0,「司法神的锡杖」的碎片。,0.0,0.0,0.0,0.0,1,0.0,0
500,0.0,0.0,4,25,114252,0.0,0.0,0,0.0,0.0,1,0.0,0.0,53,4,生命法杖（碎片）,104252,0.0,0,0.0,0.0,0.0,「生命法杖」的碎片。,0.0,0.0,0.0,0.0,1,0.0,0
900,0.0,0.0,4,25,114254,0.0,0.0,0,0.0,0.0,1,0.0,0.0,58,4,大天使法杖（碎片）,104254,0.0,0,0.0,0.0,0.0,「大天使法杖」的碎片。,0.0,0.0,0.0,0.0,1,0.0,0
360,0.0,0.0,4,28,114281,0.0,0.0,0,0.0,0.0,1,0.0,0.0,51,6,隐身战裙（碎片）,104281,0.0,0,0.0,0.0,0.0,「隐身战裙」的碎片。,0.0,0.0,0.0,0.0,1,0.0,0
360,0.0,0.0,4,34,114341,0.0,0.0,0,0.0,0.0,1,0.0,0.0,51,6,月下法衣（碎片）,104341,0.0,0,0.0,0.0,0.0,「月下法衣」的碎片。,0.0,0.0,0.0,0.0,1,0.0,0
360,0.0,0.0,4,37,114371,0.0,0.0,0,0.0,0.0,1,0.0,0.0,51,6,大魔导师长袍（碎片）,104371,0.0,0,0.0,0.0,0.0,「大魔导师长袍」的碎片。,0.0,0.0,0.0,0.0,1,0.0,0
360,0.0,0.0,4,46,114461,0.0,0.0,0,0.0,0.0,1,0.0,0.0,52,6,巫师鞋（碎片）,104461,0.0,0,0.0,0.0,0.0,「巫师鞋」的碎片。,0.0,0.0,0.0,0.0,1,0.0,0
360,0.0,0.0,4,55,114551,0.0,0.0,0,0.0,0.0,1,0.0,0.0,53,4,元素之心（碎片）,104551,0.0,0,0.0,0.0,0.0,「元素之心」的碎片。,0.0,0.0,0.0,0.0,1,0.0,0
750,0.0,0.0,4,55,114552,0.0,0.0,0,0.0,0.0,1,0.0,0.0,57,4,太阳护身符（碎片）,104552,0.0,0,0.0,0.0,0.0,「太阳护身符」的碎片。,0.0,0.0,0.0,0.0,1,0.0,0
900,0.0,0.0,4,55,114553,0.0,0.0,0,0.0,0.0,1,0.0,0.0,60,4,焰帝戒指（碎片）,104553,0.0,0,0.0,0.0,0.0,「焰帝戒指」的碎片。,0.0,0.0,0.0,0.0,1,0.0,0
900,0.0,0.0,4,55,114554,0.0,0.0,0,0.0,0.0,1,0.0,0.0,60,6,猫神吊坠（碎片）,104554,0.0,0,0.0,0.0,0.0,「猫神吊坠」的碎片。,0.0,0.0,0.0,0.0,1,0.0,0
360,0.0,0.0,4,58,114581,0.0,0.0,0,0.0,0.0,1,0.0,0.0,53,4,替身手镯（碎片）,104581,0.0,0,0.0,0.0,0.0,「替身手镯」的碎片。,0.0,0.0,0.0,0.0,1,0.0,0
750,0.0,0.0,4,58,114582,0.0,0.0,0,0.0,0.0,1,0.0,0.0,57,4,月之手镯（碎片）,104582,0.0,0,0.0,0.0,0.0,「月之手镯」的碎片。,0.0,0.0,0.0,0.0,1,0.0,0
900,0.0,0.0,4,58,114583,0.0,0.0,0,0.0,0.0,1,0.0,0.0,60,4,圣信徒吊坠（碎片）,104583,0.0,0,0.0,0.0,0.0,「圣信徒吊坠」的碎片。,0.0,0.0,0.0,0.0,1,0.0,0
360,0.0,0.0,4,61,114611,0.0,0.0,0,0.0,0.0,1,0.0,0.0,53,4,新月的悲叹（碎片）,104611,0.0,0,0.0,0.0,0.0,「新月的悲叹」的碎片。,0.0,0.0,0.0,0.0,1,0.0,0
750,0.0,0.0,4,61,114612,0.0,0.0,0,0.0,0.0,1,0.0,0.0,57,4,龙之泪（碎片）,104612,0.0,0,0.0,0.0,0.0,「龙之泪」的碎片。,0.0,0.0,0.0,0.0,1,0.0,0
900,0.0,0.0,4,61,114613,0.0,0.0,0,0.0,0.0,1,0.0,0.0,60,4,大贤者宝珠（碎片）,104613,0.0,0,0.0,0.0,0.0,「大贤者宝珠」的碎片。,0.0,0.0,0.0,0.0,1,0.0,0
