voice_id,face_id,time,beloved_step,description,unit_id,trigger,insert_word_type,id
2,1,0,1,帮助哥哥\n打理身边的事～\n这才是优秀的妹妹！,112901,1,0,4081
3,1,0,1,啊，衣服有个地方破了\n这种程度的话\n我自己也能缝好！,112901,1,0,4082
4,1,0,1,以这种打扮走在街上\n感觉平常看惯了的景色\n也变得特别新鲜呢,112901,1,0,4083
5,1,0,1,我会好好学习……\n但是只有我一个人的话\n完全无法集中注意力～,112901,1,0,4084
101,1,0,4,最喜欢哥哥的妹妹\n在等着你哦～\n怎么还没来～,112901,1,0,4085
102,1,0,8,帮哥哥打扫洗衣服的我\n就像贤妻一样呢……\n诶嘿嘿～,112901,1,0,4086
1,1,0,1,哥哥！\n我们一起\n做针线活吧！,112901,2,0,4087
2,1,0,1,是不是想好好宠宠\n可爱的妹妹呀？\n尽管来吧♪,112901,2,0,4088
3,1,0,1,哇，吓了我一跳～\n真是的，哥哥真是\n爱恶作剧呢～,112901,2,0,4089
4,1,0,1,要不要一起\n去买东西？\n可以和妹妹约会哦♪,112901,2,0,4090
101,1,0,4,哥哥……\n可以摸摸我的头吗？\n诶嘿嘿，太棒了♪,112901,2,0,4091
102,1,0,8,哥哥，我最喜欢你了♪\n要我说多少遍都行哦！\n最喜欢哥哥了♪,112901,2,0,4092
1,1,1,1,早上好～哥哥！\n这是妹妹的\n叫醒服务哦♪,112901,2,0,4093
2,1,2,1,差不多该休息了呢！\n用甜甜的点心\n来恢复活力吧！,112901,2,0,4094
3,1,3,1,严禁熬夜！\n但我还想\n多聊一会儿啊～,112901,2,0,4095
2,1,0,1,好软哦！\n真想和哥哥\n一起坐啊♪,112901,3,0,4097
3,1,0,1,这个玩偶\n有点可爱……嗯～\n我也不能输！,112901,3,0,4098
4,1,0,1,现在我已经是完美的\n妹妹了！还学会注意\n自己身上的香味了哦！,112901,3,0,4099
5,1,0,1,啊～好暖和～\n好想和哥哥一起\n取暖啊♪,112901,3,0,4100
7,1,0,1,简直停不下来\n嚼嚼……不管有多少\n我都吃得下,112901,3,0,4102
8,1,0,1,这个感觉可以拿来\n做参考设计！不知道\n我能不能做出来呢,112901,3,0,4103
1,1,0,1,好无聊……\n有没有什么\n有趣的事情啊？,106601,1,0,4105
2,1,0,1,黑帮那边\n今天休息\n我打算放松放松,106601,1,0,4106
3,1,0,1,噫呜！　我的尾巴\n一点都不好吃哦？,106601,1,0,4107
4,1,0,1,呼……看来老大\n还不知道那件事……,106601,1,0,4108
5,1,0,1,造反……真是\n一个好词……\n老大应该没听见吧？,106601,1,0,4109
101,1,0,4,我总有一天会\n成为黑帮大人物的！\n要相信我！,106601,1,0,4110
102,1,0,8,如果我觉醒了\n一定会比\n任何人都要强！,106601,1,0,4111
1,1,0,1,怎么了？\n如果要上贡\n我随时欢迎！,106601,2,0,4112
2,1,0,1,我在该出手的时候\n还是会出手的！\n只是一直没有机会！,106601,2,0,4113
3,1,0,1,要用词语接龙决胜负？\n有胆量\n尽管放马过来！,106601,2,0,4114
4,1,0,1,哥哥看起来\n很闲呢……\n真羡慕,106601,2,0,4115
101,1,0,4,想让我陪陪你？\n真是的……可以哦\n真拿你没办法,106601,2,0,4116
102,1,0,8,我一定会\n保护哥哥你的！,106601,2,0,4117
1,1,1,1,优秀的黑帮成员\n一定要起得早……\n呼啊……,106601,2,0,4118
2,1,2,1,肚子饿了呢\n去吃点什么吧\n钱就由哥哥出！,106601,2,0,4119
3,1,3,1,呼啊……嗯嗯……\n我还醒着哦,106601,2,0,4120
2,1,0,1,哈～\n我已经一步\n都不想动了,106601,3,0,4122
3,1,0,1,这个毛茸茸的触感\n还不错……\n我收你为小弟吧,106601,3,0,4123
4,1,0,1,总感觉\n很时尚呢……,106601,3,0,4124
5,1,0,1,呵呵！\n还是我的吐息\n火力更猛！,106601,3,0,4125
7,1,0,1,还懂得给我上贡\n挺机灵的嘛\n我就给点面子尝尝吧,106601,3,0,4127
8,1,0,1,嗯……\n就没有\n更有趣的书了吗？,106601,3,0,4128
1,1,0,1,沉睡在海底的秘宝……\n听着就让人心潮澎湃！\n真想早点找到啊！,113201,1,0,4130
2,1,0,1,呜呜～好热……\n好想吃刨冰\n凉爽一下……,113201,1,0,4131
3,1,0,1,攻击！\n不对，应该这样……\n攻击！,113201,1,0,4132
4,1,0,1,有没有什么方法\n可以在打西瓜的时候\n不会转晕呢……,113201,1,0,4133
5,1,0,1,难得来海边玩\n我还想提高一下\n游泳水平呢,113201,1,0,4134
101,1,0,4,呵呵呵……\n好痛……真痛啊！\n我身上的晒痕……,113201,1,0,4135
102,1,0,8,吉格鲁特在来生\n也会和我在一起……\n也就是吾等会永远……\n哈哇哇！,113201,1,0,4136
1,1,0,1,吉格鲁特，要不要\n和我一起去晒太阳？\n收集光之力！,113201,2,0,4137
2,1,0,1,我想构思一个只有这种\n打扮才能用的必杀技\n你有什么建议吗？,113201,2,0,4138
3,1,0,1,吉格鲁特！\n有人送了西瓜\n我们一起吃吧！,113201,2,0,4139
4,1,0,1,太阳这么强\n感觉会晒黑啊。不知道\n有没有留下晒痕……,113201,2,0,4140
101,1,0,4,要好好记录\n吾等度过的这个夏天\n的默示录啊,113201,2,0,4141
102,1,0,8,是不是应该\n让别人帮我\n涂防晒呢？\n吉、吉格鲁特！,113201,2,0,4142
1,1,1,1,天亮了哦，吉格鲁特！\n来，沐浴在阳光下\n获得光之加护吧！,113201,2,0,4143
2,1,2,1,到午餐时间了吗……\n我的魔力也变少了\n要快点补充才行,113201,2,0,4144
3,1,3,1,即使到了晚上，我们\n也不会停止活动！来，\n做好准备……呼啊……,113201,2,0,4145
2,1,0,1,在海里玩会特别累\n稍微休息一会儿吧,113201,3,0,4147
3,1,0,1,诶嘿嘿～要给你\n取个什么名字呢♪\n啊，你看见了吗！？,113201,3,0,4148
4,1,0,1,这个味道闻起来很舒服\n能安抚我的心……,113201,3,0,4149
5,1,0,1,我不觉得冷！\n只是想稍微\n取取暖而已！,113201,3,0,4150
7,1,0,1,嚼嚼……就算吃多了\n也会转变为魔力\n所以没关系，大概……,113201,3,0,4152
8,1,0,1,怎怎怎回事！？\n吉格鲁特你居然\n有这种兴趣吗！？,113201,3,0,4153
10,1,0,1,嗯——\n这个坐上去的感觉……\n出发吧，海龙！,113201,3,0,4155
11,1,0,1,这深海的王座，配得上\n我疾风之冥姬……\n啊啊啊……好柔软～,113201,3,0,4156
1,1,0,1,现在这个样子\n感觉自己变成了\n一个公主呢♪,180201,1,0,4157
2,1,0,1,肚子饿了\n去买点东西吧……\n差点忘了要解除变身！,180201,1,0,4158
3,1,0,1,胸前没有遮掩\n感觉凉飕飕的\n我还是不习惯啊……,180201,1,0,4159
4,1,0,1,把用在治疗魔法上的\n魔力转向攻击魔法……\n要在脑子里多练习一下,180201,1,0,4160
5,1,0,1,曾经的我什么也做不到\n但现在的我是不是\n稍微有些变化了？,180201,1,0,4161
101,1,0,4,骑士君……\n你在哪里？\n我好想见你啊……,180201,1,0,4162
102,1,0,8,就算离得很远也能感觉\n到……骑士君温暖的\n力量在守护着我,180201,1,0,4163
1,1,0,1,我能战斗\n都是多亏了骑士君\n真的很谢谢你！,180201,2,0,4164
2,1,0,1,感觉肚子饿了？\n我偷偷做了点心……\n骑士君你要不要吃？,180201,2,0,4165
3,1,0,1,呀！　咦！？\n后、后背不行！\n碰之前要说一声！,180201,2,0,4166
4,1,0,1,这身打扮怎么样？\n咦？　很适合我？\n真的吗？　好开心！,180201,2,0,4167
101,1,0,4,你说可爱？　是呢\n这些花边……你说我？\n诶，没、没有啦！,180201,2,0,4168
102,1,0,8,骑士君，请你今后\n也一直……\n陪在我身边吧,180201,2,0,4169
1,1,1,1,没想到我居然会\n一大早就吃\n这么多东西……,180201,2,0,4170
2,1,2,1,要做早餐了\n骑士君，要不要\n和我一起做？,180201,2,0,4171
3,1,3,1,骑士君，困了吗？\n在你睡着之前\n我会一直在你身边的,180201,2,0,4172
2,1,0,1,正因为要参与攻击\n才更应该重视身体\n适当休息！,180201,3,0,4174
3,1,0,1,好可爱……我也想\n给骑士君和小雪菲\n送礼物呢,180201,3,0,4175
4,1,0,1,好香～\n哎呀？　我肚子饿了……,180201,3,0,4176
5,1,0,1,好温暖……\n就像骑士君\n给予我的力量一样……,180201,3,0,4177
7,1,0,1,我咬……\n嚼嚼……\n呜～果然\n停不下来～,180201,3,0,4179
8,1,0,1,我想学学新菜式……\n能让大家一起吃的\n那种大盘菜♪,180201,3,0,4180
103,1,0,12,再这样下去\n姐姐的爱\n就要溢出来了?,104901,1,0,4182
103,1,0,12,弟弟?\n弟弟?\n弟～弟～,104901,2,0,4183
1,1,0,1,虽然游泳也不错\n但今天还是\n在沙滩边休息吧,113101,1,0,4184
2,1,0,1,好了\n去稍微游个泳吧,113101,1,0,4185
3,1,0,1,好热啊……\n没有团扇\n真是太难受了,113101,1,0,4186
4,1,0,1,要小心不要喝\n太冷的饮料\n容易着凉……,113101,1,0,4187
5,1,0,1,夏天很快就会过去\n要好好享受\n不留遗憾才行,113101,1,0,4188
101,1,0,4,这个夏天一定会成为\n我心中的很重要的\n回忆吧……,113101,1,0,4189
102,1,0,8,和之前相比\n我们之间的距离\n好像更近了,113101,1,0,4190
1,1,0,1,如果你有空\n不如今天也一起\n坐船去钓鱼？,113101,2,0,4191
2,1,0,1,如果你开始对钓鱼\n感兴趣了，下次找机会\n一起去看钓具吧,113101,2,0,4192
3,1,0,1,我打算现在去沙滩\n你要不要也\n一起去散步？,113101,2,0,4193
4,1,0,1,咦，晒痕？\n哎呀……真的有\n一下子就晒黑了呢,113101,2,0,4194
101,1,0,4,呀！？\n喂！\n不要突然\n碰我的晒痕！,113101,2,0,4195
102,1,0,8,我说你啊……\n和我在一起\n开心吗？,113101,2,0,4196
1,1,1,1,早啊\n今天也到沙滩去\n消磨时间吧,113101,2,0,4197
2,1,2,1,午餐啊……\n对了，不如\n做刺身套餐怎么样？,113101,2,0,4198
3,1,3,1,看着夜空\n总有种\n很怀念的感觉呢,113101,2,0,4199
2,1,0,1,要适当休息\n不要中暑了哦,113101,3,0,4201
3,1,0,1,你们也想\n享受大海吗,113101,3,0,4202
4,1,0,1,嗯～还可以从气味上\n享受度假的乐趣呢,113101,3,0,4203
5,1,0,1,这种打扮\n会有点冷呢,113101,3,0,4204
7,1,0,1,嚼嚼……\n玩得狠了\n就容易肚子饿呢,113101,3,0,4206
8,1,0,1,嗯……这本书怎么这么\n催眠……嗯——看不下\n去，还是问问七七香吧,113101,3,0,4207
10,1,0,1,哦……\n坐上去\n感觉很舒服呢,113101,3,0,4209
11,1,0,1,对了，你知道\n用钓竿也可以\n钓到蛤蜊吗？,113101,3,0,4210
1,1,0,1,要尽情享受大海才行\n不如去游个泳吧？,113301,1,0,4211
2,1,0,1,嗯♪\n有种和平常不一样的\n解放感～\n开玩笑啦！,113301,1,0,4212
3,1,0,1,现在的七七香\n大概是水属性！,113301,1,0,4213
4,1,0,1,泳衣也很完美！\n是最可爱最强的\n七七香☆,113301,1,0,4214
5,1,0,1,呵呵呵\n好心动！　公会之家里\n全是泳装！\n这样的感觉如何？,113301,1,0,4215
101,1,0,4,被这样盯着看\n有点～不好意思呢……\n开玩笑开玩笑啦！,113301,1,0,4216
102,1,0,8,稍微表现得\n被惊艳到也没关系吧～\n真是的……,113301,1,0,4217
1,1,0,1,泳装魔法少女\n好想要个搭档呀～\n我说，你要来试试吗？,113301,2,0,4218
2,1,0,1,和平常的打扮一样？\n真是的～你根本不懂！\n性感度不一样啦！,113301,2,0,4219
3,1,0,1,怎么样怎么样？\n我觉得这个\n轻飘飘的花边\n很可爱哦！,113301,2,0,4220
4,1,0,1,难得有机会\n不如我们试试模仿\n美少女游戏的事件？,113301,2,0,4221
101,1,0,4,你想提高\n七七香的好感度吗？\n那就出门吧！,113301,2,0,4222
102,1,0,8,在家里穿泳装\n就像在角色扮演一样\n挺好玩的♪,113301,2,0,4223
1,1,1,1,早上好！今天是个\n度假的好日子！\n出发去海边吧♪,113301,2,0,4224
2,1,2,1,午饭怎么办呢～\n啊，要不要和七七香\n去哪里吃饭？,113301,2,0,4225
3,1,3,1,晚上看书\n能看得特别快！\n今天要看什么呢,113301,2,0,4226
2,1,0,1,接下来还有活动\n稍微休息一下\n恢复体力吧～,113301,3,0,4228
3,1,0,1,如果我也有这种\n吉祥物就好了\n干脆我自己做吧？,113301,3,0,4229
4,1,0,1,不如我也想想\n有没有什么香味\n适合泳装魔法少女吧♪,113301,3,0,4230
5,1,0,1,一到晚上\n就突然变冷了呢～,113301,3,0,4231
7,1,0,1,吃太多的话，会有\n小肚子……但是……\n呜呜，停不下来！,113301,3,0,4233
8,1,0,1,这本催眠魔法书\n一定要好好保管\n不能让别人发现……,113301,3,0,4234
10,1,0,1,GO GO GO GO\n七七香♪,113301,3,0,4236
11,1,0,1,七七香\n诞生～\n开玩笑的啦,113301,3,0,4237
1,1,0,1,加油加油☆\n我会拼命\n应援的哦！,113401,1,0,4238
2,1,0,1,大家都在努力！\n我也要为大家加油\n炒热气氛才行！,113401,1,0,4239
3,1,0,1,如果有人情绪低落……\n我想通过应援\n来让他打起精神！,113401,1,0,4240
4,1,0,1,加油☆\n好，发声练习OK！\n应援时声音也很重要！,113401,1,0,4241
5,1,0,1,难得穿上了泳装\n好想去游泳潜水\n好好玩一玩啊！,113401,1,0,4242
101,1,0,4,作为拉拉队的一员\n我想竭尽全力\n为你加油呀！,113401,1,0,4243
102,1,0,8,我的加油声\n有没有好好\n传达到呢……,113401,1,0,4244
1,1,0,1,诶嘿嘿……\n我刚才在构思\n给你的应援歌呢♪,113401,2,0,4245
2,1,0,1,怎么了？\n如果你没精神\n我会为你加油哦☆,113401,2,0,4246
3,1,0,1,努力之后一定要好好\n休息哦！　要不要和我\n一起睡午觉？,113401,2,0,4247
4,1,0,1,我好想试试\n和栞栞一起\n穿一样的泳装应援啊～,113401,2,0,4248
101,1,0,4,接下来要玩什么？\n告诉我\n你想做什么吧！,113401,2,0,4249
102,1,0,8,能为你加油……\n我非常幸福……,113401,2,0,4250
1,1,1,1,你起得真早啊！　我也\n要好好向你学习！,113401,2,0,4251
2,1,2,1,是不是有点累了？\n那就让我\n来为你加油吧♪,113401,2,0,4252
3,1,3,1,一直忙到这么晚呢\n真勤奋！但不可以\n太勉强自己哦♪,113401,2,0,4253
2,1,0,1,稍微休息一下……\n呜，坐起来太舒服\n了……我都困了……,113401,3,0,4255
3,1,0,1,我要用我的应援\n让这里的大家\n变得更有活力！,113401,3,0,4256
4,1,0,1,这股香味让人振奋♪\n能不能把这个味道\n也应用在应援上呢？,113401,3,0,4257
5,1,0,1,让身体暖和起来\n给自己注入\n满满活力吧☆,113401,3,0,4258
7,1,0,1,多吃一点\n才更有力气\n为大家应援！,113401,3,0,4260
8,1,0,1,有没有哪里写着\n让大家打起精神来\n的方法呀……,113401,3,0,4261
10,1,0,1,哇，这孩子\n就像怪兽一样\n好可爱呢♪,113401,3,0,4263
11,1,0,1,穿着泳衣坐上这个\n感觉就像\n在海里一样呢！,113401,3,0,4264
1,1,0,1,虽然很忙\n但感觉特别充实\n这就是青春吗,113501,1,0,4265
2,1,0,1,森林的宁静和\n大海的开放\n两种氛围都很棒呢～,113501,1,0,4266
3,1,0,1,沾满污渍的衣服是大家\n努力过的证明，这样\n一想就感觉格外宝贵呢,113501,1,0,4267
4,1,0,1,看着大家\n连我都开始\n想奔跑起来了,113501,1,0,4268
5,1,0,1,难得穿上了泳装\n不如试试练习游泳吧,113501,1,0,4269
101,1,0,4,大家～加油！\n应援也是很重要的呢\n要提前练习好才行♪,113501,1,0,4270
102,1,0,8,老师还能教你\n很～多很多的事情哦\n接下来换什么好呢♪,113501,1,0,4271
1,1,0,1,今天好像也会很热啊\n要记得多补充一点\n水分哦,113501,2,0,4272
2,1,0,1,你要帮忙吗？\n谢谢♪\n老师就靠你了,113501,2,0,4273
3,1,0,1,要记得定时休息\n不能勉强自己哦,113501,2,0,4274
4,1,0,1,在海边\n有什么好玩的？\n告诉老师吧,113501,2,0,4275
101,1,0,4,我还是第一次穿泳衣\n怎么样？会不会奇怪？\n呵呵，谢谢你,113501,2,0,4276
102,1,0,8,和你一起度过的\n这个夏天……我一定\n永远都不会忘记,113501,2,0,4277
1,1,1,1,早上好～\n在晨练之前\n要好好吃饭哦,113501,2,0,4278
2,1,2,1,我做了便当\n多补充一点营养\n下午也要加油哦,113501,2,0,4279
3,1,3,1,是时候休息了呢\n让老师给你唱一首\n摇篮曲吧？,113501,2,0,4280
2,1,0,1,呵呵，真舒服\n老师不如稍微\n休息一会儿吧,113501,3,0,4282
3,1,0,1,哎呀真可爱♪\n要是队伍里也有\n这样的吉祥物就好了,113501,3,0,4283
4,1,0,1,哎呀，这是海风的味道？\n感觉耳边\n又响起了海浪声呢,113501,3,0,4284
5,1,0,1,呵呵，这样一来\n就能把沾了水的泳衣\n轻松烘干了呢♪,113501,3,0,4285
7,1,0,1,这个很好吃呢♪\n不过不能\n吃太多哦,113501,3,0,4287
8,1,0,1,老师也会每天学习哦\n获取新知识是一件\n非常快乐的事呢♪,113501,3,0,4288
10,1,0,1,哎呀，感觉很开心呢\n大家一定也都\n很兴奋吧,113501,3,0,4290
11,1,0,1,呵呵，这样就能\n充分享受\n夏日风情了呢♪,113501,3,0,4291
103,1,0,12,三明治也做好了\n已经做好充分的准备\n迎接哥哥了呢♪,102301,1,0,4292
103,1,0,12,诶嘿嘿，只要有哥哥\n和噗吉在我身边\n我就觉得很开心♪,102301,2,0,4293
1,1,0,1,皮肤有点变红了呢\n已经多久没有\n晒成这样了呢,113601,1,0,4294
2,1,0,1,让我穿成这样\n露面，实在是需要\n一点勇气啊……,113601,1,0,4295
3,1,0,1,我能忍受炎热\n但还是不习惯\n裸露皮肤……,113601,1,0,4296
4,1,0,1,只要表现得自然大方\n就算穿着这样也不会\n难为情……吧？,113601,1,0,4297
5,1,0,1,啊……是因为和穿铠甲\n时的重心不一样吗\n感觉有点站不稳呢,113601,1,0,4298
101,1,0,4,这件泳衣……\n适合我吗？\n不太好意思问少年啊,113601,1,0,4299
102,1,0,8,和少年一起\n去海边度假……\n真想再去一次啊,113601,1,0,4300
1,1,0,1,不要总是\n盯着我看……\n很难为情啊……,113601,2,0,4301
2,1,0,1,怎么了？\n只要你不介意\n随时都可以找我聊天,113601,2,0,4302
3,1,0,1,呀！\n对、对不起\n我好像太敏感了,113601,2,0,4303
4,1,0,1,啊嚏！\n对不起\n我不太习惯\n穿得这么少,113601,2,0,4304
101,1,0,4,嗯，给少年你看看\n也无妨……\n不、不对！\n我什么也没说！,113601,2,0,4305
102,1,0,8,我能这么放松\n都是因为有少年你\n在我身边,113601,2,0,4306
1,1,1,1,这个时间，沙滩上\n应该没什么人……\n要不要去玩一玩？,113601,2,0,4307
2,1,2,1,是想请我\n一起吃午饭吗？\n好啊，乐意奉陪,113601,2,0,4308
3,1,3,1,已经到晚上了啊……\n一天过得真快啊,113601,2,0,4309
2,1,0,1,这样轻松了不少……\n平常因为穿着铠甲\n还要小心留意\n不要碰坏了家具,113601,3,0,4311
3,1,0,1,嗯……\n能清楚地感受到这种\n软绵绵的触感呢……,113601,3,0,4312
4,1,0,1,铠甲会染上味道\n这也是我平常\n很头疼的一点……,113601,3,0,4313
5,1,0,1,嗯……凉爽之中\n还带着温暖\n感觉很奇妙,113601,3,0,4314
7,1,0,1,吃饭的时候\n不用顾虑兜盔\n真是轻松呢……,113601,3,0,4316
8,1,0,1,嗯……不穿铠甲\n翻书都方便了很多,113601,3,0,4317
10,1,0,1,身体好轻松……穿着铠\n甲练习马术的时候，我\n总感觉很对不起马……,113601,3,0,4319
11,1,0,1,如果能巧妙地利用贝类\n应该也能在水里\n加强防御,113601,3,0,4320
1,1,0,1,要把基地和哪里\n连接起来呢～\n不如就这附近吧♪,106801,1,0,4321
2,1,0,1,这栋建筑物\n有点奇怪呢\n有妖精对吧？,106801,1,0,4322
3,1,0,1,能观察到各种人\n大饱眼福♪,106801,1,0,4323
4,1,0,1,更改家具摆放位置的话\n就交给我吧……不要改\n变房子本身的形状？,106801,1,0,4324
5,1,0,1,新菜式要怎么办呢\n如果有人想到了\n要告诉我哦！,106801,1,0,4325
101,1,0,4,少年能不能\n快点回来啊……\n好，直接去接他吧！,106801,1,0,4326
102,1,0,8,结果还是要\n天天到处跑……\n好想见少年啊～,106801,1,0,4327
1,1,0,1,怎么了，少年？\n不管有什么事都可以\n找大姐姐商量哦～,106801,2,0,4328
2,1,0,1,把那个这样处理……\n哎呀，少年！　对不起\n刚才没注意到你！,106801,2,0,4329
3,1,0,1,什么？　克莉丝\n在找我？\n说我不在！,106801,2,0,4330
4,1,0,1,方便的话，也去\n小璃乃和小静流那里\n露个脸吧,106801,2,0,4331
101,1,0,4,少年～\n我已经快累趴了～\n拜托了治愈一下我吧！,106801,2,0,4332
102,1,0,8,能让我\n坦然开口求助的人\n只有少年你哦,106801,2,0,4333
1,1,1,1,天亮了哦，少年！\n在这个清爽的早晨\n要不要来一份可丽饼？,106801,2,0,4334
2,1,2,1,肚子饿了～\n少年，中午\n要不要来一份可丽饼？,106801,2,0,4335
3,1,3,1,在晚上之前\n都不要吃可丽饼？　抱歉\n只有这个办不到！,106801,2,0,4336
2,1,0,1,我真的\n可以过得这么\n悠闲吗？,106801,3,0,4338
3,1,0,1,这个……\n似似花应该\n没变身吧？,106801,3,0,4339
4,1,0,1,好香……\n分析完毕\n下次合成一下吧♪,106801,3,0,4340
5,1,0,1,真是让人安心～\n我好羡慕啊\n毕竟基地里不能放这个,106801,3,0,4341
7,1,0,1,我很好奇\n食物究竟是怎么\n被消化的呢……,106801,3,0,4343
8,1,0,1,虽然我可以速读\n但在看书的时候\n我还是想慢慢地沉浸\n在文字的世界里呢……,106801,3,0,4344
1,1,0,1,我要以天使的身份\n让大家打起精神！\n茜里会加油的♪,113701,1,0,4346
2,1,0,1,要和姐姐一起\n把哥哥……嘿嘿……\n哥哥怎么还没来啊,113701,1,0,4347
3,1,0,1,今天我也要\n练习萨克斯，目标是\n天使一般的音色♪,113701,1,0,4348
4,1,0,1,和哥哥一起特训\n得加油才行……\n请对我严格一点哦,113701,1,0,4349
5,1,0,1,打扮成一个\n可爱的天使\n哥哥应该会高兴的吧♪,113701,1,0,4350
101,1,0,4,有天使的力量\n想要得到哥哥的心\n也是易如反掌哦♪,113701,1,0,4351
102,1,0,8,茜里最希望\n哥哥能打起精神来哦♪,113701,1,0,4352
1,1,0,1,哥哥？\n如果你想摸摸我……\n摸这里怎么样♪,113701,2,0,4353
2,1,0,1,到特训的时间了吗？\n茜里很期待哦♪,113701,2,0,4354
3,1,0,1,啊，哥哥！差不多\n到时间了，要不要和\n茜里一起……休息啊♪,113701,2,0,4355
4,1,0,1,这对翅膀\n摸起来舒服吗？　啊\n好痒啊,113701,2,0,4356
101,1,0,4,哥哥也想\n打起精神来吗？\n那就交给茜里吧♪,113701,2,0,4357
102,1,0,8,呀♪\n哥哥还真是\n大胆呢♪,113701,2,0,4358
1,1,1,1,哥哥，天亮了哦\n今天的天气\n非常舒适哦♪,113701,2,0,4359
2,1,2,1,要不要睡个午觉？\n哥哥？那就在茜里的\n大腿上睡吧♪,113701,2,0,4360
3,1,3,1,已经到晚上了呢，哥哥\n茜里感觉有点\n心跳加速呢,113701,2,0,4361
2,1,0,1,软绵绵的呢……\n要是有哥哥在我身边\n就好了♪,113701,3,0,4363
3,1,0,1,嘿嘿，茜里也想\n变得这么可爱啊～,113701,3,0,4364
4,1,0,1,这是哥哥\n喜欢的味道吗？\n我会拿来参考的！,113701,3,0,4365
5,1,0,1,全身发热……\n茜里感觉……\n头有点晕晕的……,113701,3,0,4366
7,1,0,1,啊呜，嚼嚼……啊\n粘在脸上了\n变得黏糊糊了～,113701,3,0,4368
8,1,0,1,很多故事都出现了\n天使这个角色呢。得\n再仔细调查一下才行！,113701,3,0,4369
103,1,0,12,我希望自己\n在那个人面前\n能一直保持格调,103201,1,0,4371
103,1,0,12,就算我迷失了方向，\n我也坚信我一定能\n回到您的身边,103201,2,0,4372
103,1,0,12,和你在一起的时光，\n也是就是我最快乐的时候了,102801,1,0,4373
103,1,0,12,将来希望能和你一起\n经营咲恋救济院……\n开玩笑的?,102801,2,0,4374
1,1,0,1,今天我也要作为天使\n为大家的幸福而努力,113801,1,0,4375
2,1,0,1,难得有翅膀\n不能飞实在是\n太可惜了,113801,1,0,4376
3,1,0,1,这个打扮不知道为什么\n特别受孩子们欢迎\n虽然感觉这样也不错,113801,1,0,4377
4,1,0,1,大、大家果然都\n盯着这边看……\n毕竟天使很罕见\n这样也没办法呢,113801,1,0,4378
5,1,0,1,只要变成天使\n就能改掉怕生的毛病！\n是……不可能的吧,113801,1,0,4379
101,1,0,4,虽然天使活动很辛苦\n但能切实感受到自己\n有进步，我也很开心,113801,1,0,4380
102,1,0,8,如果我能实现\n他人的愿望\n我想让他……\n不对，我在想什么啊！,113801,1,0,4381
1,1,0,1,发什么呆呢！\n好了，去街上\n帮助别人吧！,113801,2,0,4382
2,1,0,1,天使之箭！\n开玩笑啦……咦！？你\n从什么时候开始看的！,113801,2,0,4383
3,1,0,1,喂！\n不要碰我的翅膀！\n万一弄坏了怎么办,113801,2,0,4384
4,1,0,1,就算不是天使，你也\n一直在帮助他人啊……\n让我有点敬佩,113801,2,0,4385
101,1,0,4,穿上这件衣服的话\n搞不好可以吸引到\n他的目光……啊\n你、你看什么啊！,113801,2,0,4386
102,1,0,8,我、我说，如果我遇到\n麻烦，你会马上过来……\n不，当我什么也没说！,113801,2,0,4387
1,1,1,1,早上好……我、我说\n我准备以天使的身份\n到街上去……\n你要不要一起来？,113801,2,0,4388
2,1,2,1,呼，做了好事\n之后的午餐\n特别好吃呢,113801,2,0,4389
3,1,3,1,已经这个点了……\n不要熬夜\n早点睡吧,113801,2,0,4390
2,1,0,1,坐上去真舒服啊～\n就像身处天堂一样～,113801,3,0,4392
3,1,0,1,呵呵，好可爱……\n啊，要是装上翅膀\n会不会变得更可爱呢？,113801,3,0,4393
4,1,0,1,啊～放松下来了～\n就像回复道具一样\n有治愈效果呢～,113801,3,0,4394
5,1,0,1,哇，等等……\n好险，翅膀差一点\n就烧焦了,113801,3,0,4395
7,1,0,1,帮助别人\n可是很辛苦的\n这样就能回复血量了！,113801,3,0,4397
8,1,0,1,有没有关于天使的书\n呢……啊！这就是我\n一直在找的攻略书！,113801,3,0,4398
1,1,0,1,呵呵呵，我就履行好\n吸血鬼的本分\n去吓唬人吧,113901,1,0,4400
2,1,0,1,我的猎物在哪里！\n嗯～还差一点气势,113901,1,0,4401
3,1,0,1,不给糖果就捣蛋……\n既然没有反应\n那我就直接恶作剧了,113901,1,0,4402
4,1,0,1,毕竟是万圣节\n偶尔也约一约\n骑士先生吧,113901,1,0,4403
5,1,0,1,斗篷能让动作\n显得张弛有度\n真不错,113901,1,0,4404
101,1,0,4,万圣节真是太棒了\n能看到各种各样的\n变装造型,113901,1,0,4405
102,1,0,8,说到吸血鬼会做的事\n比如咬脖子……\n不行，这也太大胆了！,113901,1,0,4406
1,1,0,1,你在叫我吗？\n麻烦你简短一点\n我很忙！,113901,2,0,4407
2,1,0,1,咦？　衣服上有洞？\n谢谢\n你看得真仔细呢,113901,2,0,4408
3,1,0,1,呼哇……就算打扮成\n吸血鬼，该睡觉的时候\n还是会困呢……,113901,2,0,4409
4,1,0,1,万圣节和演唱会相比\n又是不一样的热闹\n让我很兴奋,113901,2,0,4410
101,1,0,4,想吓我也没用！\n我一下子就能看出来,113901,2,0,4411
102,1,0,8,骑士先生，和我一起\n过万圣节……\n不，没事！,113901,2,0,4412
