action_4,skill_cast_time,description,depend_action_1,name,action_6,action_1,depend_action_7,icon_type,depend_action_9,depend_action_6,action_8,skill_area_width,depend_action_4,depend_action_3,action_5,depend_action_10,depend_action_5,depend_action_8,action_2,action_7,boss_ub_cool_time,skill_type,action_9,depend_action_2,skill_id,action_3,action_10
0,0.0,,0,,0,214607001,0,1001,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,2146070,0,0
0,0.0,,0,,0,214607101,0,1001,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,2146071,0,0
0,0.0,,0,,0,214607201,0,1001,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,2146072,0,0
0,0.0,,0,,0,214607301,0,1001,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,2146073,0,0
0,0.0,,0,,0,214607401,0,1001,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,2146074,0,0
0,0.0,,0,,0,214607501,0,1001,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,2146075,0,0
0,0.0,,0,,0,214607601,0,1001,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,2146076,0,0
0,0.0,,0,,0,214607701,0,1001,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,2146077,0,0
0,0.0,,0,,0,214607801,0,1001,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,2146078,0,0
0,0.0,,0,,0,214607901,0,1001,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,2146079,0,0
0,0.0,,0,,0,214608001,0,1001,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,2146080,0,0
0,0.0,,0,,0,214608101,0,1001,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,2146081,0,0
0,0.0,,0,,0,214609101,0,1001,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,2146091,0,0
0,0.0,,0,,0,214609201,0,1001,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,2146092,0,0
0,0.0,,0,,0,214609301,0,1001,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,2146093,0,0
0,0.0,,0,,0,214609401,0,1001,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,2146094,0,0
0,0.0,,0,,0,214609501,0,1001,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,2146095,0,0
0,0.0,,0,,0,214609601,0,1001,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,2146096,0,0
0,0.0,,0,,0,214609701,0,1001,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,2146097,0,0
0,0.0,,0,,0,214609801,0,1001,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,2146098,0,0
0,0.0,,0,,0,214609901,0,1001,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,2146099,0,0
0,0.0,,0,,0,214610001,0,1001,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,2146100,0,0
0,0.0,,0,,0,214701101,0,1001,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,2147011,0,0
0,0.0,,0,,0,214701201,0,1001,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,2147012,0,0
0,0.0,,0,,0,214701301,0,1001,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,2147013,0,0
0,0.0,,0,,0,214701401,0,1001,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,2147014,0,0
0,0.0,,0,,0,214701501,0,1001,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,2147015,0,0
0,0.0,,0,,0,214701601,0,1001,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,2147016,0,0
0,0.0,,0,,0,214701701,0,1001,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,2147017,0,0
0,0.0,,0,,0,214701801,0,1001,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,2147018,0,0
0,0.0,,0,,0,214701901,0,1001,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,2147019,0,0
0,0.0,,0,,0,214702001,0,1001,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,2147020,0,0
0,0.0,,0,,0,214702101,0,1001,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,2147021,0,0
0,0.0,,0,,0,214702201,0,1001,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,2147022,0,0
0,0.0,,0,,0,214702301,0,1001,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,2147023,0,0
0,0.0,,0,,0,214702401,0,1001,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,2147024,0,0
0,0.0,,0,,0,214702501,0,1001,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,2147025,0,0
0,0.0,,0,,0,214702601,0,1001,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,2147026,0,0
0,0.0,,0,,0,214702701,0,1001,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,2147027,0,0
0,0.0,,0,,0,214702801,0,1001,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,2147028,0,0
0,0.0,,0,,0,214702901,0,1001,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,2147029,0,0
0,0.0,,0,,0,214703001,0,1001,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,2147030,0,0
0,0.0,,0,,0,214703101,0,1001,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,2147031,0,0
0,0.0,,0,,0,214703201,0,1001,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,2147032,0,0
0,0.0,,0,,0,214703301,0,1001,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,2147033,0,0
0,0.0,,0,,0,214703401,0,1001,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,2147034,0,0
0,0.0,,0,,0,214703501,0,1001,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,2147035,0,0
0,0.0,,0,,0,214703601,0,1001,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,2147036,0,0
0,0.0,,0,,0,214703701,0,1001,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,2147037,0,0
0,0.0,,0,,0,214703801,0,1001,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,2147038,0,0
0,0.0,,0,,0,214703901,0,1001,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,2147039,0,0
0,0.0,,0,,0,214704001,0,1001,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,2147040,0,0
0,0.0,,0,,0,214704101,0,1001,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,2147041,0,0
0,0.0,,0,,0,214704201,0,1001,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,2147042,0,0
0,0.0,,0,,0,214705101,0,1001,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,2147051,0,0
0,0.0,,0,,0,214705201,0,1001,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,2147052,0,0
0,0.0,,0,,0,214705301,0,1001,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,2147053,0,0
0,0.0,,0,,0,214705401,0,1001,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,2147054,0,0
0,0.0,,0,,0,214705501,0,1001,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,2147055,0,0
0,0.0,,0,,0,214705601,0,1001,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,2147056,0,0
0,0.0,,0,,0,214705701,0,1001,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,2147057,0,0
0,0.0,,0,,0,214705801,0,1001,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,2147058,0,0
0,0.0,,0,,0,214706101,0,1001,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,2147061,0,0
0,0.0,,0,,0,214706201,0,1001,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,2147062,0,0
0,0.0,,0,,0,214706301,0,1001,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,2147063,0,0
0,0.0,,0,,0,214706401,0,1001,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,2147064,0,0
0,0.0,,0,,0,214706501,0,1001,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,2147065,0,0
0,0.0,,0,,0,214706601,0,1001,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,2147066,0,0
0,0.0,,0,,0,214706701,0,1001,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,2147067,0,0
0,0.0,,0,,0,214706801,0,1001,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,2147068,0,0
0,0.0,,0,,0,214706901,0,1001,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,2147069,0,0
0,0.0,,0,,0,214707001,0,1001,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,2147070,0,0
0,0.0,,0,,0,214707101,0,1001,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,2147071,0,0
0,0.0,,0,,0,214707201,0,1001,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,2147072,0,0
0,0.0,,0,,0,214707301,0,1001,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,2147073,0,0
0,0.0,,0,,0,214707401,0,1001,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,2147074,0,0
0,0.0,,0,,0,214707501,0,1001,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,2147075,0,0
0,0.0,,0,,0,214707601,0,1001,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,2147076,0,0
0,0.0,,0,,0,214707701,0,1001,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,2147077,0,0
0,0.0,,0,,0,214707801,0,1001,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,2147078,0,0
0,0.0,,0,,0,214707901,0,1001,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,2147079,0,0
0,0.0,,0,,0,214708001,0,1001,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,2147080,0,0
0,0.0,,0,,0,214708101,0,1001,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,2147081,0,0
0,0.0,,0,,0,214708201,0,1001,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,2147082,0,0
0,0.0,,0,,0,214708301,0,1001,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,2147083,0,0
0,0.0,,0,,0,214708401,0,1001,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,2147084,0,0
0,0.0,,0,,0,214708501,0,1001,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,2147085,0,0
0,0.0,,0,,0,214708601,0,1001,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,2147086,0,0
0,0.0,,0,,0,214708701,0,1001,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,2147087,0,0
0,0.0,,0,,0,214708801,0,1001,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,2147088,0,0
0,0.0,,0,,0,214708901,0,1001,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,2147089,0,0
0,0.0,,0,,0,214900101,0,1001,0,0,0,0,0,0,0,0,0,0,214900102,0,0.0,0,0,0,2149001,214900103,0
214900204,0.34,,0,,0,214900201,0,2018,0,0,0,0,214900202,214900201,0,0,0,0,214900202,0,0.0,0,0,0,2149002,214900203,0
0,0.34,,0,,0,214900301,0,2004,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,2149003,0,0
0,0.25,,0,,0,214910101,0,2001,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,2149101,0,0
0,0.25,,0,,0,214910201,0,2001,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,2149102,0,0
0,3.0,sample,0,,0,215100101,0,1001,0,0,0,0,0,0,0,0,0,0,215100102,0,0.0,1,0,215100101,2151001,0,0
215100204,3.0,sample,0,,0,215100201,0,1001,0,0,0,0,0,0,0,0,0,0,215100202,0,0.0,1,0,0,2151002,215100203,0
0,3.0,sample,0,,0,215200101,0,1001,0,0,0,0,0,0,0,0,0,0,215200102,0,0.0,1,0,215200101,2152001,0,0
215200204,3.0,sample,0,,0,215200201,0,1001,0,0,0,0,0,0,0,0,0,0,215200202,0,0.0,1,0,0,2152002,215200203,0
0,2.5,,0,,0,215400101,0,1001,0,0,0,0,0,0,0,0,0,0,215400102,0,0.0,0,0,0,2154001,0,0
0,0.0,,0,,0,215400201,0,1001,0,0,0,0,0,0,0,0,0,0,215400202,0,0.0,0,0,0,2154002,215400203,0
0,0.0,,0,,0,215400301,0,1001,0,0,0,0,0,0,0,0,0,0,215400302,0,0.0,0,0,0,2154003,0,0
215500104,12.5,,0,,0,215500101,0,1001,0,0,0,0,215500103,215500102,215500107,0,0,0,215500102,0,0.0,0,0,0,2155001,215500103,0
0,0.0,,0,,0,215500201,0,1001,0,0,0,0,0,215500202,0,0,0,0,215500202,0,0.0,0,0,0,2155002,215500203,0
0,0.0,,0,,0,215500201,0,1001,0,0,0,0,0,215500202,0,0,0,0,215500202,0,0.0,0,0,0,2155003,215500204,0
0,0.0,,0,,0,215500201,0,1001,0,0,0,0,0,215500202,0,0,0,0,215500202,0,0.0,0,0,0,2155004,215500205,0
215500105,12.5,,0,,0,215500101,0,1001,0,0,0,0,215500103,215500102,215500107,0,0,0,215500102,0,0.0,0,0,0,2155005,215500103,0
215500106,12.5,,0,,0,215500101,0,1001,0,0,0,0,215500103,215500102,215500107,0,0,0,215500102,0,0.0,0,0,0,2155006,215500103,0
0,1.0,,0,,0,0,0,1001,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,2155007,0,0
0,0.0,,0,,0,215500301,0,1001,0,0,0,0,0,0,0,0,0,0,215500302,0,0.0,0,0,0,2155008,0,0
215600104,10.0,,0,,0,215600101,0,1001,0,0,0,0,0,215600102,215600105,0,0,0,215600102,0,0.0,0,0,0,2156001,215600103,0
0,2.0,,0,,0,215600201,0,1001,0,0,0,0,0,0,0,0,0,0,215600202,0,0.0,0,0,0,2156002,0,0
0,2.0,,0,,0,215600301,0,1001,0,0,0,0,0,0,0,0,0,0,215600302,0,0.0,0,0,0,2156003,0,0
0,2.0,,0,,0,0,0,1001,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,2156004,0,0
0,1.0,,0,,0,215700101,0,1001,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,2157001,0,0
0,1.0,,0,,0,215700201,0,1001,0,0,0,0,0,0,0,0,0,0,215700202,0,0.0,0,0,215700201,2157002,0,0
0,0.0,,0,,0,215700301,0,1001,0,0,0,0,0,0,0,0,0,0,215700302,0,0.0,0,0,0,2157003,0,0
0,1.0,,0,,0,215701101,0,1001,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,2157011,0,0
0,1.0,,0,,0,215701201,0,1001,0,0,0,0,0,0,0,0,0,0,215701202,0,0.0,0,0,215701201,2157012,0,0
0,0.0,,0,,0,215701301,0,1001,0,0,0,0,0,0,0,0,0,0,215701302,0,0.0,0,0,0,2157013,0,0
0,1.0,,0,,0,215702101,0,1001,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,2157021,0,0
0,1.0,,0,,0,215702201,0,1001,0,0,0,0,0,0,0,0,0,0,215702202,0,0.0,0,0,215702201,2157022,0,0
0,0.0,,0,,0,215702301,0,1001,0,0,0,0,0,0,0,0,0,0,215702302,0,0.0,0,0,0,2157023,0,0
0,1.0,,0,,0,215703101,0,1001,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,2157031,0,0
0,1.0,,0,,0,215703201,0,1001,0,0,0,0,0,0,0,0,0,0,215703202,0,0.0,0,0,215703201,2157032,0,0
0,0.0,,0,,0,215703301,0,1001,0,0,0,0,0,0,0,0,0,0,215703302,0,0.0,0,0,0,2157033,0,0
0,1.0,,0,,0,215800101,0,1001,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,2158001,0,0
0,12.0,,0,,0,215800201,0,1001,0,0,0,0,0,0,0,0,0,0,215800202,0,0.0,0,0,215800201,2158002,0,0
0,1.0,,0,,0,215800301,0,1001,0,0,0,0,0,0,0,0,0,0,215800302,0,0.0,0,0,215800301,2158003,0,0
215800404,3.0,,0,,215800406,215800401,215800401,1001,215800401,215800401,215800408,0,215800401,215800401,215800405,0,215800401,215800401,215800402,215800407,0.0,0,215800409,215800401,2158004,215800403,0
215800504,10.0,,0,,0,215800501,0,1001,0,0,0,0,215800503,215800502,0,0,0,0,215800502,0,0.0,0,0,215800501,2158005,215800503,0
0,2.0,,0,,0,215900101,0,1001,0,0,0,0,0,0,0,0,0,0,215900102,0,0.0,0,0,0,2159001,0,0
0,2.0,,0,,0,215900201,0,1001,0,0,0,0,0,0,0,0,0,0,215900202,0,0.0,0,0,0,2159002,0,0
0,2.0,,0,,0,215900301,0,1001,0,0,0,0,0,0,0,0,0,0,215900302,0,0.0,0,0,0,2159003,0,0
0,1.0,,0,,0,215900401,0,1001,0,0,0,0,0,0,0,0,0,0,215900402,0,0.0,0,0,0,2159004,0,0
0,1.0,,0,,0,215900501,0,1001,0,0,0,0,0,0,0,0,0,0,215900502,0,0.0,0,0,0,2159005,0,0
0,1.0,,0,,0,215900601,0,1001,0,0,0,0,0,0,0,0,0,0,215900602,0,0.0,0,0,0,2159006,0,0
0,2.0,,0,,0,215903101,0,1001,0,0,0,0,0,0,0,0,0,0,215903102,0,0.0,0,0,0,2159031,0,0
0,2.0,,0,,0,215903201,0,1001,0,0,0,0,0,0,0,0,0,0,215903202,0,0.0,0,0,0,2159032,0,0
0,2.0,,0,,0,215903301,0,1001,0,0,0,0,0,0,0,0,0,0,215903302,0,0.0,0,0,0,2159033,0,0
0,1.0,,0,,0,215903401,0,1001,0,0,0,0,0,0,0,0,0,0,215903402,0,0.0,0,0,0,2159034,0,0
0,1.0,,0,,0,215903501,0,1001,0,0,0,0,0,0,0,0,0,0,215903502,0,0.0,0,0,0,2159035,0,0
0,1.0,,0,,0,215903601,0,1001,0,0,0,0,0,0,0,0,0,0,215903602,0,0.0,0,0,0,2159036,0,0
216000104,99.0,,0,,0,216000101,0,1001,0,0,0,0,0,0,0,0,0,0,216000102,0,0.0,0,0,0,2160001,216000103,0
0,99.0,,0,,0,216000101,0,1001,0,0,0,0,0,0,0,0,0,0,216000102,0,0.0,0,0,0,2160002,216000103,0
0,99.0,,0,,0,0,0,1001,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,2160003,0,0
0,0.0,,0,,0,216100101,0,1001,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,2161001,0,0
216100204,3.0,,0,,216100206,216100201,0,1001,0,0,0,0,216100201,0,216100205,0,0,0,216100202,0,0.0,0,0,216100201,2161002,216100203,0
216200104,0.0,,0,,216200106,216200101,0,1001,216200103,0,216200108,0,216200103,216200102,216200105,0,216200103,216200103,216200102,216200107,0.0,0,216200109,216200101,2162001,216200103,0
0,0.0,,0,,0,216200201,0,1001,0,0,0,0,0,0,0,0,0,0,216200202,0,0.0,0,0,216200201,2162002,0,0
0,0.0,,0,,0,216200301,0,1001,0,0,0,0,0,0,0,0,0,0,216200302,0,0.0,0,0,0,2162003,0,0
216200404,0.0,,0,,216200406,216200401,0,1001,0,0,0,0,0,216200402,216200405,0,0,0,216200402,0,0.0,0,0,0,2162004,216200403,0
0,0.0,,0,,0,216300101,0,1001,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,2163001,0,0
0,0.0,,0,,0,216300201,0,1001,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,2163002,0,0
0,0.0,,0,,0,216300301,0,1001,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,2163003,0,0
0,0.0,,0,,0,216300401,0,1001,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,2163004,0,0
216300504,0.0,,0,,0,216300501,0,1001,0,0,0,0,216300503,0,0,0,0,0,216300502,0,0.0,0,0,216300501,2163005,216300503,0
0,0.0,,0,,0,216300601,0,1001,0,0,0,0,0,0,0,0,0,0,216300602,0,0.0,0,0,216300601,2163006,0,0
0,0.0,,0,,0,216300701,0,1001,0,0,0,0,0,0,0,0,0,0,216300702,0,0.0,0,0,216300701,2163007,0,0
0,0.0,,0,,0,216300801,0,1001,0,0,0,0,0,0,0,0,0,0,216300802,0,0.0,0,0,216300801,2163008,0,0
216300904,0.0,,0,,0,216300901,0,1001,0,0,0,0,216300903,0,0,0,0,0,216300902,0,0.0,0,0,216300901,2163009,216300903,0
0,0.0,,0,,0,216301101,0,1001,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,2163011,0,0
0,0.0,,0,,0,216301201,0,1001,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,2163012,0,0
0,0.0,,0,,0,216301301,0,1001,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,2163013,0,0
216301404,0.0,,0,,0,216301401,0,1001,0,0,0,0,216301401,216301401,0,0,0,0,216301402,0,0.0,0,0,216301401,2163014,216301403,0
0,0.0,,0,,0,216301501,0,1001,0,0,0,0,0,0,0,0,0,0,216301502,0,0.0,0,0,216301501,2163015,0,0
0,0.0,,0,,0,216301601,0,1001,0,0,0,0,0,0,0,0,0,0,216301602,0,0.0,0,0,216301601,2163016,0,0
0,0.0,,0,,0,216301701,0,1001,0,0,0,0,0,0,0,0,0,0,216301702,0,0.0,0,0,216301701,2163017,0,0
0,0.0,,0,,0,216302101,0,1001,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,2163021,0,0
0,0.0,,0,,0,216302201,0,1001,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,2163022,0,0
0,0.0,,0,,0,216302301,0,1001,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,2163023,0,0
216302404,0.0,,0,,216302406,216302401,0,1001,0,216302405,0,0,216302403,0,216302405,0,0,0,216302402,0,0.0,0,0,216302401,2163024,216302403,0
216302504,0.0,,0,,216302506,216302501,0,1001,0,216302505,0,0,216302503,0,216302505,0,0,0,216302502,0,0.0,0,0,216302501,2163025,216302503,0
216302604,0.0,,0,,0,216302601,0,1001,0,0,0,0,216302603,0,0,0,0,0,216302602,0,0.0,0,0,216302601,2163026,216302603,0
0,0.0,,0,,0,216303101,0,1001,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,2163031,0,0
0,0.0,,0,,0,216303201,0,1001,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,2163032,0,0
216303304,0.0,,0,,216303306,216303301,0,1001,0,216303305,0,0,216303303,0,216303305,0,0,0,216303302,0,0.0,0,0,216303301,2163033,216303303,0
216303404,0.0,,0,,216303406,216303401,0,1001,0,216303405,0,0,216303403,0,216303405,0,0,0,216303402,0,0.0,0,0,216303401,2163034,216303403,0
216303504,0.0,,0,,0,216303501,0,1001,0,0,0,0,216303503,0,0,0,0,0,216303502,0,0.0,0,0,216303501,2163035,216303503,0
0,0.0,,0,,0,216303601,0,1001,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,2163036,0,0
0,0.0,,0,,0,216304101,0,1001,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,2163041,0,0
0,0.0,,0,,0,216304201,0,1001,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,2163042,0,0
216304304,0.0,,0,,0,216304301,0,1001,0,0,0,0,216304303,0,0,0,0,0,216304302,0,0.0,0,0,216304301,2163043,216304303,0
216304404,0.0,,0,,0,216304401,0,1001,0,0,0,0,216304403,0,0,0,0,0,216304402,0,0.0,0,0,216304401,2163044,216304403,0
216304504,0.0,,0,,0,216304501,0,1001,0,0,0,0,216304503,0,0,0,0,0,216304502,0,0.0,0,0,216304501,2163045,216304503,0
0,0.0,,0,,0,216304601,0,1001,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,2163046,0,0
0,0.0,,0,,0,216304701,0,1001,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,2163047,0,0
0,0.0,,0,,0,216305101,0,1001,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,2163051,0,0
0,0.0,,0,,0,216305201,0,1001,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,2163052,0,0
0,0.0,,0,,0,216305301,0,1001,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,2163053,0,0
216305404,0.0,,0,,0,216305401,0,1001,0,0,0,0,216305403,0,0,0,0,0,216305402,0,0.0,0,0,216305401,2163054,216305403,0
0,0.0,,0,,0,216305501,0,1001,0,0,0,0,0,0,0,0,0,0,216305502,0,0.0,0,0,216305501,2163055,0,0
216305604,0.0,,0,,0,216305601,0,1001,0,0,0,0,216305603,0,0,0,0,0,216305602,0,0.0,0,0,216305601,2163056,216305603,0
0,0.0,,0,,0,216305701,0,1001,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,2163057,0,0
0,0.0,,0,,0,216306101,0,1001,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,2163061,0,0
0,0.0,,0,,0,216306201,0,1001,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,2163062,0,0
0,0.0,,0,,0,216306301,0,1001,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,2163063,0,0
216306404,0.0,,0,,216306406,216306401,0,1001,0,216306405,216306408,0,216306403,0,216306405,216306409,0,216306407,216306402,216306407,0.0,0,216306409,216306401,2163064,216306403,216306410
216306504,0.0,,0,,0,216306501,0,1001,0,0,0,0,216306503,0,0,0,0,0,216306502,0,0.0,0,0,216306501,2163065,216306503,0
216306604,0.0,,0,,0,216306601,0,1001,0,0,0,0,216306603,0,0,0,0,0,216306602,0,0.0,0,0,216306601,2163066,216306603,0
0,0.0,,0,,0,216307101,0,1001,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,2163071,0,0
0,0.0,,0,,0,216307201,0,1001,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,2163072,0,0
0,0.0,,0,,0,216307301,0,1001,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,2163073,0,0
216307404,0.0,,0,,0,216307401,0,1001,0,0,0,0,216307403,0,0,0,0,0,216307402,0,0.0,0,0,216307401,2163074,216307403,0
0,0.0,,0,,0,216307501,0,1001,0,0,0,0,0,0,0,0,0,0,216307502,0,0.0,0,0,216307501,2163075,0,0
216307604,0.0,,0,,0,216307601,0,1001,0,0,0,0,216307603,0,0,0,0,0,216307602,0,0.0,0,0,216307601,2163076,216307603,0
0,0.0,,0,,0,216307701,0,1001,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,2163077,0,0
0,0.0,,0,,0,216307801,0,1001,0,0,0,0,0,216307802,0,0,0,0,216307802,0,0.0,0,0,216307801,2163078,216307803,0
0,0.0,,0,,0,216307901,0,1001,0,0,0,0,0,216307902,0,0,0,0,216307902,0,0.0,0,0,216307901,2163079,216307903,0
