hp_recovery_rate,resist_status_id,accuracy,hp,level,main_skill_lv_8,ex_skill_lv_2,atk,ex_skill_lv_3,main_skill_lv_5,resist_variation_id,ex_skill_lv_5,ex_skill_lv_1,life_steal,magic_def,wave_energy_recovery,physical_critical,main_skill_lv_6,virtual_hp,main_skill_lv_9,main_skill_lv_3,energy_recovery_rate,physical_penetrate,magic_str,main_skill_lv_7,promotion_level,main_skill_lv_2,enemy_id,ex_skill_lv_4,def,magic_penetrate,dodge,rarity,unit_id,main_skill_lv_4,wave_hp_recovery,main_skill_lv_1,magic_critical,energy_reduce_rate,name,main_skill_lv_10,union_burst_level,unique_equipment_flag_1,break_durability
0,300000003,50,9000000,105,170,35,6800,35,170,49,35,35,0,470,0,0,170,0,170,170,50,0,7320,170,1,170,401308302,35,470,0,0,1,302000,170,20,170,0,0,野性狮鹫,170,170,0,0
0,300000008,50,13000000,110,40,40,7200,40,200,70,40,40,0,415,0,0,40,0,40,200,60,0,4525,40,1,200,401308303,40,380,0,0,1,305900,200,20,180,0,0,极彩鸟,40,200,0,0
0,300000008,50,15000000,115,50,50,6350,50,50,70,50,50,0,435,0,0,50,0,50,200,70,0,35000,50,1,200,401308304,50,460,0,0,1,304000,200,35,200,0,0,暗黑独角兽,50,200,0,0
0,300000008,50,20000000,120,60,60,5000,60,150,240,60,60,0,435,0,0,60,0,60,200,90,0,6500,60,1,200,401308305,60,280,0,0,1,301402,200,30,200,0,0,美杜莎,60,200,0,0
0,300000003,50,15000000,200,200,200,20000,200,200,34,200,200,0,640,0,0,200,0,200,200,10,0,0,200,1,650,401308401,200,640,0,0,1,302101,200,20,200,0,0,双足飞龙,200,400,0,0
0,300000003,50,16000000,205,200,200,28000,200,200,49,200,200,0,470,0,0,200,0,200,200,80,0,20000,200,1,200,401308402,200,500,0,0,1,302002,200,20,200,0,0,野性狮鹫,200,200,0,0
0,300000008,50,18000000,210,200,200,10000,200,200,70,200,200,0,300,0,0,200,0,200,200,60,0,24000,200,1,200,401308403,200,420,0,0,1,305901,200,20,200,0,0,极彩鸟,200,200,0,0
0,300000008,50,19000000,230,200,200,8000,200,200,70,200,200,0,300,0,0,200,0,200,200,30,0,48000,200,1,200,401308404,200,180,0,0,1,304001,200,35,200,0,0,暗黑独角兽,200,200,0,0
0,300000008,50,20000000,250,60,60,7000,60,200,240,60,60,0,250,0,0,60,0,60,200,80,0,9000,60,1,200,401308405,60,120,0,0,1,301403,200,30,200,0,0,美杜莎,60,200,0,0
0,300000022,50,35000,150,15,50,10000,50,15,70,50,50,0,4000,0,0,15,0,15,15,20,0,0,15,1,200,401308406,50,4000,0,0,1,210300,15,35,200,0,0,美杜莎的仆人,15,15,0,0
0,300000003,50,80000,10,35,35,734,35,10,34,35,35,0,102,0,0,10,0,10,10,70,0,0,10,1,10,401308501,35,101,0,0,1,302100,10,20,10,0,0,双足飞龙,10,10,0,0
0,300000003,50,120000,15,10,35,649,35,10,49,35,35,0,98,0,0,10,0,10,10,50,0,649,10,1,10,401308502,35,103,0,0,1,302000,10,20,10,0,0,野性狮鹫,10,10,0,0
0,300000008,50,150000,20,40,40,569,40,10,70,40,40,0,98,0,0,10,0,10,10,60,0,569,10,1,10,401308503,40,98,0,0,1,305900,10,20,100,0,0,极彩鸟,10,10,0,0
0,300000008,50,180000,25,50,50,328,50,15,70,50,50,0,100,0,0,20,0,1,15,70,0,328,50,1,15,401308504,50,100,0,0,1,304000,15,35,15,0,0,暗黑独角兽,20,30,0,0
0,300000008,50,200000,30,20,60,555,60,25,80,60,60,0,90,0,0,20,0,20,20,30,0,300,20,1,20,401308505,60,50,0,0,1,301401,10,30,10,0,0,美杜莎,20,30,0,0
0,300000003,50,100000,30,35,35,2040,35,15,34,35,35,0,119,0,0,15,0,15,15,70,0,0,15,1,15,401308601,35,121,0,0,1,302100,15,20,15,0,0,双足飞龙,15,15,0,0
0,300000003,50,150000,35,15,35,1801,35,15,49,35,35,0,121,0,0,15,0,15,15,50,0,1801,15,1,15,401308602,35,116,0,0,1,302000,15,20,15,0,0,野性狮鹫,15,15,0,0
0,300000008,50,170000,40,40,40,900,40,15,70,40,40,0,100,0,0,15,0,15,15,20,0,900,15,1,15,401308603,40,100,0,0,1,305900,15,20,30,0,0,极彩鸟,15,15,0,0
0,300000008,50,200000,45,50,50,912,50,20,70,50,50,0,134,0,0,20,0,20,20,70,0,912,50,1,20,401308604,50,128,0,0,1,304000,20,35,20,0,0,暗黑独角兽,20,20,0,0
0,300000008,50,250000,50,20,60,888,60,25,80,60,60,0,100,0,0,20,0,20,30,30,0,500,20,1,30,401308605,60,97,0,0,1,301401,15,30,30,0,0,美杜莎,20,40,0,0
0,300000003,50,200000,50,35,35,2100,35,20,34,35,35,0,213,0,0,20,0,20,20,70,0,0,20,1,20,401308701,35,213,0,0,1,302100,20,20,20,0,0,双足飞龙,20,20,0,0
0,300000003,50,250000,55,20,35,1901,15,20,49,35,15,0,211,0,0,20,0,20,20,50,0,1901,20,1,20,401308702,35,211,0,0,1,302000,20,20,20,0,0,野性狮鹫,20,20,0,0
0,300000008,50,300000,60,40,40,1000,40,20,70,40,40,0,120,0,0,20,0,20,20,20,0,1320,20,1,20,401308703,40,120,0,0,1,305900,20,20,40,0,0,极彩鸟,20,60,0,0
0,300000008,50,400000,65,80,3,1520,3,80,70,50,3,0,160,0,0,80,0,80,80,70,0,1520,80,1,80,401308704,50,130,0,0,1,304000,80,35,80,0,0,暗黑独角兽,80,80,0,0
0,300000008,50,500000,70,20,60,1200,60,25,80,60,60,0,140,0,0,20,0,20,30,30,0,900,20,1,30,401308705,60,100,0,0,1,301402,30,30,30,0,0,美杜莎,20,40,0,0
0,300000003,50,6000000,60,35,35,2200,35,35,34,35,35,0,200,0,0,35,0,35,35,20,0,0,35,1,35,401309101,35,200,0,0,1,305700,35,20,35,0,0,巨型哥布林,35,34,0,0
0,300000003,50,8000000,65,35,35,0,35,35,49,35,35,0,210,0,0,35,0,35,35,20,0,1850,35,1,35,401309102,35,210,0,0,1,304600,35,20,35,0,0,雷雷,35,65,0,0
0,300000008,50,10000000,70,40,40,5000,40,40,70,40,40,0,300,0,0,40,0,40,40,50,0,5000,40,1,40,401309103,40,280,0,0,1,304800,40,20,200,0,0,幽灵领主,40,200,0,0
0,300000003,50,12000000,75,50,50,3000,50,50,70,50,50,0,250,0,0,50,0,50,130,60,0,3000,50,1,130,401309104,50,320,0,0,1,303301,50,35,200,0,0,暗黑滴水嘴兽,50,200,0,0
0,300000003,50,15000000,80,0,60,0,60,100,240,60,60,0,0,0,0,200,0,200,120,70,0,0,200,1,200,401309105,60,0,0,0,1,301301,300,30,200,0,0,暴食魔兽,200,200,0,0
0,300000003,50,1000000,80,0,0,1000,0,0,80,0,0,0,700,0,0,200,0,200,120,0,0,3000,200,1,200,401309106,0,850,0,0,1,301301,0,30,200,0,0,暴食魔兽部位A,200,200,0,0
0,300000003,50,1000000,80,0,0,0,0,0,80,0,0,0,150,0,0,0,0,0,0,0,0,0,0,1,0,401309107,0,250,0,0,1,301301,300,30,0,0,0,暴食魔兽本体,0,0,0,0
0,300000003,50,800000,80,0,0,0,0,100,80,0,0,0,50,0,0,0,0,0,0,0,0,0,0,1,0,401309108,0,150,0,0,1,301301,0,30,0,0,0,暴食魔兽部位B,0,0,0,0
0,300000003,50,6000000,80,35,35,3950,35,35,34,35,35,0,300,0,0,35,0,35,35,20,0,0,35,1,35,401309201,35,225,0,0,1,305700,35,20,35,0,0,巨型哥布林,35,34,0,0
0,300000003,50,8000000,85,35,35,0,35,35,49,35,35,0,230,0,0,35,0,35,35,40,0,2750,35,1,35,401309202,35,240,0,0,1,304600,35,20,120,0,0,雷雷,35,120,0,0
0,300000008,50,10000000,90,40,40,7000,40,40,70,40,40,0,380,0,0,40,0,40,40,50,0,7000,40,1,40,401309203,40,320,0,0,1,304800,40,20,200,0,0,幽灵领主,40,200,0,0
0,300000003,50,12000000,95,50,50,4000,50,50,70,50,50,0,330,0,0,50,0,50,130,60,0,4000,50,1,130,401309204,50,400,0,0,1,303301,50,35,200,0,0,暗黑滴水嘴兽,50,200,0,0
0,300000003,50,15000000,100,0,60,0,60,80,240,60,60,0,0,0,0,200,0,200,120,70,0,0,200,1,200,401309205,60,0,0,0,1,301301,300,30,200,0,0,暴食魔兽,200,200,0,0
0,300000003,50,1200000,100,0,0,1000,0,0,80,0,0,0,750,0,0,200,0,200,120,0,0,3000,200,1,200,401309206,0,1000,0,0,1,301301,0,30,200,0,0,暴食魔兽部位A,200,200,0,0
0,300000003,50,1200000,100,0,0,0,0,0,80,0,0,0,200,0,0,0,0,0,0,0,0,0,0,1,0,401309207,0,350,0,0,1,301301,300,30,0,0,0,暴食魔兽本体,0,0,0,0
0,300000003,50,900000,100,0,0,0,0,80,80,0,0,0,80,0,0,0,0,0,0,0,0,0,0,1,0,401309208,0,300,0,0,1,301301,0,30,0,0,0,暴食魔兽部位B,0,0,0,0
0,300000003,50,7000000,100,35,35,9250,35,150,34,35,35,0,360,0,0,35,0,35,150,70,0,0,35,1,150,401309301,35,330,0,0,1,305700,150,20,150,0,0,巨型哥布林,35,150,0,0
0,300000003,50,9000000,105,35,35,0,35,35,49,35,35,0,430,0,0,35,0,35,35,50,0,8255,35,1,35,401309302,35,430,0,0,1,304600,35,20,150,0,0,雷雷,35,150,0,0
0,300000008,50,13000000,110,40,40,10000,40,150,70,40,40,0,480,0,0,40,0,40,150,60,0,10000,40,1,150,401309303,40,500,0,0,1,304800,150,20,200,0,0,幽灵领主,40,200,0,0
0,300000003,50,15000000,115,50,50,7000,50,150,70,50,50,0,400,0,0,50,0,50,130,70,0,7000,50,1,150,401309304,50,600,0,0,1,303301,150,35,200,0,0,暗黑滴水嘴兽,50,200,0,0
0,300000003,50,20000000,120,0,60,0,60,400,240,60,60,0,0,0,0,200,0,200,200,70,0,0,200,1,200,401309305,60,0,0,0,1,301302,150,30,200,0,0,暴食魔兽,100,200,0,0
0,300000003,50,1200000,120,0,0,4000,0,0,80,0,0,0,900,0,0,200,0,200,200,0,0,4000,200,1,200,401309306,0,1100,0,0,1,301302,150,30,200,0,0,暴食魔兽部位A,0,200,0,0
0,300000003,50,1200000,120,0,0,0,0,400,80,0,0,0,250,0,0,0,0,0,0,0,0,0,0,1,0,401309307,0,400,0,0,1,301302,0,30,0,0,0,暴食魔兽本体,0,0,0,0
0,300000003,50,900000,120,0,0,0,0,0,80,0,0,0,100,0,0,0,0,0,0,0,0,0,0,1,0,401309308,0,300,0,0,1,301302,0,30,0,0,0,暴食魔兽部位B,100,0,0,0
0,300000003,50,17000000,200,35,35,39000,35,150,34,35,35,0,360,0,0,35,0,35,150,70,0,0,35,1,150,401309401,35,330,0,0,1,305702,150,20,200,0,0,巨型哥布林,35,200,0,0
0,300000003,50,18000000,205,200,200,0,200,200,49,200,200,0,440,0,0,200,0,200,200,40,0,30000,200,1,200,401309402,200,550,0,0,1,304601,200,20,420,0,0,雷雷,200,200,0,0
0,300000003,50,20000000,210,40,40,20000,40,150,70,40,40,0,540,0,0,40,0,40,150,40,0,20000,40,1,150,401309403,40,540,0,0,1,304801,150,20,200,0,0,幽灵领主,40,200,0,0
0,300000008,50,21000000,230,50,50,15000,50,150,70,50,50,0,440,0,0,50,0,50,130,70,0,21000,50,1,150,401309404,50,450,0,0,1,303302,150,35,200,0,0,暗黑滴水嘴兽,50,200,0,0
0,300000003,50,23000000,250,0,60,0,60,800,240,60,60,0,0,0,0,200,0,200,200,70,0,0,200,1,200,401309405,60,0,0,0,1,301303,200,30,200,0,0,暴食魔兽,200,200,0,0
0,300000003,50,700000,250,0,0,10000,0,0,80,0,0,0,850,0,0,200,0,200,200,0,0,10000,200,1,200,401309406,0,950,0,0,1,301303,200,30,200,0,0,暴食魔兽部位A,0,200,0,0
0,300000003,50,1000000,250,0,0,0,0,800,80,0,0,0,300,0,0,0,0,0,0,0,0,0,0,1,0,401309407,0,450,0,0,1,301303,0,30,0,0,0,暴食魔兽本体,0,0,0,0
0,300000003,50,600000,250,0,0,0,0,0,80,0,0,0,160,0,0,0,0,0,0,0,0,0,0,1,0,401309408,0,300,0,0,1,301303,0,30,0,0,0,暴食魔兽部位B,200,0,0,0
0,300000003,50,80000,10,35,35,734,35,10,34,35,35,0,102,0,0,10,0,10,10,70,0,0,10,1,10,401309501,35,101,0,0,1,305700,10,20,10,0,0,巨型哥布林,10,10,0,0
0,300000003,50,120000,15,35,35,0,35,7,49,35,35,0,116,0,0,50,0,35,10,50,0,649,35,1,10,401309502,35,121,0,0,1,304600,10,20,10,0,0,雷雷,10,10,0,0
0,300000008,50,150000,20,40,40,569,40,20,70,40,40,0,100,0,0,15,0,55,20,60,0,325,40,1,20,401309503,40,100,0,0,1,304800,20,20,20,0,0,幽灵领主,10,20,0,0
0,300000003,50,180000,25,50,50,328,50,25,70,50,50,0,80,0,0,15,0,20,25,70,0,328,1,1,25,401309504,50,80,0,0,1,303301,25,35,25,0,0,暗黑滴水嘴兽,15,25,0,0
0,300000003,50,200000,30,0,60,0,60,40,240,60,60,0,0,0,0,40,0,40,40,40,0,0,40,1,40,401309505,60,0,0,0,1,301301,40,30,40,0,0,暴食魔兽,40,40,0,0
0,300000003,50,10000,30,0,0,150,0,0,80,0,0,0,120,0,0,40,0,40,40,0,0,400,40,1,40,401309506,0,120,0,0,1,301301,0,30,40,0,0,暴食魔兽部位A,40,40,0,0
0,300000003,50,10000,30,0,0,0,0,0,80,0,0,0,60,0,0,0,0,0,0,0,0,0,0,1,0,401309507,0,60,0,0,1,301301,40,30,0,0,0,暴食魔兽本体,0,0,0,0
0,300000003,50,3000,30,0,0,0,0,40,80,0,0,0,30,0,0,0,0,0,0,0,0,0,0,1,0,401309508,0,30,0,0,1,301301,0,30,0,0,0,暴食魔兽部位B,0,0,0,0
0,300000003,50,100000,30,35,35,2040,35,15,34,35,35,0,119,0,0,15,0,15,15,70,0,0,15,1,15,401309601,35,121,0,0,1,305700,15,20,15,0,0,巨型哥布林,15,15,0,0
0,300000003,50,150000,35,35,35,0,35,15,49,35,35,0,131,0,0,15,0,15,10,50,0,1801,35,1,10,401309602,35,120,0,0,1,304600,10,20,10,0,0,雷雷,15,10,0,0
0,300000008,50,170000,40,40,40,1580,40,20,70,40,40,0,120,0,0,20,0,20,20,60,0,903,20,1,20,401309603,40,120,0,0,1,304800,20,20,20,0,0,幽灵领主,20,20,0,0
0,300000003,50,200000,45,50,50,912,50,25,70,50,50,0,110,0,0,25,0,25,25,70,0,912,25,1,25,401309604,50,125,0,0,1,303301,25,35,25,0,0,暗黑滴水嘴兽,25,25,0,0
0,300000003,50,250000,50,0,60,0,60,60,240,60,60,0,0,0,0,60,0,60,60,50,0,0,60,1,60,401309605,60,0,0,0,1,301301,60,30,60,0,0,暴食魔兽,60,60,0,0
0,300000003,50,20000,50,0,0,300,0,0,80,0,0,0,180,0,0,60,0,60,60,0,0,800,60,1,60,401309606,0,180,0,0,1,301301,0,30,60,0,0,暴食魔兽部位A,60,60,0,0
0,300000003,50,20000,50,0,0,0,0,0,80,0,0,0,100,0,0,0,0,0,0,0,0,0,0,1,0,401309607,0,100,0,0,1,301301,60,30,0,0,0,暴食魔兽本体,0,0,0,0
0,300000003,50,5000,50,0,0,0,0,60,80,0,0,0,50,0,0,0,0,0,0,0,0,0,0,1,0,401309608,0,50,0,0,1,301301,0,30,0,0,0,暴食魔兽部位B,0,0,0,0
0,300000003,50,200000,50,35,35,2100,35,20,34,35,35,0,213,0,0,20,0,20,20,70,0,0,20,1,20,401309701,35,213,0,0,1,305700,20,20,20,0,0,巨型哥布林,20,20,0,0
0,300000003,50,250000,55,15,35,0,35,20,49,35,15,0,218,0,0,20,0,20,15,50,0,1901,20,1,15,401309702,35,210,0,0,1,304600,15,20,20,0,0,雷雷,20,20,0,0
0,300000008,50,300000,60,25,40,1706,40,20,70,40,40,0,150,0,0,25,0,25,20,60,0,1301,25,1,20,401309703,40,150,0,0,1,304800,20,20,20,0,0,幽灵领主,25,20,0,0
0,300000003,50,400000,65,30,3,1520,3,25,70,50,3,0,100,0,0,30,0,30,25,70,0,2500,30,1,25,401309704,3,100,0,0,1,303301,25,35,25,0,0,暗黑滴水嘴兽,25,25,0,0
0,300000003,50,500000,70,0,60,0,60,60,240,60,60,0,0,0,0,60,0,60,10,40,0,0,60,1,40,401309705,60,0,0,0,1,301302,60,30,40,0,0,暴食魔兽,60,40,0,0
0,300000003,50,40000,70,0,0,700,0,0,80,0,0,0,220,0,0,60,0,60,10,0,0,1500,60,1,40,401309706,0,220,0,0,1,301302,60,30,40,0,0,暴食魔兽部位A,0,40,0,0
0,300000003,50,20000,70,0,0,0,0,60,80,0,0,0,150,0,0,0,0,0,0,0,0,0,0,1,0,401309707,0,150,0,0,1,301302,0,30,0,0,0,暴食魔兽本体,0,0,0,0
0,300000003,50,5000,70,0,0,0,0,0,80,0,0,0,50,0,0,0,0,0,0,0,0,0,0,1,0,401309708,0,50,0,0,1,301302,0,30,0,0,0,暴食魔兽部位B,60,0,0,0
0,300000003,50,6000000,60,35,35,2200,35,35,34,35,35,0,200,0,0,35,0,35,35,20,0,0,35,1,35,401310101,35,200,0,0,1,305700,35,20,35,0,0,巨型哥布林,35,34,0,0
0,300000003,50,8000000,65,35,35,0,35,35,49,35,35,0,210,0,0,35,0,35,35,20,0,1850,35,1,35,401310102,35,210,0,0,1,304600,35,20,35,0,0,雷雷,35,65,0,0
0,300000003,50,10000000,70,40,40,1500,40,40,70,40,40,0,240,0,0,40,0,40,40,50,0,0,40,1,40,401310103,40,300,0,0,1,300701,40,20,200,0,0,兽人头目,40,200,0,0
0,300000008,50,12000000,75,50,50,0,50,150,70,50,50,0,0,0,0,100,0,50,200,50,0,0,50,1,200,401310104,50,0,0,0,1,312000,200,35,200,0,0,黑曜双足飞龙,120,200,0,0
0,300000008,50,700000,75,0,0,1500,0,150,80,0,0,0,700,0,0,0,0,200,40,0,0,3000,200,1,180,401310105,0,800,0,0,1,312000,200,30,180,0,0,黑曜双足飞龙部位A,0,180,0,0
0,300000008,50,1000000,75,0,0,0,0,0,80,0,0,0,150,0,0,0,0,0,0,0,0,0,0,1,0,401310106,0,380,0,0,1,312000,0,30,0,0,0,黑曜双足飞龙部位B,120,0,0,0
0,300000008,50,400000,75,0,0,0,0,0,80,0,0,0,50,0,0,100,0,0,0,0,0,0,0,1,0,401310107,0,200,0,0,1,312000,0,30,0,0,0,黑曜双足飞龙部位C,0,0,0,0
0,300000008,50,15000000,80,200,0,1500,0,200,80,0,0,0,330,0,0,200,0,200,100,50,0,0,200,1,200,401310108,0,350,0,0,1,300201,200,30,180,0,0,利蝎巴鲁托,200,200,0,0
0,300000003,50,6000000,80,35,35,3950,35,35,34,35,35,0,300,0,0,35,0,35,35,20,0,0,35,1,35,401310201,35,225,0,0,1,305700,35,20,35,0,0,巨型哥布林,35,34,0,0
0,300000003,50,8000000,85,35,35,0,35,35,49,35,35,0,230,0,0,35,0,35,35,40,0,2750,35,1,35,401310202,35,240,0,0,1,304600,35,20,120,0,0,雷雷,35,120,0,0
0,300000003,50,10000000,90,40,40,3000,40,40,70,40,40,0,280,0,0,40,0,40,40,50,0,0,40,1,40,401310203,40,420,0,0,1,300701,40,20,200,0,0,兽人头目,40,200,0,0
0,300000008,50,12000000,95,50,50,0,50,150,70,50,50,0,0,0,0,100,0,50,200,50,0,0,50,1,200,401310204,50,0,0,0,1,312000,200,35,200,0,0,黑曜双足飞龙,120,200,0,0
0,300000008,50,700000,95,0,0,3000,0,150,80,0,0,0,750,0,0,0,0,200,80,0,0,5000,200,1,180,401310205,0,900,0,0,1,312000,200,30,180,0,0,黑曜双足飞龙部位A,0,180,0,0
0,300000008,50,1000000,95,0,0,0,0,0,80,0,0,0,180,0,0,0,0,0,0,0,0,0,0,1,0,401310206,0,400,0,0,1,312000,0,30,0,0,0,黑曜双足飞龙部位B,120,0,0,0
0,300000008,50,400000,95,0,0,0,0,0,80,0,0,0,80,0,0,100,0,0,0,0,0,0,0,1,0,401310207,0,250,0,0,1,312000,0,30,0,0,0,黑曜双足飞龙部位C,0,0,0,0
0,300000008,50,15000000,100,200,0,2500,0,200,80,0,0,0,390,0,0,200,0,200,100,50,0,0,200,1,200,401310208,0,450,0,0,1,300201,200,30,200,0,0,利蝎巴鲁托,200,200,0,0
0,300000003,50,7000000,100,35,35,9250,35,150,34,35,35,0,360,0,0,35,0,35,150,70,0,0,35,1,150,401310301,35,330,0,0,1,305700,150,20,150,0,0,巨型哥布林,35,150,0,0
0,300000003,50,9000000,105,35,35,0,35,35,49,35,35,0,430,0,0,35,0,35,35,50,0,8255,35,1,35,401310302,35,430,0,0,1,304600,35,20,150,0,0,雷雷,35,150,0,0
0,300000003,50,13000000,110,40,40,15000,40,150,70,40,40,0,300,0,0,40,0,40,150,60,0,0,40,1,150,401310303,40,480,0,0,1,300701,150,20,200,0,0,兽人头目,40,200,0,0
0,300000008,50,15000000,115,50,50,0,50,150,70,50,50,0,0,0,0,100,0,50,200,50,0,0,50,1,200,401310304,50,0,0,0,1,312000,200,35,200,0,0,黑曜双足飞龙,120,200,0,0
0,300000008,50,700000,115,0,0,10000,0,150,80,0,0,0,820,0,0,0,0,200,200,0,0,8000,200,1,200,401310305,0,1100,0,0,1,312000,200,30,200,0,0,黑曜双足飞龙部位A,0,200,0,0
0,300000008,50,1000000,115,0,0,0,0,0,80,0,0,0,230,0,0,0,0,0,0,0,0,0,0,1,0,401310306,0,450,0,0,1,312000,0,30,0,0,0,黑曜双足飞龙部位B,120,0,0,0
0,300000008,50,600000,115,0,0,0,0,0,80,0,0,0,100,0,0,100,0,0,0,0,0,0,0,1,0,401310307,0,350,0,0,1,312000,0,30,0,0,0,黑曜双足飞龙部位C,0,0,0,0
0,300000008,50,20000000,120,200,0,13000,0,200,80,0,0,0,450,0,0,200,0,200,200,50,0,0,200,1,200,401310308,0,520,0,0,1,300202,200,30,200,0,0,利蝎巴鲁托,200,200,0,0
0,300000012,50,80000,120,15,50,0,50,200,70,50,50,0,700,0,0,15,0,15,200,0,0,0,15,1,200,401310309,50,1000,0,0,1,208600,200,35,200,0,0,利蝎守护者1,15,15,0,0
0,300000012,50,70000,120,15,50,0,50,200,70,50,50,0,700,0,0,15,0,15,200,0,0,0,15,1,200,401310310,50,1000,0,0,1,208601,200,35,200,0,0,利蝎守护者2,15,15,0,0
0,300000012,50,10000000,120,15,50,0,50,200,70,50,50,0,9999,0,0,15,0,15,200,0,0,0,15,1,200,401310311,50,9999,0,0,1,208602,200,35,200,0,0,利蝎守护者3,15,15,0,0
0,300000003,50,17000000,200,35,35,39000,35,150,34,35,35,0,360,0,0,35,0,35,150,70,0,0,35,1,150,401310401,35,330,0,0,1,305702,150,20,200,0,0,巨型哥布林,35,200,0,0
0,300000003,50,18000000,205,200,200,0,200,200,49,200,200,0,440,0,0,200,0,200,200,40,0,30000,200,1,200,401310402,200,550,0,0,1,304601,200,20,420,0,0,雷雷,200,200,0,0
0,300000003,50,20000000,210,40,40,25000,40,150,70,40,40,0,170,0,0,40,0,40,150,40,0,0,40,1,200,401310403,40,300,0,0,1,300702,150,20,200,0,0,兽人头目,40,200,0,0
0,300000008,50,21000000,230,50,50,0,50,150,70,50,50,0,0,0,0,100,0,50,200,60,0,0,50,1,200,401310404,50,0,0,0,1,312000,200,35,200,0,0,黑曜双足飞龙,120,200,0,0
0,300000008,50,700000,230,0,0,20000,0,150,80,0,0,0,820,0,0,0,0,0,200,0,0,10000,0,1,200,401310405,0,1100,0,0,1,312000,200,30,200,0,0,黑曜双足飞龙部位A,0,200,0,0
0,300000008,50,1000000,230,0,0,0,0,0,80,0,0,0,230,0,0,0,0,0,0,0,0,0,0,1,0,401310406,0,450,0,0,1,312000,0,30,0,0,0,黑曜双足飞龙部位B,120,0,0,0
0,300000008,50,400000,230,0,0,0,0,0,80,0,0,0,100,0,0,100,0,0,0,0,0,0,0,1,0,401310407,0,300,0,0,1,312000,0,30,0,0,0,黑曜双足飞龙部位C,0,0,0,0
0,300000008,50,23000000,250,200,0,14000,0,200,80,0,0,0,400,0,0,200,0,200,200,50,0,0,200,1,200,401310408,0,460,0,0,1,300203,200,30,200,0,0,利蝎巴鲁托,200,200,0,0
0,300000012,50,80000,170,15,50,0,50,90,70,50,50,0,800,0,0,15,0,15,200,0,0,0,15,1,200,401310409,50,1000,0,0,1,208606,200,35,200,0,0,利蝎守护者7,15,15,0,0
0,300000012,50,70000,170,15,50,0,50,90,70,50,50,0,800,0,0,15,0,15,200,0,0,0,15,1,200,401310410,50,1000,0,0,1,208607,200,35,200,0,0,利蝎守护者8,15,15,0,0
0,300000012,50,10000000,170,15,50,0,50,200,70,50,50,0,9999,0,0,15,0,15,200,0,0,0,15,1,200,401310411,50,9999,0,0,1,208608,200,35,200,0,0,利蝎守护者9,15,15,0,0
0,300000003,50,80000,10,35,35,734,35,10,34,35,35,0,102,0,0,10,0,10,10,70,0,0,10,1,10,401310501,35,101,0,0,1,305700,10,20,10,0,0,巨型哥布林,10,10,0,0
0,300000003,50,120000,15,35,35,0,35,7,49,35,35,0,116,0,0,50,0,35,10,50,0,649,35,1,10,401310502,35,121,0,0,1,304600,10,20,10,0,0,雷雷,10,10,0,0
0,300000003,50,150000,20,40,40,500,40,20,70,40,40,0,100,0,0,15,0,55,20,60,0,0,40,1,20,401310503,40,100,0,0,1,300701,20,20,20,0,0,兽人头目,10,20,0,0
0,300000008,50,180000,25,50,50,0,50,40,70,50,50,0,0,0,0,40,0,20,40,50,0,0,1,1,40,401310504,50,0,0,0,1,312000,40,35,40,0,0,黑曜双足飞龙,40,40,0,0
0,300000008,50,10000,25,0,0,150,0,40,240,0,0,0,120,0,0,0,0,40,40,0,0,150,40,1,40,401310505,0,120,0,0,1,312000,40,30,40,0,0,黑曜双足飞龙部位A,0,40,0,0
0,300000008,50,10000,25,0,0,0,0,0,80,0,0,0,60,0,0,0,0,0,0,0,0,0,0,1,0,401310506,0,60,0,0,1,312000,0,30,0,0,0,黑曜双足飞龙部位B,40,0,0,0
0,300000008,50,3000,25,0,0,0,0,0,80,0,0,0,30,0,0,40,0,0,0,0,0,0,0,1,0,401310507,0,30,0,0,1,312000,0,30,0,0,0,黑曜双足飞龙部位C,0,0,0,0
0,300000008,50,200000,30,0,0,250,0,40,80,0,0,0,80,0,0,40,0,0,40,50,0,328,0,1,40,401310508,0,80,0,0,1,300203,40,30,40,0,0,利蝎巴鲁托,40,40,0,0
0,300000003,50,100000,30,35,35,2040,35,15,34,35,35,0,119,0,0,15,0,15,15,70,0,0,15,1,15,401310601,35,121,0,0,1,305700,15,20,15,0,0,巨型哥布林,15,15,0,0
0,300000003,50,150000,35,35,35,0,35,15,49,35,35,0,131,0,0,15,0,15,10,50,0,1801,35,1,10,401310602,35,120,0,0,1,304600,10,20,10,0,0,雷雷,15,10,0,0
0,300000003,50,170000,40,40,40,500,40,20,70,40,40,0,100,0,0,15,0,55,20,60,0,0,40,1,20,401310603,40,100,0,0,1,300701,20,20,20,0,0,兽人头目,10,20,0,0
0,300000008,50,200000,45,50,50,0,50,40,70,50,50,0,0,0,0,40,0,20,40,50,0,0,1,1,40,401310604,50,0,0,0,1,312000,40,35,40,0,0,黑曜双足飞龙,40,40,0,0
0,300000008,50,20000,45,0,0,250,0,40,240,0,0,0,120,0,0,0,0,40,40,0,0,150,40,1,80,401310605,0,120,0,0,1,312000,40,30,40,0,0,黑曜双足飞龙部位A,0,80,0,0
0,300000008,50,20000,45,0,0,0,0,0,80,0,0,0,60,0,0,0,0,0,0,0,0,0,0,1,0,401310606,0,60,0,0,1,312000,0,30,0,0,0,黑曜双足飞龙部位B,40,0,0,0
