end_time,value,system_id,level_id,campaign_category,lv_to,icon_image,campaign_type,beginner_id,id,lv_from,shiori_group_id,duplication_order,start_time
2025/08/06 23:59:59,2000.0,7004,0,231,-1,30,1,0,2154,1,0,0,2025/07/30 11:00:00
2025/08/06 23:59:59,2000.0,7005,0,232,-1,30,1,0,2155,1,0,0,2025/07/30 11:00:00
2025/08/06 23:59:59,2000.0,7004,0,241,-1,40,1,0,2156,1,0,0,2025/07/30 11:00:00
2025/08/06 23:59:59,2000.0,7005,0,242,-1,40,1,0,2157,1,0,0,2025/07/30 11:00:00
2025/08/06 23:59:59,2000.0,7004,0,251,-1,80,1,0,2158,1,0,0,2025/07/30 11:00:00
2025/08/06 23:59:59,2000.0,7005,0,252,-1,80,1,0,2159,1,0,0,2025/07/30 11:00:00
2025/10/10 04:59:59,3000.0,130,0,641,-1,80,1,0,2160,1,0,0,2025/09/29 09:00:00
2025/10/10 04:59:59,5000.0,130,0,651,-1,100,1,0,2162,1,0,0,2025/09/29 09:00:00
2099/12/14 23:59:59,2000.0,130,0,621,-1,30,1,0,2164,1,0,0,2025/09/29 09:00:00
2099/12/14 23:59:59,2000.0,130,0,631,-1,40,1,0,2165,1,0,0,2025/09/29 09:00:00
2025/03/31 08:59:59,3000.0,101,0,81,100,82,3,0,5001,50,0,0,2024/12/17 05:00:00
2025/03/31 08:59:59,5000.0,101,0,81,200,82,3,0,5002,101,0,0,2024/12/17 05:00:00
2025/03/31 08:59:59,3000.0,102,0,82,100,82,3,0,5003,50,0,0,2024/12/17 05:00:00
2025/03/31 08:59:59,5000.0,102,0,82,200,82,3,0,5004,101,0,0,2024/12/17 05:00:00
2025/03/31 08:59:59,3000.0,111,0,83,100,82,3,0,5005,50,0,0,2024/12/17 05:00:00
2025/03/31 08:59:59,5000.0,111,0,83,200,82,3,0,5006,101,0,0,2024/12/17 05:00:00
2025/02/15 04:59:59,3000.0,101,0,31,200,32,3,0,5007,1,0,0,2024/12/17 05:00:00
2025/03/31 08:59:59,3000.0,101,0,41,200,42,3,0,5008,1,0,0,2024/12/17 05:00:00
2025/02/20 04:59:59,3000.0,102,0,32,200,32,3,0,5009,1,0,0,2024/12/17 05:00:00
2025/02/20 04:59:59,3000.0,102,0,42,200,42,3,0,5010,1,0,0,2024/12/17 05:00:00
2025/02/20 04:59:59,3000.0,111,0,39,200,32,3,0,5011,1,0,0,2024/12/17 05:00:00
2025/02/20 04:59:59,3000.0,111,0,49,200,42,3,0,5012,1,0,0,2024/12/17 05:00:00
2025/02/22 04:59:59,5000.0,101,0,31,200,32,3,0,5013,1,0,0,2025/02/15 05:00:00
2025/03/31 08:59:59,3000.0,101,0,31,200,32,3,0,5014,1,0,0,2025/02/22 05:00:00
2025/03/01 04:59:59,5000.0,102,0,32,200,32,3,0,5015,1,0,0,2025/02/20 05:00:00
2025/03/01 04:59:59,5000.0,102,0,42,200,42,3,0,5016,1,0,0,2025/02/20 05:00:00
2025/03/31 08:59:59,3000.0,102,0,32,200,32,3,0,5017,1,0,0,2025/03/01 05:00:00
2025/03/31 08:59:59,3000.0,102,0,42,200,42,3,0,5018,1,0,0,2025/03/01 05:00:00
2025/03/01 04:59:59,5000.0,111,0,39,200,32,3,0,5019,1,0,0,2025/02/20 05:00:00
2025/03/01 04:59:59,5000.0,111,0,49,200,42,3,0,5020,1,0,0,2025/02/20 05:00:00
2025/03/31 08:59:59,3000.0,111,0,39,200,32,3,0,5021,1,0,0,2025/03/01 05:00:00
2025/03/31 08:59:59,3000.0,111,0,49,200,42,3,0,5022,1,0,0,2025/03/01 05:00:00
2025/04/08 10:59:59,4000.0,101,0,81,100,82,3,0,5023,50,0,0,2025/03/31 09:00:00
2025/04/08 10:59:59,6000.0,101,0,81,261,82,3,0,5024,101,0,0,2025/03/31 09:00:00
2025/04/08 10:59:59,4000.0,102,0,82,100,82,3,0,5025,50,0,0,2025/03/31 09:00:00
2025/04/08 10:59:59,6000.0,102,0,82,261,82,3,0,5026,101,0,0,2025/03/31 09:00:00
2025/04/08 10:59:59,4000.0,111,0,83,100,82,3,0,5027,50,0,0,2025/03/31 09:00:00
2025/04/08 10:59:59,6000.0,111,0,83,261,82,3,0,5028,101,0,0,2025/03/31 09:00:00
2025/04/23 10:59:59,4000.0,101,0,81,100,82,3,0,5029,50,0,0,2025/04/08 11:00:00
2025/04/23 10:59:59,6000.0,101,0,81,264,82,3,0,5030,101,0,0,2025/04/08 11:00:00
2025/04/23 10:59:59,4000.0,102,0,82,100,82,3,0,5031,50,0,0,2025/04/08 11:00:00
2025/04/23 10:59:59,6000.0,102,0,82,264,82,3,0,5032,101,0,0,2025/04/08 11:00:00
2025/04/23 10:59:59,4000.0,111,0,83,100,82,3,0,5033,50,0,0,2025/04/08 11:00:00
2025/04/23 10:59:59,6000.0,111,0,83,264,82,3,0,5034,101,0,0,2025/04/08 11:00:00
2025/04/30 10:59:59,4000.0,101,0,81,100,82,3,0,5035,50,0,0,2025/04/23 11:00:00
2025/04/30 10:59:59,6000.0,101,0,81,267,82,3,0,5036,101,0,0,2025/04/23 11:00:00
2025/04/30 10:59:59,4000.0,102,0,82,100,82,3,0,5037,50,0,0,2025/04/23 11:00:00
2025/04/30 10:59:59,6000.0,102,0,82,267,82,3,0,5038,101,0,0,2025/04/23 11:00:00
2025/04/30 10:59:59,4000.0,111,0,83,100,82,3,0,5039,50,0,0,2025/04/23 11:00:00
2025/04/30 10:59:59,6000.0,111,0,83,267,82,3,0,5040,101,0,0,2025/04/23 11:00:00
2025/04/08 04:59:59,4000.0,101,0,41,250,42,3,0,5041,1,0,0,2025/03/31 09:00:00
2025/04/08 04:59:59,4000.0,101,0,31,250,32,3,0,5042,1,0,0,2025/03/31 09:00:00
2025/04/15 04:59:59,4000.0,101,0,41,250,42,3,0,5043,1,0,0,2025/04/08 05:00:00
2025/04/15 04:59:59,6000.0,101,0,31,250,32,3,0,5044,1,0,0,2025/04/08 05:00:00
2025/04/23 04:59:59,4000.0,101,0,41,250,42,3,0,5045,1,0,0,2025/04/15 05:00:00
2025/04/23 04:59:59,8000.0,101,0,31,250,32,3,0,5046,1,0,0,2025/04/15 05:00:00
2025/04/30 04:59:59,4000.0,101,0,41,250,42,3,0,5047,1,0,0,2025/04/23 05:00:00
2025/04/30 04:59:59,6000.0,101,0,31,250,32,3,0,5048,1,0,0,2025/04/23 05:00:00
2025/04/01 04:59:59,3000.0,102,0,32,250,32,3,0,5049,1,0,0,2025/03/31 09:00:00
2025/04/01 04:59:59,3000.0,102,0,42,250,42,3,0,5050,1,0,0,2025/03/31 09:00:00
2025/04/15 04:59:59,4000.0,102,0,32,250,32,3,0,5051,1,0,0,2025/04/01 05:00:00
2025/04/15 04:59:59,4000.0,102,0,42,250,42,3,0,5052,1,0,0,2025/04/01 05:00:00
2025/04/23 04:59:59,8000.0,102,0,32,250,32,3,0,5053,1,0,0,2025/04/15 05:00:00
2025/04/23 04:59:59,8000.0,102,0,42,250,42,3,0,5054,1,0,0,2025/04/15 05:00:00
2025/04/30 04:59:59,4000.0,102,0,32,250,32,3,0,5055,1,0,0,2025/04/23 05:00:00
2025/04/30 04:59:59,4000.0,102,0,42,250,42,3,0,5056,1,0,0,2025/04/23 05:00:00
2025/04/15 04:59:59,3000.0,111,0,39,250,32,3,0,5057,1,0,0,2025/03/31 09:00:00
2025/04/15 04:59:59,3000.0,111,0,49,250,42,3,0,5058,1,0,0,2025/03/31 09:00:00
2025/04/23 04:59:59,8000.0,111,0,39,250,32,3,0,5059,1,0,0,2025/04/15 05:00:00
2025/04/23 04:59:59,8000.0,111,0,49,250,42,3,0,5060,1,0,0,2025/04/15 05:00:00
2025/04/30 04:59:59,3000.0,111,0,39,250,32,3,0,5061,1,0,0,2025/04/23 05:00:00
2025/04/30 04:59:59,3000.0,111,0,49,250,42,3,0,5062,1,0,0,2025/04/23 05:00:00
2025/05/15 10:59:59,4000.0,101,0,81,100,82,3,0,5063,50,0,0,2025/04/30 11:00:00
2025/05/15 10:59:59,6000.0,101,0,81,270,82,3,0,5064,101,0,0,2025/04/30 11:00:00
2025/05/15 10:59:59,4000.0,102,0,82,100,82,3,0,5065,50,0,0,2025/04/30 11:00:00
2025/05/15 10:59:59,6000.0,102,0,82,270,82,3,0,5066,101,0,0,2025/04/30 11:00:00
2025/05/15 10:59:59,4000.0,111,0,83,100,82,3,0,5067,50,0,0,2025/04/30 11:00:00
2025/05/15 10:59:59,6000.0,111,0,83,270,82,3,0,5068,101,0,0,2025/04/30 11:00:00
2025/05/05 04:59:59,3000.0,101,0,41,250,42,3,0,5069,1,0,0,2025/04/30 05:00:00
2025/05/05 04:59:59,3000.0,101,0,31,250,32,3,0,5070,1,0,0,2025/04/30 05:00:00
2025/05/08 04:59:59,4000.0,101,0,41,250,42,3,0,5071,1,0,0,2025/05/05 05:00:00
2025/05/08 04:59:59,4000.0,101,0,31,250,32,3,0,5072,1,0,0,2025/05/05 05:00:00
2025/05/15 04:59:59,4000.0,101,0,41,250,42,3,0,5073,1,0,0,2025/05/08 05:00:00
2025/05/15 04:59:59,6000.0,101,0,31,250,32,3,0,5074,1,0,0,2025/05/08 05:00:00
2025/05/23 04:59:59,3000.0,101,0,41,250,42,3,0,5075,1,0,0,2025/05/15 05:00:00
2025/05/23 04:59:59,3000.0,101,0,31,250,32,3,0,5076,1,0,0,2025/05/15 05:00:00
2025/05/05 04:59:59,3000.0,102,0,32,250,32,3,0,5077,1,0,0,2025/04/30 05:00:00
2025/05/05 04:59:59,3000.0,102,0,42,250,42,3,0,5078,1,0,0,2025/04/30 05:00:00
2025/05/15 04:59:59,4000.0,102,0,32,250,32,3,0,5079,1,0,0,2025/05/05 05:00:00
2025/05/15 04:59:59,4000.0,102,0,42,250,42,3,0,5080,1,0,0,2025/05/05 05:00:00
2025/05/23 04:59:59,3000.0,102,0,32,250,32,3,0,5081,1,0,0,2025/05/15 05:00:00
2025/05/23 04:59:59,3000.0,102,0,42,250,42,3,0,5082,1,0,0,2025/05/15 05:00:00
2025/05/05 04:59:59,4000.0,111,0,39,250,32,3,0,5083,1,0,0,2025/04/30 05:00:00
2025/05/05 04:59:59,4000.0,111,0,49,250,42,3,0,5084,1,0,0,2025/04/30 05:00:00
2025/05/15 04:59:59,3000.0,111,0,39,250,32,3,0,5085,1,0,0,2025/05/05 05:00:00
2025/05/15 04:59:59,3000.0,111,0,49,250,42,3,0,5086,1,0,0,2025/05/05 05:00:00
2025/05/23 04:59:59,4000.0,111,0,39,250,32,3,0,5087,1,0,0,2025/05/15 05:00:00
2025/05/23 04:59:59,4000.0,111,0,49,250,42,3,0,5088,1,0,0,2025/05/15 05:00:00
2025/06/14 10:59:59,4000.0,101,0,81,100,82,3,0,5089,50,0,0,2025/05/15 11:00:00
2025/06/14 10:59:59,6000.0,101,0,81,273,82,3,0,5090,101,0,0,2025/05/15 11:00:00
2025/06/14 10:59:59,4000.0,102,0,82,100,82,3,0,5091,50,0,0,2025/05/15 11:00:00
2025/06/14 10:59:59,6000.0,102,0,82,273,82,3,0,5092,101,0,0,2025/05/15 11:00:00
2025/06/14 10:59:59,4000.0,111,0,83,100,82,3,0,5093,50,0,0,2025/05/15 11:00:00
2025/06/14 10:59:59,6000.0,111,0,83,273,82,3,0,5094,101,0,0,2025/05/15 11:00:00
2025/05/30 04:59:59,4000.0,101,0,41,250,42,3,0,5095,1,0,0,2025/05/23 05:00:00
2025/05/30 04:59:59,6000.0,101,0,31,250,32,3,0,5096,1,0,0,2025/05/23 05:00:00
2025/06/05 04:59:59,3000.0,101,0,41,250,42,3,0,5097,1,0,0,2025/05/30 05:00:00
2025/06/05 04:59:59,3000.0,101,0,31,250,32,3,0,5098,1,0,0,2025/05/30 05:00:00
2025/06/14 04:59:59,4000.0,101,0,31,250,32,3,0,5099,1,0,0,2025/06/05 05:00:00
2025/06/14 04:59:59,4000.0,101,0,41,250,42,3,0,5100,1,0,0,2025/06/05 05:00:00
2025/05/30 04:59:59,4000.0,102,0,32,250,32,3,0,5101,1,0,0,2025/05/23 05:00:00
2025/05/30 04:59:59,4000.0,102,0,42,250,42,3,0,5102,1,0,0,2025/05/23 05:00:00
2025/06/05 04:59:59,3000.0,102,0,32,250,32,3,0,5103,1,0,0,2025/05/30 05:00:00
2025/06/05 04:59:59,3000.0,102,0,42,250,42,3,0,5104,1,0,0,2025/05/30 05:00:00
2025/06/14 04:59:59,4000.0,102,0,32,250,32,3,0,5105,1,0,0,2025/06/05 05:00:00
2025/06/14 04:59:59,4000.0,102,0,42,250,42,3,0,5106,1,0,0,2025/06/05 05:00:00
2025/05/30 04:59:59,3000.0,111,0,39,250,32,3,0,5107,1,0,0,2025/05/23 05:00:00
2025/05/30 04:59:59,3000.0,111,0,49,250,42,3,0,5108,1,0,0,2025/05/23 05:00:00
2025/06/05 04:59:59,4000.0,111,0,39,250,32,3,0,5109,1,0,0,2025/05/30 05:00:00
2025/06/05 04:59:59,4000.0,111,0,49,250,42,3,0,5110,1,0,0,2025/05/30 05:00:00
2025/06/30 04:59:59,4000.0,101,0,41,250,42,3,0,5111,1,0,0,2025/06/14 05:00:00
2025/06/30 04:59:59,8000.0,101,0,31,250,32,3,0,5112,1,0,0,2025/06/14 05:00:00
2025/06/30 04:59:59,8000.0,102,0,32,250,32,3,0,5113,1,0,0,2025/06/14 05:00:00
2025/06/30 04:59:59,8000.0,102,0,42,250,42,3,0,5114,1,0,0,2025/06/14 05:00:00
2025/06/14 04:59:59,3000.0,111,0,39,250,32,3,0,5115,1,0,0,2025/06/05 05:00:00
2025/06/14 04:59:59,3000.0,111,0,49,250,42,3,0,5116,1,0,0,2025/06/05 05:00:00
2025/06/30 04:59:59,8000.0,111,0,39,250,32,3,0,5117,1,0,0,2025/06/14 05:00:00
2025/06/30 04:59:59,8000.0,111,0,49,250,42,3,0,5118,1,0,0,2025/06/14 05:00:00
2025/06/30 10:59:59,4000.0,101,0,81,100,82,3,0,5119,50,0,0,2025/06/14 11:00:00
2025/06/30 10:59:59,6000.0,101,0,81,276,82,3,0,5120,101,0,0,2025/06/14 11:00:00
2025/06/30 10:59:59,4000.0,102,0,82,100,82,3,0,5121,50,0,0,2025/06/14 11:00:00
2025/06/30 10:59:59,6000.0,102,0,82,276,82,3,0,5122,101,0,0,2025/06/14 11:00:00
2025/06/30 10:59:59,4000.0,111,0,83,100,82,3,0,5123,50,0,0,2025/06/14 11:00:00
2025/06/30 10:59:59,6000.0,111,0,83,276,82,3,0,5124,101,0,0,2025/06/14 11:00:00
2025/07/05 04:59:59,3000.0,101,0,41,250,42,3,0,5125,1,0,0,2025/06/30 05:00:00
2025/07/05 04:59:59,3000.0,101,0,31,250,32,3,0,5126,1,0,0,2025/06/30 05:00:00
2025/07/05 04:59:59,3000.0,102,0,32,250,32,3,0,5127,1,0,0,2025/06/30 05:00:00
2025/07/05 04:59:59,3000.0,102,0,42,250,42,3,0,5128,1,0,0,2025/06/30 05:00:00
2025/07/05 04:59:59,4000.0,111,0,39,250,32,3,0,5129,1,0,0,2025/06/30 05:00:00
2025/07/05 04:59:59,4000.0,111,0,49,250,42,3,0,5130,1,0,0,2025/06/30 05:00:00
2025/07/15 10:59:59,4000.0,101,0,81,100,82,3,0,5131,50,0,0,2025/06/30 11:00:00
2025/07/15 10:59:59,6000.0,101,0,81,279,82,3,0,5132,101,0,0,2025/06/30 11:00:00
2025/07/15 10:59:59,4000.0,102,0,82,100,82,3,0,5133,50,0,0,2025/06/30 11:00:00
2025/07/15 10:59:59,6000.0,102,0,82,279,82,3,0,5134,101,0,0,2025/06/30 11:00:00
2025/07/15 10:59:59,4000.0,111,0,83,100,82,3,0,5135,50,0,0,2025/06/30 11:00:00
2025/07/15 10:59:59,6000.0,111,0,83,279,82,3,0,5136,101,0,0,2025/06/30 11:00:00
2025/07/08 04:59:59,4000.0,101,0,31,250,32,3,0,5137,1,0,0,2025/07/05 05:00:00
2025/07/08 04:59:59,4000.0,101,0,41,250,42,3,0,5138,1,0,0,2025/07/05 05:00:00
2025/07/15 04:59:59,4000.0,101,0,41,250,42,3,0,5139,1,0,0,2025/07/08 05:00:00
2025/07/15 04:59:59,6000.0,101,0,31,250,32,3,0,5140,1,0,0,2025/07/08 05:00:00
2025/07/22 04:59:59,3000.0,101,0,41,250,42,3,0,5141,1,0,0,2025/07/15 05:00:00
2025/07/22 04:59:59,3000.0,101,0,31,250,32,3,0,5142,1,0,0,2025/07/15 05:00:00
2025/07/15 04:59:59,4000.0,102,0,32,250,32,3,0,5143,1,0,0,2025/07/05 05:00:00
2025/07/15 04:59:59,4000.0,102,0,42,250,42,3,0,5144,1,0,0,2025/07/05 05:00:00
2025/07/22 04:59:59,3000.0,102,0,32,250,32,3,0,5145,1,0,0,2025/07/15 05:00:00
2025/07/22 04:59:59,3000.0,102,0,42,250,42,3,0,5146,1,0,0,2025/07/15 05:00:00
2025/07/15 04:59:59,3000.0,111,0,39,250,32,3,0,5147,1,0,0,2025/07/05 05:00:00
2025/07/15 04:59:59,3000.0,111,0,49,250,42,3,0,5148,1,0,0,2025/07/05 05:00:00
2025/07/22 04:59:59,4000.0,111,0,39,250,32,3,0,5149,1,0,0,2025/07/15 05:00:00
2025/07/22 04:59:59,4000.0,111,0,49,250,42,3,0,5150,1,0,0,2025/07/15 05:00:00
2025/07/30 10:59:59,4000.0,101,0,81,100,82,3,0,5151,50,0,0,2025/07/15 11:00:00
2025/07/30 10:59:59,6000.0,101,0,81,282,82,3,0,5152,101,0,0,2025/07/15 11:00:00
2025/07/30 10:59:59,4000.0,102,0,82,100,82,3,0,5153,50,0,0,2025/07/15 11:00:00
2025/07/30 10:59:59,6000.0,102,0,82,282,82,3,0,5154,101,0,0,2025/07/15 11:00:00
2025/07/30 10:59:59,4000.0,111,0,83,100,82,3,0,5155,50,0,0,2025/07/15 11:00:00
2025/07/30 10:59:59,6000.0,111,0,83,282,82,3,0,5156,101,0,0,2025/07/15 11:00:00
2025/07/30 04:59:59,4000.0,101,0,41,250,42,3,0,5157,1,0,0,2025/07/22 05:00:00
2025/07/30 04:59:59,6000.0,101,0,31,250,32,3,0,5158,1,0,0,2025/07/22 05:00:00
2025/08/05 04:59:59,3000.0,101,0,41,250,42,3,0,5159,1,0,0,2025/07/30 05:00:00
2025/08/05 04:59:59,3000.0,101,0,31,250,32,3,0,5160,1,0,0,2025/07/30 05:00:00
2025/07/30 04:59:59,4000.0,102,0,32,250,32,3,0,5161,1,0,0,2025/07/22 05:00:00
2025/07/30 04:59:59,4000.0,102,0,42,250,42,3,0,5162,1,0,0,2025/07/22 05:00:00
2025/08/05 04:59:59,3000.0,102,0,32,250,32,3,0,5163,1,0,0,2025/07/30 05:00:00
2025/08/05 04:59:59,3000.0,102,0,42,250,42,3,0,5164,1,0,0,2025/07/30 05:00:00
2025/07/30 04:59:59,3000.0,111,0,39,250,32,3,0,5165,1,0,0,2025/07/22 05:00:00
2025/07/30 04:59:59,3000.0,111,0,49,250,42,3,0,5166,1,0,0,2025/07/22 05:00:00
2025/08/05 04:59:59,4000.0,111,0,39,250,32,3,0,5167,1,0,0,2025/07/30 05:00:00
2025/08/05 04:59:59,4000.0,111,0,49,250,42,3,0,5168,1,0,0,2025/07/30 05:00:00
2025/08/14 10:59:59,4000.0,101,0,81,100,82,3,0,5169,50,0,0,2025/07/30 11:00:00
2025/08/14 10:59:59,6000.0,101,0,81,285,82,3,0,5170,101,0,0,2025/07/30 11:00:00
2025/08/14 10:59:59,4000.0,102,0,82,100,82,3,0,5171,50,0,0,2025/07/30 11:00:00
2025/08/14 10:59:59,6000.0,102,0,82,285,82,3,0,5172,101,0,0,2025/07/30 11:00:00
2025/08/14 10:59:59,4000.0,111,0,83,100,82,3,0,5173,50,0,0,2025/07/30 11:00:00
2025/08/14 10:59:59,6000.0,111,0,83,285,82,3,0,5174,101,0,0,2025/07/30 11:00:00
2025/08/08 04:59:59,4000.0,101,0,31,250,32,3,0,5175,1,0,0,2025/08/05 05:00:00
2025/08/08 04:59:59,4000.0,101,0,41,250,42,3,0,5176,1,0,0,2025/08/05 05:00:00
2025/08/14 04:59:59,4000.0,101,0,41,250,42,3,0,5177,1,0,0,2025/08/08 05:00:00
2025/08/14 04:59:59,6000.0,101,0,31,250,32,3,0,5178,1,0,0,2025/08/08 05:00:00
2025/08/20 04:59:59,3000.0,101,0,41,250,42,3,0,5179,1,0,0,2025/08/14 05:00:00
2025/08/20 04:59:59,3000.0,101,0,31,250,32,3,0,5180,1,0,0,2025/08/14 05:00:00
2025/08/14 04:59:59,4000.0,102,0,32,250,32,3,0,5181,1,0,0,2025/08/05 05:00:00
2025/08/14 04:59:59,4000.0,102,0,42,250,42,3,0,5182,1,0,0,2025/08/05 05:00:00
2025/08/20 04:59:59,3000.0,102,0,32,250,32,3,0,5183,1,0,0,2025/08/14 05:00:00
2025/08/20 04:59:59,3000.0,102,0,42,250,42,3,0,5184,1,0,0,2025/08/14 05:00:00
2025/08/14 04:59:59,3000.0,111,0,39,250,32,3,0,5185,1,0,0,2025/08/05 05:00:00
2025/08/14 04:59:59,3000.0,111,0,49,250,42,3,0,5186,1,0,0,2025/08/05 05:00:00
2025/08/20 04:59:59,4000.0,111,0,39,250,32,3,0,5187,1,0,0,2025/08/14 05:00:00
2025/08/20 04:59:59,4000.0,111,0,49,250,42,3,0,5188,1,0,0,2025/08/14 05:00:00
2025/08/31 04:59:59,6000.0,102,0,32,-1,30,1,0,5218,1,0,0,2025/08/20 05:00:00
2025/08/31 04:59:59,6000.0,102,0,42,-1,40,1,0,5220,1,0,0,2025/08/20 05:00:00
2025/09/03 04:59:59,6000.0,111,0,39,-1,30,1,0,5222,1,0,0,2025/08/20 05:00:00
2025/09/03 04:59:59,6000.0,111,0,49,-1,40,1,0,5224,1,0,0,2025/08/20 05:00:00
2025/08/31 04:59:59,6000.0,109,0,37,-1,30,1,0,5225,1,0,0,2025/08/20 05:00:00
2025/08/31 04:59:59,6000.0,112,0,38,-1,30,1,0,5226,1,0,0,2025/08/20 05:00:00
2025/08/31 04:59:59,4000.0,104,0,45,-1,40,1,0,5227,1,0,0,2025/08/20 05:00:00
2025/08/31 04:59:59,6000.0,103,0,34,-1,30,1,0,5228,1,0,0,2025/08/20 05:00:00
2025/08/31 04:59:59,6000.0,103,0,44,-1,40,1,0,5229,1,0,0,2025/08/20 05:00:00
2025/08/31 04:59:59,3000.0,101,0,81,-1,80,1,0,5237,1,0,0,2025/08/20 05:00:00
2025/08/31 04:59:59,3000.0,102,0,82,-1,80,1,0,5238,1,0,0,2025/08/20 05:00:00
2025/08/31 04:59:59,3000.0,111,0,83,-1,80,1,0,5239,1,0,0,2025/08/20 05:00:00
2025/08/31 04:59:59,3000.0,109,0,84,-1,80,1,0,5240,1,0,0,2025/08/20 05:00:00
2025/08/31 04:59:59,3000.0,112,0,85,-1,80,1,0,5241,1,0,0,2025/08/20 05:00:00
2025/08/31 04:59:59,3000.0,8004,0,351,-1,80,1,0,5242,1,0,0,2025/08/20 05:00:00
2025/08/31 04:59:59,3000.0,8005,0,352,-1,80,1,0,5243,1,0,0,2025/08/20 05:00:00
2025/08/20 04:59:59,2000.0,6004,0,151,-1,80,1,0,5244,1,0,0,2025/08/14 11:00:00
2025/08/20 04:59:59,2000.0,6005,0,152,-1,80,1,0,5245,1,0,0,2025/08/14 11:00:00
2025/08/20 04:59:59,2000.0,6004,0,131,-1,30,1,0,5246,1,0,0,2025/08/14 11:00:00
2025/08/20 04:59:59,2000.0,6005,0,132,-1,30,1,0,5247,1,0,0,2025/08/14 11:00:00
2025/08/20 04:59:59,2000.0,6004,0,141,-1,40,1,0,5248,1,0,0,2025/08/14 11:00:00
2025/08/20 04:59:59,2000.0,6005,0,142,-1,40,1,0,5249,1,0,0,2025/08/14 11:00:00
2025/08/28 23:59:59,3000.0,6004,0,151,-1,80,1,0,5250,1,0,0,2025/08/20 05:00:00
2025/08/28 23:59:59,3000.0,6005,0,152,-1,80,1,0,5251,1,0,0,2025/08/20 05:00:00
2025/08/28 23:59:59,2000.0,6004,0,131,-1,30,1,0,5252,1,0,0,2025/08/20 05:00:00
2025/08/28 23:59:59,2000.0,6005,0,132,-1,30,1,0,5253,1,0,0,2025/08/20 05:00:00
2025/08/28 23:59:59,2000.0,6004,0,141,-1,40,1,0,5254,1,0,0,2025/08/20 05:00:00
2025/08/28 23:59:59,2000.0,6005,0,142,-1,40,1,0,5255,1,0,0,2025/08/20 05:00:00
2025/08/20 04:59:59,2000.0,7004,0,251,-1,80,1,0,5256,1,0,0,2025/08/14 11:00:00
2025/08/20 04:59:59,2000.0,7005,0,252,-1,80,1,0,5257,1,0,0,2025/08/14 11:00:00
2025/08/20 04:59:59,2000.0,7004,0,231,-1,30,1,0,5258,1,0,0,2025/08/14 11:00:00
2025/08/20 04:59:59,2000.0,7005,0,232,-1,30,1,0,5259,1,0,0,2025/08/14 11:00:00
2025/08/20 04:59:59,2000.0,7004,0,241,-1,40,1,0,5260,1,0,0,2025/08/14 11:00:00
2025/08/20 04:59:59,2000.0,7005,0,242,-1,40,1,0,5261,1,0,0,2025/08/14 11:00:00
2025/08/21 23:59:59,3000.0,7004,0,251,-1,80,1,0,5262,1,0,0,2025/08/20 05:00:00
2025/08/21 23:59:59,3000.0,7005,0,252,-1,80,1,0,5263,1,0,0,2025/08/20 05:00:00
2025/08/21 23:59:59,2000.0,7004,0,231,-1,30,1,0,5264,1,0,0,2025/08/20 05:00:00
2025/08/21 23:59:59,2000.0,7005,0,232,-1,30,1,0,5265,1,0,0,2025/08/20 05:00:00
2025/08/21 23:59:59,2000.0,7004,0,241,-1,40,1,0,5266,1,0,0,2025/08/20 05:00:00
2025/08/21 23:59:59,2000.0,7005,0,242,-1,40,1,0,5267,1,0,0,2025/08/20 05:00:00
2025/08/31 04:59:59,5000.0,101,0,91,-1,100,1,0,5291,1,0,0,2025/08/20 05:00:00
2025/08/31 04:59:59,5000.0,102,0,92,-1,100,1,0,5292,1,0,0,2025/08/20 05:00:00
2025/08/31 04:59:59,5000.0,111,0,93,-1,100,1,0,5293,1,0,0,2025/08/20 05:00:00
2025/08/31 04:59:59,5000.0,109,0,94,-1,100,1,0,5294,1,0,0,2025/08/20 05:00:00
2025/08/31 04:59:59,5000.0,112,0,95,-1,100,1,0,5295,1,0,0,2025/08/20 05:00:00
2025/08/31 04:59:59,5000.0,8004,0,100,-1,100,1,0,5296,1,0,0,2025/08/20 05:00:00
2025/08/31 04:59:59,5000.0,8005,0,101,-1,100,1,0,5297,1,0,0,2025/08/20 05:00:00
2025/08/28 23:59:59,5000.0,6004,0,96,-1,100,1,0,5298,1,0,0,2025/08/20 05:00:00
2025/08/28 23:59:59,5000.0,6005,0,97,-1,100,1,0,5299,1,0,0,2025/08/20 05:00:00
2025/08/21 23:59:59,5000.0,7004,0,98,-1,100,1,0,5300,1,0,0,2025/08/20 05:00:00
2025/08/21 23:59:59,5000.0,7005,0,99,-1,100,1,0,5301,1,0,0,2025/08/20 05:00:00
2025/08/31 04:59:59,6000.0,101,0,31,-1,30,1,0,5303,1,0,0,2025/08/20 05:00:00
2025/08/31 04:59:59,4000.0,101,0,41,-1,40,1,0,5306,1,0,0,2025/08/20 05:00:00
2025/08/20 04:59:59,4000.0,101,0,81,100,82,3,0,5307,50,0,0,2025/08/14 11:00:00
2025/08/29 10:59:59,4000.0,101,0,81,100,82,3,0,5308,50,0,0,2025/08/20 05:00:00
2025/08/20 04:59:59,4000.0,102,0,82,100,82,3,0,5309,50,0,0,2025/08/14 11:00:00
2025/08/29 10:59:59,4000.0,102,0,82,100,82,3,0,5310,50,0,0,2025/08/20 05:00:00
2025/08/20 04:59:59,4000.0,111,0,83,100,82,3,0,5311,50,0,0,2025/08/14 11:00:00
