physical_penetrate,consume_gold,unit_id,magic_penetrate,magic_str,magic_str_growth,magic_critical_growth,life_steal,consume_num,accuracy,hp_recovery_rate,energy_recovery_rate_growth,wave_energy_recovery,magic_critical,wave_energy_recovery_growth,def_growth,accuracy_growth,dodge_growth,energy_recovery_rate,energy_reduce_rate,physical_critical_growth,physical_penetrate_growth,atk,magic_def_growth,physical_critical,atk_growth,def,wave_hp_recovery_growth,unit_material_id,wave_hp_recovery,rarity,hp,life_steal_growth,dodge,hp_recovery_rate_growth,hp_growth,magic_penetrate_growth,energy_reduce_rate_growth,magic_def
0.0,20000,119101,0.0,44.44,6.17,0.0,0.0,30,0.0,0.0,0.0,0.0,0.0,0.0,0.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45,0.0,0.0,3.96,0.0,31191,0.0,2,576.5,0.0,0.0,0.0,80.07,0.0,0.0,3.28
0.0,30000,119101,0.0,51.84,8.22,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,4.62,0.0,31191,0.0,3,672.6,0.0,0.0,0.0,106.8,0.0,0.0,3.82
0.0,40000,119101,0.0,59.25,10.28,0.0,0.0,120,0.0,0.0,0.0,0.0,0.0,0.0,0.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,5.28,0.0,31191,0.0,4,768.6,0.0,0.0,0.0,133.5,0.0,0.0,4.37
0.0,50000,119101,0.0,66.65,12.33,0.0,0.0,150,0.0,0.0,0.0,0.0,0.0,0.0,1.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,5.94,0.0,31191,0.0,5,864.7,0.0,0.0,0.0,160.2,0.0,0.0,4.91
0.0,10000,119201,0.0,0.0,0.0,0.0,0.0,15,0.0,0.0,0.0,0.0,0.0,0.0,0.32,0.0,0.0,0.0,0.0,0.0,0.0,45.34,0.24,0.0,5.04,2.85,0.0,31192,0.0,1,382.7,0.0,0.0,0.0,42.52,0.0,0.0,2.16
0.0,20000,119201,0.0,0.0,0.0,0.0,0.0,30,0.0,0.0,0.0,0.0,0.0,0.0,0.48,0.0,0.0,0.0,0.0,0.0,0.0,54.41,0.36,0.0,7.56,3.42,0.0,31192,0.0,2,459.2,0.0,0.0,0.0,63.78,0.0,0.0,2.59
0.0,30000,119201,0.0,0.0,0.0,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.64,0.0,0.0,0.0,0.0,0.0,0.0,63.48,0.48,0.0,10.08,3.99,0.0,31192,0.0,3,535.8,0.0,0.0,0.0,85.04,0.0,0.0,3.02
0.0,40000,119201,0.0,0.0,0.0,0.0,0.0,120,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,72.54,0.6,0.0,12.6,4.56,0.0,31192,0.0,4,612.3,0.0,0.0,0.0,106.3,0.0,0.0,3.46
0.0,50000,119201,0.0,0.0,0.0,0.0,0.0,150,0.0,0.0,0.0,0.0,0.0,0.0,0.96,0.0,0.0,0.0,0.0,0.0,0.0,81.61,0.72,0.0,15.12,5.13,0.0,31192,0.0,5,688.9,0.0,0.0,0.0,127.6,0.0,0.0,3.89
0.0,10000,119301,0.0,0.0,0.0,0.0,0.0,15,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,46.71,0.2,0.0,5.19,2.28,0.0,31193,0.0,1,282.0,0.0,0.0,0.0,31.33,0.0,0.0,1.82
0.0,20000,119301,0.0,0.0,0.0,0.0,0.0,30,0.0,0.0,0.0,0.0,0.0,0.0,0.38,0.0,0.0,0.0,0.0,0.0,0.0,56.05,0.3,0.0,7.79,2.74,0.0,31193,0.0,2,338.4,0.0,0.0,0.0,47.0,0.0,0.0,2.18
0.0,30000,119301,0.0,0.0,0.0,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,65.39,0.4,0.0,10.38,3.19,0.0,31193,0.0,3,394.8,0.0,0.0,0.0,62.66,0.0,0.0,2.55
0.0,40000,119301,0.0,0.0,0.0,0.0,0.0,120,0.0,0.0,0.0,0.0,0.0,0.0,0.63,0.0,0.0,0.0,0.0,0.0,0.0,74.74,0.5,0.0,12.98,3.65,0.0,31193,0.0,4,451.2,0.0,0.0,0.0,78.33,0.0,0.0,2.91
0.0,50000,119301,0.0,0.0,0.0,0.0,0.0,150,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,84.08,0.6,0.0,15.57,4.1,0.0,31193,0.0,5,507.6,0.0,0.0,0.0,93.99,0.0,0.0,3.28
0.0,10000,119901,0.0,0.0,0.0,0.0,0.0,15,0.0,0.0,0.0,0.0,0.0,0.0,0.29,0.0,0.0,0.0,0.0,0.0,0.0,49.67,0.27,0.0,5.52,2.62,0.0,31199,0.0,1,343.4,0.0,0.0,0.0,38.15,0.0,0.0,2.39
0.0,20000,119901,0.0,0.0,0.0,0.0,0.0,30,0.0,0.0,0.0,0.0,0.0,0.0,0.44,0.0,0.0,0.0,0.0,0.0,0.0,59.6,0.41,0.0,8.28,3.14,0.0,31199,0.0,2,412.1,0.0,0.0,0.0,57.23,0.0,0.0,2.87
0.0,30000,119901,0.0,0.0,0.0,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.58,0.0,0.0,0.0,0.0,0.0,0.0,69.54,0.54,0.0,11.04,3.67,0.0,31199,0.0,3,480.8,0.0,0.0,0.0,76.3,0.0,0.0,3.35
0.0,40000,119901,0.0,0.0,0.0,0.0,0.0,120,0.0,0.0,0.0,0.0,0.0,0.0,0.73,0.0,0.0,0.0,0.0,0.0,0.0,79.47,0.68,0.0,13.8,4.19,0.0,31199,0.0,4,549.4,0.0,0.0,0.0,95.38,0.0,0.0,3.82
0.0,50000,119901,0.0,0.0,0.0,0.0,0.0,150,0.0,0.0,0.0,0.0,0.0,0.0,0.87,0.0,0.0,0.0,0.0,0.0,0.0,89.41,0.81,0.0,16.56,4.72,0.0,31199,0.0,5,618.1,0.0,0.0,0.0,114.5,0.0,0.0,4.3
0.0,10000,120701,0.0,0.0,0.0,0.0,0.0,15,0.0,0.0,0.0,0.0,0.0,0.0,0.28,0.0,0.0,0.0,0.0,0.0,0.0,52.52,0.24,15.0,5.84,2.51,0.0,31207,0.0,1,333.6,0.0,0.0,0.0,37.06,0.0,0.0,2.16
0.0,20000,120701,0.0,0.0,0.0,0.0,0.0,30,0.0,0.0,0.0,0.0,0.0,0.0,0.42,0.0,0.0,0.0,0.0,0.0,0.0,63.02,0.36,15.0,8.76,3.01,0.0,31207,0.0,2,400.3,0.0,0.0,0.0,55.59,0.0,0.0,2.59
0.0,30000,120701,0.0,0.0,0.0,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.56,0.0,0.0,0.0,0.0,0.0,0.0,73.53,0.48,15.0,11.68,3.51,0.0,31207,0.0,3,467.0,0.0,0.0,0.0,74.12,0.0,0.0,3.02
0.0,40000,120701,0.0,0.0,0.0,0.0,0.0,120,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,84.03,0.6,15.0,14.6,4.02,0.0,31207,0.0,4,533.8,0.0,0.0,0.0,92.65,0.0,0.0,3.46
0.0,50000,120701,0.0,0.0,0.0,0.0,0.0,150,0.0,0.0,0.0,0.0,0.0,0.0,0.84,0.0,0.0,0.0,0.0,0.0,0.0,94.54,0.72,15.0,17.52,4.52,0.0,31207,0.0,5,600.5,0.0,0.0,0.0,111.2,0.0,0.0,3.89
0.0,10000,120801,0.0,0.0,0.0,0.0,0.0,15,0.0,0.0,0.0,0.0,0.0,0.0,0.29,0.0,0.0,0.0,0.0,0.0,0.0,57.65,0.25,10.0,6.41,2.62,0.0,31208,0.0,1,339.5,0.0,0.0,0.0,37.72,0.0,0.0,2.28
0.0,20000,120801,0.0,0.0,0.0,0.0,0.0,30,0.0,0.0,0.0,0.0,0.0,0.0,0.44,0.0,0.0,0.0,0.0,0.0,0.0,69.18,0.38,10.0,9.62,3.14,0.0,31208,0.0,2,407.4,0.0,0.0,0.0,56.58,0.0,0.0,2.74
0.0,30000,120801,0.0,0.0,0.0,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.58,0.0,0.0,0.0,0.0,0.0,0.0,80.71,0.5,10.0,12.82,3.67,0.0,31208,0.0,3,475.3,0.0,0.0,0.0,75.44,0.0,0.0,3.19
0.0,40000,120801,0.0,0.0,0.0,0.0,0.0,120,0.0,0.0,0.0,0.0,0.0,0.0,0.73,0.0,0.0,0.0,0.0,0.0,0.0,92.24,0.63,10.0,16.03,4.19,0.0,31208,0.0,4,543.2,0.0,0.0,0.0,94.3,0.0,0.0,3.65
0.0,50000,120801,0.0,0.0,0.0,0.0,0.0,150,0.0,0.0,0.0,0.0,0.0,0.0,0.87,0.0,0.0,0.0,0.0,0.0,0.0,103.8,0.75,10.0,19.23,4.72,0.0,31208,0.0,5,611.1,0.0,0.0,0.0,113.2,0.0,0.0,4.1
0.0,10000,120901,0.0,55.25,6.14,0.0,0.0,15,0.0,0.0,0.0,0.0,0.0,0.0,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27,0.0,0.0,2.62,0.0,31209,0.0,1,294.4,0.0,0.0,0.0,32.71,0.0,0.0,2.39
0.0,20000,120901,0.0,66.3,9.21,0.0,0.0,30,0.0,0.0,0.0,0.0,0.0,0.0,0.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41,0.0,0.0,3.14,0.0,31209,0.0,2,353.3,0.0,0.0,0.0,49.07,0.0,0.0,2.87
0.0,30000,120901,0.0,77.35,12.28,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.54,0.0,0.0,3.67,0.0,31209,0.0,3,412.2,0.0,0.0,0.0,65.42,0.0,0.0,3.35
0.0,40000,120901,0.0,88.4,15.35,0.0,0.0,120,0.0,0.0,0.0,0.0,0.0,0.0,0.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.68,0.0,0.0,4.19,0.0,31209,0.0,4,471.0,0.0,0.0,0.0,81.78,0.0,0.0,3.82
0.0,50000,120901,0.0,99.45,18.42,0.0,0.0,150,0.0,0.0,0.0,0.0,0.0,0.0,0.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.81,0.0,0.0,4.72,0.0,31209,0.0,5,529.9,0.0,0.0,0.0,98.13,0.0,0.0,4.3
0.0,10000,121001,0.0,0.0,0.0,0.0,0.0,15,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.0,0.0,0.0,0.0,0.0,0.0,56.39,0.23,20.0,6.27,2.96,0.0,31210,0.0,1,344.6,0.0,0.0,0.0,38.29,0.0,0.0,2.05
0.0,20000,121001,0.0,0.0,0.0,0.0,0.0,30,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,67.67,0.35,20.0,9.41,3.55,0.0,31210,0.0,2,413.5,0.0,0.0,0.0,57.44,0.0,0.0,2.46
0.0,30000,121001,0.0,0.0,0.0,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.66,0.0,0.0,0.0,0.0,0.0,0.0,78.95,0.46,20.0,12.54,4.14,0.0,31210,0.0,3,482.4,0.0,0.0,0.0,76.58,0.0,0.0,2.87
0.0,40000,121001,0.0,0.0,0.0,0.0,0.0,120,0.0,0.0,0.0,0.0,0.0,0.0,0.83,0.0,0.0,0.0,0.0,0.0,0.0,90.22,0.58,20.0,15.68,4.74,0.0,31210,0.0,4,551.4,0.0,0.0,0.0,95.73,0.0,0.0,3.28
0.0,50000,121001,0.0,0.0,0.0,0.0,0.0,150,0.0,0.0,0.0,0.0,0.0,0.0,0.99,0.0,0.0,0.0,0.0,0.0,0.0,101.5,0.69,20.0,18.81,5.33,0.0,31210,0.0,5,620.3,0.0,0.0,0.0,114.9,0.0,0.0,3.69
0.0,10000,121101,0.0,45.34,5.04,0.0,0.0,15,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28,0.0,0.0,2.73,0.0,31211,0.0,1,372.9,0.0,0.0,0.0,41.43,0.0,0.0,2.51
0.0,20000,121101,0.0,54.41,7.56,0.0,0.0,30,0.0,0.0,0.0,0.0,0.0,0.0,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42,0.0,0.0,3.28,0.0,31211,0.0,2,447.5,0.0,0.0,0.0,62.15,0.0,0.0,3.01
0.0,30000,121101,0.0,63.48,10.08,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.56,0.0,0.0,3.82,0.0,31211,0.0,3,522.1,0.0,0.0,0.0,82.86,0.0,0.0,3.51
0.0,40000,121101,0.0,72.54,12.6,0.0,0.0,120,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,4.37,0.0,31211,0.0,4,596.6,0.0,0.0,0.0,103.6,0.0,0.0,4.02
0.0,50000,121101,0.0,81.61,15.12,0.0,0.0,150,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.84,0.0,0.0,4.91,0.0,31211,0.0,5,671.2,0.0,0.0,0.0,124.3,0.0,0.0,4.52
0.0,10000,121201,0.0,0.0,0.0,0.0,0.0,15,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,56.39,0.28,20.0,6.27,2.73,0.0,31212,0.0,1,334.3,0.0,0.0,0.0,37.14,0.0,0.0,2.51
0.0,20000,121201,0.0,0.0,0.0,0.0,0.0,30,0.0,0.0,0.0,0.0,0.0,0.0,0.45,0.0,0.0,0.0,0.0,0.0,0.0,67.67,0.42,20.0,9.41,3.28,0.0,31212,0.0,2,401.2,0.0,0.0,0.0,55.71,0.0,0.0,3.01
0.0,30000,121201,0.0,0.0,0.0,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,78.95,0.56,20.0,12.54,3.82,0.0,31212,0.0,3,468.0,0.0,0.0,0.0,74.28,0.0,0.0,3.51
0.0,40000,121201,0.0,0.0,0.0,0.0,0.0,120,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,90.22,0.7,20.0,15.68,4.37,0.0,31212,0.0,4,534.9,0.0,0.0,0.0,92.85,0.0,0.0,4.02
0.0,50000,121201,0.0,0.0,0.0,0.0,0.0,150,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,101.5,0.84,20.0,18.81,4.91,0.0,31212,0.0,5,601.7,0.0,0.0,0.0,111.5,0.0,0.0,4.52
0.0,10000,121301,0.0,0.0,0.0,0.0,0.0,15,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,44.32,0.22,0.0,4.92,2.28,0.0,31213,0.0,1,299.1,0.0,0.0,0.0,33.23,0.0,0.0,1.94
0.0,20000,121301,0.0,0.0,0.0,0.0,0.0,30,0.0,0.0,0.0,0.0,0.0,0.0,0.38,0.0,0.0,0.0,0.0,0.0,0.0,53.18,0.33,0.0,7.38,2.74,0.0,31213,0.0,2,358.9,0.0,0.0,0.0,49.85,0.0,0.0,2.33
0.0,30000,121301,0.0,0.0,0.0,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,62.05,0.44,0.0,9.84,3.19,0.0,31213,0.0,3,418.7,0.0,0.0,0.0,66.46,0.0,0.0,2.72
0.0,40000,121301,0.0,0.0,0.0,0.0,0.0,120,0.0,0.0,0.0,0.0,0.0,0.0,0.63,0.0,0.0,0.0,0.0,0.0,0.0,70.91,0.55,0.0,12.3,3.65,0.0,31213,0.0,4,478.6,0.0,0.0,0.0,83.08,0.0,0.0,3.1
0.0,50000,121301,0.0,0.0,0.0,0.0,0.0,150,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,79.78,0.66,0.0,14.76,4.1,0.0,31213,0.0,5,538.4,0.0,0.0,0.0,99.69,0.0,0.0,3.49
0.0,10000,121401,0.0,41.35,4.59,0.0,0.0,15,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23,0.0,0.0,2.28,0.0,31214,0.0,1,316.1,0.0,0.0,0.0,35.13,0.0,0.0,2.05
0.0,20000,121401,0.0,49.62,6.89,0.0,0.0,30,0.0,0.0,0.0,0.0,0.0,0.0,0.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.0,0.0,2.74,0.0,31214,0.0,2,379.3,0.0,0.0,0.0,52.7,0.0,0.0,2.46
0.0,30000,121401,0.0,57.89,9.18,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46,0.0,0.0,3.19,0.0,31214,0.0,3,442.5,0.0,0.0,0.0,70.26,0.0,0.0,2.87
0.0,40000,121401,0.0,66.16,11.48,0.0,0.0,120,0.0,0.0,0.0,0.0,0.0,0.0,0.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.58,0.0,0.0,3.65,0.0,31214,0.0,4,505.8,0.0,0.0,0.0,87.83,0.0,0.0,3.28
0.0,50000,121401,0.0,74.43,13.77,0.0,0.0,150,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.69,0.0,0.0,4.1,0.0,31214,0.0,5,569.0,0.0,0.0,0.0,105.4,0.0,0.0,3.69
0.0,10000,121501,0.0,0.0,0.0,0.0,0.0,15,0.0,0.0,0.0,0.0,0.0,0.0,0.34,0.0,0.0,0.0,0.0,0.0,0.0,46.37,0.27,0.0,5.15,3.08,0.0,31215,0.0,1,353.2,0.0,0.0,0.0,39.24,0.0,0.0,2.39
0.0,20000,121501,0.0,0.0,0.0,0.0,0.0,30,0.0,0.0,0.0,0.0,0.0,0.0,0.51,0.0,0.0,0.0,0.0,0.0,0.0,55.64,0.41,0.0,7.73,3.7,0.0,31215,0.0,2,423.8,0.0,0.0,0.0,58.86,0.0,0.0,2.87
0.0,30000,121501,0.0,0.0,0.0,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.68,0.0,0.0,0.0,0.0,0.0,0.0,64.92,0.54,0.0,10.3,4.31,0.0,31215,0.0,3,494.5,0.0,0.0,0.0,78.48,0.0,0.0,3.35
0.0,40000,121501,0.0,0.0,0.0,0.0,0.0,120,0.0,0.0,0.0,0.0,0.0,0.0,0.85,0.0,0.0,0.0,0.0,0.0,0.0,74.19,0.68,0.0,12.88,4.93,0.0,31215,0.0,4,565.1,0.0,0.0,0.0,98.1,0.0,0.0,3.82
0.0,50000,121501,0.0,0.0,0.0,0.0,0.0,150,0.0,0.0,0.0,0.0,0.0,0.0,1.02,0.0,0.0,0.0,0.0,0.0,0.0,83.47,0.81,0.0,15.45,5.54,0.0,31215,0.0,5,635.8,0.0,0.0,0.0,117.8,0.0,0.0,4.3
0.0,10000,121601,0.0,0.0,0.0,0.0,0.0,15,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.0,0.0,0.0,0.0,0.0,0.0,58.78,0.2,20.0,6.53,2.16,0.0,31216,0.0,1,365.6,0.0,0.0,0.0,40.62,0.0,0.0,1.82
0.0,20000,121601,0.0,0.0,0.0,0.0,0.0,30,0.0,0.0,0.0,0.0,0.0,0.0,0.36,0.0,0.0,0.0,0.0,0.0,0.0,70.54,0.3,20.0,9.8,2.59,0.0,31216,0.0,2,438.7,0.0,0.0,0.0,60.93,0.0,0.0,2.18
0.0,30000,121601,0.0,0.0,0.0,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.48,0.0,0.0,0.0,0.0,0.0,0.0,82.29,0.4,20.0,13.06,3.02,0.0,31216,0.0,3,511.8,0.0,0.0,0.0,81.24,0.0,0.0,2.55
0.0,40000,121601,0.0,0.0,0.0,0.0,0.0,120,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,94.05,0.5,20.0,16.33,3.46,0.0,31216,0.0,4,585.0,0.0,0.0,0.0,101.6,0.0,0.0,2.91
0.0,50000,121601,0.0,0.0,0.0,0.0,0.0,150,0.0,0.0,0.0,0.0,0.0,0.0,0.72,0.0,0.0,0.0,0.0,0.0,0.0,105.8,0.6,20.0,19.59,3.89,0.0,31216,0.0,5,658.1,0.0,0.0,0.0,121.9,0.0,0.0,3.28
0.0,10000,121901,0.0,48.19,5.35,0.0,0.0,15,0.0,0.0,0.0,0.0,20.0,0.0,0.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34,0.0,0.0,3.3,0.0,31219,0.0,1,365.6,0.0,0.0,0.0,40.62,0.0,0.0,3.08
0.0,20000,121901,0.0,57.83,8.03,0.0,0.0,30,0.0,0.0,0.0,0.0,20.0,0.0,0.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51,0.0,0.0,3.96,0.0,31219,0.0,2,438.7,0.0,0.0,0.0,60.93,0.0,0.0,3.7
0.0,30000,121901,0.0,67.47,10.7,0.0,0.0,100,0.0,0.0,0.0,0.0,20.0,0.0,0.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.68,0.0,0.0,4.62,0.0,31219,0.0,3,511.8,0.0,0.0,0.0,81.24,0.0,0.0,4.31
0.0,40000,121901,0.0,77.1,13.38,0.0,0.0,120,0.0,0.0,0.0,0.0,20.0,0.0,0.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.85,0.0,0.0,5.28,0.0,31219,0.0,4,585.0,0.0,0.0,0.0,101.6,0.0,0.0,4.93
0.0,50000,121901,0.0,86.74,16.05,0.0,0.0,150,0.0,0.0,0.0,0.0,20.0,0.0,1.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.02,0.0,0.0,5.94,0.0,31219,0.0,5,658.1,0.0,0.0,0.0,121.9,0.0,0.0,5.54
0.0,10000,122001,0.0,0.0,0.0,0.0,0.0,15,0.0,0.0,0.0,0.0,0.0,0.0,0.29,0.0,0.0,0.0,0.0,0.0,0.0,54.11,0.22,20.0,6.01,2.62,0.0,31220,0.0,1,323.8,0.0,0.0,0.0,35.97,0.0,0.0,1.94
0.0,20000,122001,0.0,0.0,0.0,0.0,0.0,30,0.0,0.0,0.0,0.0,0.0,0.0,0.44,0.0,0.0,0.0,0.0,0.0,0.0,64.93,0.33,20.0,9.02,3.14,0.0,31220,0.0,2,388.6,0.0,0.0,0.0,53.96,0.0,0.0,2.33
0.0,30000,122001,0.0,0.0,0.0,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.58,0.0,0.0,0.0,0.0,0.0,0.0,75.75,0.44,20.0,12.02,3.67,0.0,31220,0.0,3,453.3,0.0,0.0,0.0,71.94,0.0,0.0,2.72
0.0,40000,122001,0.0,0.0,0.0,0.0,0.0,120,0.0,0.0,0.0,0.0,0.0,0.0,0.73,0.0,0.0,0.0,0.0,0.0,0.0,86.58,0.55,20.0,15.03,4.19,0.0,31220,0.0,4,518.1,0.0,0.0,0.0,89.93,0.0,0.0,3.1
0.0,50000,122001,0.0,0.0,0.0,0.0,0.0,150,0.0,0.0,0.0,0.0,0.0,0.0,0.87,0.0,0.0,0.0,0.0,0.0,0.0,97.4,0.66,20.0,18.03,4.72,0.0,31220,0.0,5,582.8,0.0,0.0,0.0,108.0,0.0,0.0,3.49
0.0,10000,122101,0.0,0.0,0.0,0.0,0.0,15,0.0,0.0,0.0,0.0,0.0,0.0,0.27,0.0,0.0,0.0,0.0,0.0,0.0,41.35,0.24,20.0,4.59,2.39,0.0,31221,0.0,1,307.6,0.0,0.0,0.0,34.18,0.0,0.0,2.16
0.0,20000,122101,0.0,0.0,0.0,0.0,0.0,30,0.0,0.0,0.0,0.0,0.0,0.0,0.41,0.0,0.0,0.0,0.0,0.0,0.0,49.62,0.36,20.0,6.89,2.87,0.0,31221,0.0,2,369.1,0.0,0.0,0.0,51.27,0.0,0.0,2.59
0.0,30000,122101,0.0,0.0,0.0,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.54,0.0,0.0,0.0,0.0,0.0,0.0,57.89,0.48,20.0,9.18,3.35,0.0,31221,0.0,3,430.6,0.0,0.0,0.0,68.36,0.0,0.0,3.02
0.0,40000,122101,0.0,0.0,0.0,0.0,0.0,120,0.0,0.0,0.0,0.0,0.0,0.0,0.68,0.0,0.0,0.0,0.0,0.0,0.0,66.16,0.6,20.0,11.48,3.82,0.0,31221,0.0,4,492.2,0.0,0.0,0.0,85.45,0.0,0.0,3.46
0.0,50000,122101,0.0,0.0,0.0,0.0,0.0,150,0.0,0.0,0.0,0.0,0.0,0.0,0.81,0.0,0.0,0.0,0.0,0.0,0.0,74.43,0.72,20.0,13.77,4.3,0.0,31221,0.0,5,553.7,0.0,0.0,0.0,102.6,0.0,0.0,3.89
0.0,10000,122201,0.0,0.0,0.0,0.0,0.0,15,0.0,0.0,0.0,0.0,0.0,0.0,0.23,0.0,0.0,0.0,0.0,0.0,0.0,48.65,0.32,0.0,5.41,2.05,0.0,31222,0.0,1,353.2,0.0,0.0,0.0,39.24,0.0,0.0,2.85
0.0,20000,122201,0.0,0.0,0.0,0.0,0.0,30,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.0,0.0,0.0,0.0,0.0,0.0,58.38,0.48,0.0,8.12,2.46,0.0,31222,0.0,2,423.8,0.0,0.0,0.0,58.86,0.0,0.0,3.42
0.0,30000,122201,0.0,0.0,0.0,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.46,0.0,0.0,0.0,0.0,0.0,0.0,68.11,0.64,0.0,10.82,2.87,0.0,31222,0.0,3,494.5,0.0,0.0,0.0,78.48,0.0,0.0,3.99
0.0,40000,122201,0.0,0.0,0.0,0.0,0.0,120,0.0,0.0,0.0,0.0,0.0,0.0,0.58,0.0,0.0,0.0,0.0,0.0,0.0,77.84,0.8,0.0,13.53,3.28,0.0,31222,0.0,4,565.1,0.0,0.0,0.0,98.1,0.0,0.0,4.56
0.0,50000,122201,0.0,0.0,0.0,0.0,0.0,150,0.0,0.0,0.0,0.0,0.0,0.0,0.69,0.0,0.0,0.0,0.0,0.0,0.0,87.57,0.96,0.0,16.23,3.69,0.0,31222,0.0,5,635.8,0.0,0.0,0.0,117.8,0.0,0.0,5.13
0.0,10000,180101,0.0,0.0,0.0,0.0,0.0,15,0.0,0.0,0.0,0.0,0.0,0.0,0.27,0.0,0.0,0.0,0.0,0.0,0.0,57.65,0.24,20.0,6.41,2.39,0.0,31801,0.0,1,355.1,0.0,0.0,0.0,39.46,0.0,0.0,2.16
0.0,20000,180101,0.0,0.0,0.0,0.0,0.0,30,0.0,0.0,0.0,0.0,0.0,0.0,0.41,0.0,0.0,0.0,0.0,0.0,0.0,69.18,0.36,20.0,9.62,2.87,0.0,31801,0.0,2,426.1,0.0,0.0,0.0,59.19,0.0,0.0,2.59
