limit_num,item_type,end_time,value,gojuon_order,item_name,start_time,price,promotion_level,item_id,description,sell_check_disp
9999,22,2099/12/31 23:59:59,0,0,碧（工作服）专用戒指,2015/12/17 15:00:00,0,1,41167,能让碧（工作服）的力量突破极限的戒指。装备后可对角色进行等级界限突破，将角色等级提升至玩家等级之上。,0
9999,22,2099/12/31 23:59:59,0,0,珠希（工作服）专用戒指,2015/12/17 15:00:00,0,1,41168,能让珠希（工作服）的力量突破极限的戒指。装备后可对角色进行等级界限突破，将角色等级提升至玩家等级之上。,0
9999,22,2099/12/31 23:59:59,0,0,美冬（工作服）专用戒指,2015/12/17 15:00:00,0,1,41169,能让美冬（工作服）的力量突破极限的戒指。装备后可对角色进行等级界限突破，将角色等级提升至玩家等级之上。,0
9999,22,2099/12/31 23:59:59,0,0,惠理子（夏日）专用戒指,2015/12/17 15:00:00,0,1,41170,能让惠理子（夏日）的力量突破极限的戒指。装备后可对角色进行等级界限突破，将角色等级提升至玩家等级之上。,0
9999,22,2099/12/31 23:59:59,0,0,静流（夏日）专用戒指,2015/12/17 15:00:00,0,1,41171,能让静流（夏日）的力量突破极限的戒指。装备后可对角色进行等级界限突破，将角色等级提升至玩家等级之上。,0
9999,22,2099/12/31 23:59:59,0,0,望（夏日）专用戒指,2015/12/17 15:00:00,0,1,41172,能让望（夏日）的力量突破极限的戒指。装备后可对角色进行等级界限突破，将角色等级提升至玩家等级之上。,0
9999,22,2099/12/31 23:59:59,0,0,千歌（夏日）专用戒指,2015/12/17 15:00:00,0,1,41173,能让千歌（夏日）的力量突破极限的戒指。装备后可对角色进行等级界限突破，将角色等级提升至玩家等级之上。,0
9999,22,2099/12/31 23:59:59,0,0,纺希（夏日）专用戒指,2015/12/17 15:00:00,0,1,41174,能让纺希（夏日）的力量突破极限的戒指。装备后可对角色进行等级界限突破，将角色等级提升至玩家等级之上。,0
9999,22,2099/12/31 23:59:59,0,0,深月（大江户）专用戒指,2015/12/17 15:00:00,0,1,41175,能让深月（大江户）的力量突破极限的戒指。装备后可对角色进行等级界限突破，将角色等级提升至玩家等级之上。,0
9999,22,2099/12/31 23:59:59,0,0,雪（大江户）专用戒指,2015/12/17 15:00:00,0,1,41176,能让雪（大江户）的力量突破极限的戒指。装备后可对角色进行等级界限突破，将角色等级提升至玩家等级之上。,0
9999,22,2099/12/31 23:59:59,0,0,香织（万圣节）专用戒指,2015/12/17 15:00:00,0,1,41177,能让香织（万圣节）的力量突破极限的戒指。装备后可对角色进行等级界限突破，将角色等级提升至玩家等级之上。,0
9999,22,2099/12/31 23:59:59,0,0,妮侬（万圣节）专用戒指,2015/12/17 15:00:00,0,1,41178,能让妮侬（万圣节）的力量突破极限的戒指。装备后可对角色进行等级界限突破，将角色等级提升至玩家等级之上。,0
9999,22,2099/12/31 23:59:59,0,0,铃奈（万圣节）专用戒指,2015/12/17 15:00:00,0,1,41179,能让铃奈（万圣节）的力量突破极限的戒指。装备后可对角色进行等级界限突破，将角色等级提升至玩家等级之上。,0
9999,22,2099/12/31 23:59:59,0,0,克蕾琪塔专用戒指,2015/12/17 15:00:00,0,1,41180,能让克蕾琪塔的力量突破极限的戒指。装备后可对角色进行等级界限突破，将角色等级提升至玩家等级之上。,0
9999,22,2099/12/31 23:59:59,0,0,兰法专用戒指,2015/12/17 15:00:00,0,1,41181,能让兰法的力量突破极限的戒指。装备后可对角色进行等级界限突破，将角色等级提升至玩家等级之上。,0
9999,22,2099/12/31 23:59:59,0,0,美空专用戒指,2015/12/17 15:00:00,0,1,41182,可以让美空的力量超越极限的戒指。装备后能让角色等级界限突破超过玩家等级。,0
9999,22,2099/12/31 23:59:59,0,0,花凛专用戒指,2015/12/17 15:00:00,0,1,41185,能让花凛的力量突破极限的戒指。装备后可对角色进行等级界限突破，将角色等级提升至玩家等级之上。,0
9999,22,2099/12/31 23:59:59,0,0,涅比亚专用戒指,2015/12/17 15:00:00,0,1,41186,可以让涅比亚的力量超越极限的戒指。装备后能让角色等级界限突破超过玩家等级。,0
9999,22,2099/12/31 23:59:59,0,0,伊绪（黑暗）专用戒指,2015/12/17 15:00:00,0,1,41190,能让伊绪（黑暗）的力量突破极限的戒指。装备后可对角色进行等级界限突破，将角色等级提升至玩家等级之上。,0
9999,22,2099/12/31 23:59:59,0,0,空花（黑暗）专用戒指,2015/12/17 15:00:00,0,1,41191,能让空花（黑暗）的力量突破极限的戒指。装备后可对角色进行等级界限突破，将角色等级提升至玩家等级之上。,0
9999,22,2099/12/31 23:59:59,0,0,真阳（圣诞节）专用戒指,2015/12/17 15:00:00,0,1,41192,能让真阳（圣诞节）的力量突破极限的戒指。装备后可对角色进行等级界限突破，将角色等级提升至玩家等级之上。,0
9999,22,2099/12/31 23:59:59,0,0,璃乃（圣诞节）专用戒指,2015/12/17 15:00:00,0,1,41193,能让璃乃（圣诞节）的力量突破极限的戒指。装备后可对角色进行等级界限突破，将角色等级提升至玩家等级之上。,0
9999,22,2099/12/31 23:59:59,0,0,宫子（圣诞节）专用戒指,2015/12/17 15:00:00,0,1,41199,能让宫子（圣诞节）的力量突破极限的戒指。装备后可对角色进行等级界限突破，将角色等级提升至玩家等级之上。,0
9999,22,2099/12/31 23:59:59,0,0,静流（黑暗）专用戒指,2015/12/17 15:00:00,0,1,41200,可以让静流（黑暗）的力量超越极限的戒指。装备后能让角色等级界限突破超过玩家等级。,0
9999,22,2099/12/31 23:59:59,0,0,雪菲（新年）专用戒指,2015/12/17 15:00:00,0,1,41207,能让雪菲（新年）的力量突破极限的戒指。装备后可对角色进行等级界限突破，将角色等级提升至玩家等级之上。,0
9999,22,2099/12/31 23:59:59,0,0,流夏（新年）专用戒指,2015/12/17 15:00:00,0,1,41208,能让流夏（新年）的力量突破极限的戒指。装备后可对角色进行等级界限突破，将角色等级提升至玩家等级之上。,0
9999,22,2099/12/31 23:59:59,0,0,伊莉亚（新年）专用戒指,2015/12/17 15:00:00,0,1,41209,能让伊莉亚（新年）的力量突破极限的戒指。装备后可对角色进行等级界限突破，将角色等级提升至玩家等级之上。,0
9999,22,2099/12/31 23:59:59,0,0,佩可莉姆（超负荷）专用戒指,2015/12/17 15:00:00,0,1,41210,能让佩可莉姆（超负荷）的力量突破极限的戒指。装备后可对角色进行等级界限突破，将角色等级提升至玩家等级之上。,0
9999,22,2099/12/31 23:59:59,0,0,凯露（超负荷）专用戒指,2015/12/17 15:00:00,0,1,41211,能让凯露（超负荷）的力量突破极限的戒指。装备后可对角色进行等级界限突破，将角色等级提升至玩家等级之上。,0
9999,22,2099/12/31 23:59:59,0,0,菈比莉斯塔（超负荷）专用戒指,2015/12/17 15:00:00,0,1,41212,能让菈比莉斯塔（超负荷）的力量突破极限的戒指。装备后可对角色进行等级界限突破，将角色等级提升至玩家等级之上。,0
9999,22,2099/12/31 23:59:59,0,0,胡桃（舞台）专用戒指,2015/12/17 15:00:00,0,1,41213,能让胡桃（舞台）的力量突破极限的戒指。装备后可对角色进行等级界限突破，将角色等级提升至玩家等级之上。,0
9999,22,2099/12/31 23:59:59,0,0,美咲（舞台）专用戒指,2015/12/17 15:00:00,0,1,41214,能让美咲（舞台）的力量突破极限的戒指。装备后可对角色进行等级界限突破，将角色等级提升至玩家等级之上。,0
9999,22,2099/12/31 23:59:59,0,0,步美（怪盗）专用戒指,2015/12/17 15:00:00,0,1,41215,能让步美（怪盗）的力量突破极限的戒指。装备后可对角色进行等级界限突破，将角色等级提升至玩家等级之上。,0
9999,22,2099/12/31 23:59:59,0,0,祈梨（怪盗）专用戒指,2015/12/17 15:00:00,0,1,41216,能让祈梨（怪盗）的力量突破极限的戒指。装备后可对角色进行等级界限突破，将角色等级提升至玩家等级之上。,0
9999,22,2099/12/31 23:59:59,0,0,杏奈（海盗）专用戒指,2015/12/17 15:00:00,0,1,41219,能让杏奈（海盗）的力量突破极限的戒指。装备后可对角色进行等级界限突破，将角色等级提升至玩家等级之上。,0
9999,22,2099/12/31 23:59:59,0,0,忍（海盗）专用戒指,2015/12/17 15:00:00,0,1,41220,能让忍（海盗）的力量突破极限的戒指。装备后可对角色进行等级界限突破，将角色等级提升至玩家等级之上。,0
9999,22,2099/12/31 23:59:59,0,0,碧（露营）专用戒指,2015/12/17 15:00:00,0,1,41221,能让碧（露营）的力量突破极限的戒指。装备后可对角色进行等级界限突破，将角色等级提升至玩家等级之上。,0
9999,22,2099/12/31 23:59:59,0,0,由加莉（露营）专用戒指,2015/12/17 15:00:00,0,1,41222,能让由加莉（露营）的力量突破极限的戒指。装备后可对角色进行等级界限突破，将角色等级提升至玩家等级之上。,0
9999,22,2099/12/31 23:59:59,0,0,斑比专用戒指,2015/12/17 15:00:00,0,1,41223,可以让斑比的力量超越极限的戒指。装备后能让角色等级界限突破超过玩家等级。,0
9999,22,2099/12/31 23:59:59,0,0,日和莉（夏日）专用戒指,2015/12/17 15:00:00,0,1,41224,可以让日和莉（夏日）的力量超越极限的戒指。装备后能让角色等级界限突破超过玩家等级。,0
9999,22,2099/12/31 23:59:59,0,0,怜（夏日）专用戒指,2015/12/17 15:00:00,0,1,41225,可以让怜（夏日）的力量超越极限的戒指。装备后能让角色等级界限突破超过玩家等级。,0
9999,22,2099/12/31 23:59:59,0,0,优衣（夏日）专用戒指,2015/12/17 15:00:00,0,1,41226,可以让优衣（夏日）的力量超越极限的戒指。装备后能让角色等级界限突破超过玩家等级。,0
9999,22,2099/12/31 23:59:59,0,0,镜华（夏日）专用戒指,2015/12/17 15:00:00,0,1,41227,可以让镜华（夏日）的力量超越极限的戒指。装备后能让角色等级界限突破超过玩家等级。,0
9999,22,2099/12/31 23:59:59,0,0,未奏希（夏日）专用戒指,2015/12/17 15:00:00,0,1,41228,可以让未奏希（夏日）的力量超越极限的戒指。装备后能让角色等级界限突破超过玩家等级。,0
9999,22,2099/12/31 23:59:59,0,0,美美（夏日）专用戒指,2015/12/17 15:00:00,0,1,41229,可以让美美（夏日）的力量超越极限的戒指。装备后能让角色等级界限突破超过玩家等级。,0
9999,22,2099/12/31 23:59:59,0,0,爱梅斯专用戒指,2015/12/17 15:00:00,0,1,41230,可以让爱梅斯的力量超越极限的戒指。装备后能让角色等级界限突破超过玩家等级。,0
9999,22,2099/12/31 23:59:59,0,0,真步（探索者）专用戒指,2015/12/17 15:00:00,0,1,41231,可以让真步（探索者）的力量超越极限的戒指。装备后能让角色等级界限突破超过玩家等级。,0
9999,22,2099/12/31 23:59:59,0,0,绫音（探索者）专用戒指,2015/12/17 15:00:00,0,1,41232,可以让绫音（探索者）的力量超越极限的戒指。装备后能让角色等级界限突破超过玩家等级。,0
9999,22,2099/12/31 23:59:59,0,0,涅亚专用戒指,2015/12/17 15:00:00,0,1,41233,可以让涅亚的力量超越极限的戒指。装备后能让角色等级界限突破超过玩家等级。,0
9999,22,2099/12/31 23:59:59,0,0,铃（万圣节）专用戒指,2015/12/17 15:00:00,0,1,41235,可以让铃（万圣节）的力量超越极限的戒指。装备后能让角色等级界限突破超过玩家等级。,0
9999,22,2099/12/31 23:59:59,0,0,智（万圣节）专用戒指,2015/12/17 15:00:00,0,1,41236,可以让智（万圣节）的力量超越极限的戒指。装备后能让角色等级界限突破超过玩家等级。,0
9999,22,2099/12/31 23:59:59,0,0,七七香（万圣节）专用戒指,2015/12/17 15:00:00,0,1,41237,可以让七七香（万圣节）的力量超越极限的戒指。装备后能让角色等级界限突破超过玩家等级。,0
9999,22,2099/12/31 23:59:59,0,0,克莉丝提娜（狂野）专用戒指,2015/12/17 15:00:00,0,1,41238,可以让克莉丝提娜（狂野）的力量超越极限的戒指。装备后能让角色等级界限突破超过玩家等级。,0
9999,22,2099/12/31 23:59:59,0,0,茉莉（狂野）专用戒指,2015/12/17 15:00:00,0,1,41239,可以让茉莉（狂野）的力量超越极限的戒指。装备后能让角色等级界限突破超过玩家等级。,0
9999,22,2099/12/31 23:59:59,0,0,茜里（圣诞节）专用戒指,2015/12/17 15:00:00,0,1,41240,可以让茜里（圣诞节）的力量超越极限的戒指。装备后能让角色等级界限突破超过玩家等级。,0
9999,22,2099/12/31 23:59:59,0,0,依里（圣诞节）专用戒指,2015/12/17 15:00:00,0,1,41241,可以让依里（圣诞节）的力量超越极限的戒指。装备后能让角色等级界限突破超过玩家等级。,0
9999,22,2099/12/31 23:59:59,0,0,纯（圣诞节）专用戒指,2015/12/17 15:00:00,0,1,41242,可以让纯（圣诞节）的力量超越极限的戒指。装备后能让角色等级界限突破超过玩家等级。,0
9999,22,2099/12/31 23:59:59,0,0,帆稀（新年）专用戒指,2015/12/17 15:00:00,0,1,41245,可以让帆稀（新年）的力量超越极限的戒指。装备后能让角色等级界限突破超过玩家等级。,0
9999,22,2099/12/31 23:59:59,0,0,美里（新年）专用戒指,2015/12/17 15:00:00,0,1,41246,可以让美里（新年）的力量超越极限的戒指。装备后能让角色等级界限突破超过玩家等级。,0
9999,22,2099/12/31 23:59:59,0,0,深月（新年）专用戒指,2015/12/17 15:00:00,0,1,41247,可以让深月（新年）的力量超越极限的戒指。装备后能让角色等级界限突破超过玩家等级。,0
9999,22,2099/12/31 23:59:59,0,0,望（解放者）专用戒指,2015/12/17 15:00:00,0,1,41248,可以让望（解放者）的力量超越极限的戒指。装备后能让角色等级界限突破超过玩家等级。,0
9999,22,2099/12/31 23:59:59,0,0,嘉夜（解放者）专用戒指,2015/12/17 15:00:00,0,1,41249,可以让嘉夜（解放者）的力量超越极限的戒指。装备后能让角色等级界限突破超过玩家等级。,0
9999,22,2099/12/31 23:59:59,0,0,矛依未（解放者）专用戒指,2015/12/17 15:00:00,0,1,41250,可以让矛依未（解放者）的力量超越极限的戒指。装备后能让角色等级界限突破超过玩家等级。,0
9999,22,2099/12/31 23:59:59,0,0,珠希（咖啡厅）专用戒指,2015/12/17 15:00:00,0,1,41251,可以让珠希（咖啡厅）的力量超越极限的戒指。装备后能让角色等级界限突破超过玩家等级。,0
9999,22,2099/12/31 23:59:59,0,0,莫妮卡（咖啡厅）专用戒指,2015/12/17 15:00:00,0,1,41252,可以让莫妮卡（咖啡厅）的力量超越极限的戒指。装备后能让角色等级界限突破超过玩家等级。,0
9999,22,2099/12/31 23:59:59,0,0,可可萝（游骑兵）专用戒指,2015/12/17 15:00:00,0,1,41253,可以让可可萝（游骑兵）的力量超越极限的戒指。装备后能让角色等级界限突破超过玩家等级。,0
9999,22,2099/12/31 23:59:59,0,0,栞（游骑兵）专用戒指,2015/12/17 15:00:00,0,1,41254,可以让栞（游骑兵）的力量超越极限的戒指。装备后能让角色等级界限突破超过玩家等级。,0
9999,22,2099/12/31 23:59:59,0,0,姬塔（术士）专用戒指,2015/12/17 15:00:00,0,1,41255,可以让姬塔（术士）的力量超越极限的戒指。装备后能让角色等级界限突破超过玩家等级。,0
9999,22,2099/12/31 23:59:59,0,0,毗伽菈专用戒指,2015/12/17 15:00:00,0,1,41256,可以让毗伽菈的力量超越极限的戒指。装备后能让角色等级界限突破超过玩家等级。,0
9999,22,2099/12/31 23:59:59,0,0,花凛（炼金术师）专用戒指,2015/12/17 15:00:00,0,1,41257,可以让花凛（炼金术师）的力量超越极限的戒指。装备后能让角色等级界限突破超过玩家等级。,0
9999,22,2099/12/31 23:59:59,0,0,莉莉（堕天使）专用戒指,2015/12/17 15:00:00,0,1,41258,可以让莉莉（堕天使）的力量超越极限的戒指。装备后能让角色等级界限突破超过玩家等级。,0
9999,22,2099/12/31 23:59:59,0,0,可璃亚（堕天使）专用戒指,2015/12/17 15:00:00,0,1,41260,可以让可璃亚（堕天使）的力量突破极限的戒指。装备后能让角色等级界限突破超过玩家等级。,0
9999,22,2099/12/31 23:59:59,0,0,普雷西娅（堕天使）专用戒指,2015/12/17 15:00:00,0,1,41261,可以让普雷西娅（堕天使）的力量突破极限的戒指。装备后能让角色等级界限突破超过玩家等级。,0
9999,22,2099/12/31 23:59:59,0,0,伊莉亚（礼服）专用戒指,2015/12/17 15:00:00,0,1,41262,可以让伊莉亚（礼服）的力量超越极限的戒指。装备后能让角色等级界限突破超过玩家等级。,0
9999,22,2099/12/31 23:59:59,0,0,雪（礼服）专用戒指,2015/12/17 15:00:00,0,1,41263,可以让雪（礼服）的力量超越极限的戒指。装备后能让角色等级界限突破超过玩家等级。,0
9999,22,2099/12/31 23:59:59,0,0,克萝茜专用戒指,2015/12/17 15:00:00,0,1,41264,可以让克萝茜的力量超越极限的戒指。装备后能让角色等级界限突破超过玩家等级。,0
9999,22,2099/12/31 23:59:59,0,0,莱拉耶尔专用戒指,2015/12/17 15:00:00,0,1,41265,可以让莱拉耶尔的力量超越极限的戒指。装备后能让角色等级界限突破超过玩家等级。,0
9999,22,2099/12/31 23:59:59,0,0,似似花（夏日）专用戒指,2015/12/17 15:00:00,0,1,41266,可以让似似花（夏日）的力量超越极限的戒指。装备后能让角色等级界限突破超过玩家等级。,0
9999,22,2099/12/31 23:59:59,0,0,秋乃（夏日）专用戒指,2015/12/17 15:00:00,0,1,41267,可以让秋乃（夏日）的力量超越极限的戒指。装备后能让角色等级界限突破超过玩家等级。,0
9999,22,2099/12/31 23:59:59,0,0,由加莉（夏日）专用戒指,2015/12/17 15:00:00,0,1,41268,可以让由加莉（夏日）的力量超越极限的戒指。装备后能让角色等级界限突破超过玩家等级。,0
9999,22,2099/12/31 23:59:59,0,0,兰法（夏日）专用戒指,2015/12/17 15:00:00,0,1,41269,可以让兰法（夏日）的力量超越极限的戒指。装备后能让角色等级界限突破超过玩家等级。,0
9999,22,2099/12/31 23:59:59,0,0,空花（夏日）专用戒指,2015/12/17 15:00:00,0,1,41270,可以让空花（夏日）的力量超越极限的戒指。装备后能让角色等级界限突破超过玩家等级。,0
9999,22,2099/12/31 23:59:59,0,0,忍（夏日）专用戒指,2015/12/17 15:00:00,0,1,41271,可以让忍（夏日）的力量超越极限的戒指。装备后能让角色等级界限突破超过玩家等级。,0
9999,22,2099/12/31 23:59:59,0,0,凯露（插班生）专用戒指,2015/12/17 15:00:00,0,1,41272,可以让凯露（插班生）的力量超越极限的戒指。装备后能让角色等级界限突破超过玩家等级。,0
9999,22,2099/12/31 23:59:59,0,0,铃奈（插班生）专用戒指,2015/12/17 15:00:00,0,1,41273,可以让铃奈（插班生）的力量超越极限的戒指。装备后能让角色等级界限突破超过玩家等级。,0
9999,22,2099/12/31 23:59:59,0,0,咲恋（沙漠）专用戒指,2015/12/17 15:00:00,0,1,41275,可以让咲恋（沙漠）的力量突破极限的戒指。装备后能让角色等级界限突破超过玩家等级。,0
9999,22,2099/12/31 23:59:59,0,0,流夏（沙漠）专用戒指,2015/12/17 15:00:00,0,1,41276,可以让流夏（沙漠）的力量突破极限的戒指。装备后能让角色等级界限突破超过玩家等级。,0
9999,22,2099/12/31 23:59:59,0,0,琳德专用戒指,2015/12/17 15:00:00,0,1,41277,可以让琳德的力量超越极限的戒指。装备后能让角色等级界限突破超过玩家等级。,0
9999,22,2099/12/31 23:59:59,0,0,维尔姆专用戒指,2015/12/17 15:00:00,0,1,41278,可以让维尔姆的力量超越极限的戒指。装备后能让角色等级界限突破超过玩家等级。,0
9999,22,2099/12/31 23:59:59,0,0,佩可莉姆（圣诞节）专用戒指,2015/12/17 15:00:00,0,1,41279,可以让佩可莉姆（圣诞节）的力量突破极限的戒指。装备后能让角色等级界限突破超过玩家等级。,0
9999,22,2099/12/31 23:59:59,0,0,克蕾琪塔（圣诞节）专用戒指,2015/12/17 15:00:00,0,1,41280,可以让克蕾琪塔（圣诞节）的力量突破极限的戒指。装备后能让角色等级界限突破超过玩家等级。,0
9999,22,2099/12/31 23:59:59,0,0,祈梨（新年）专用戒指,2015/12/17 15:00:00,0,1,41283,可以让祈梨（新年）的力量突破极限的戒指。装备后能让角色等级界限突破超过玩家等级。,0
9999,22,2099/12/31 23:59:59,0,0,初音（新年）专用戒指,2015/12/17 15:00:00,0,1,41284,可以让初音（新年）的力量突破极限的戒指。装备后能让角色等级界限突破超过玩家等级。,0
9999,22,2099/12/31 23:59:59,0,0,香澄（新年）专用戒指,2015/12/17 15:00:00,0,1,41285,可以让香澄（新年）的力量超越极限的戒指。装备后能让角色等级界限突破超过玩家等级。,0
9999,22,2099/12/31 23:59:59,0,0,日和莉（星幽）专用戒指,2015/12/17 15:00:00,0,1,41287,可以让日和莉（星幽）的力量超越极限的戒指。装备后能让角色等级界限突破超过玩家等级。,0
9999,22,2099/12/31 23:59:59,0,0,怜（星幽）专用戒指,2015/12/17 15:00:00,0,1,41288,可以让怜（星幽）的力量超越极限的戒指。装备后能让角色等级界限突破超过玩家等级。,0
9999,22,2099/12/31 23:59:59,0,0,优衣（星幽）专用戒指,2015/12/17 15:00:00,0,1,41289,可以让优衣（星幽）的力量超越极限的戒指。装备后能让角色等级界限突破超过玩家等级。,0
9999,22,2099/12/31 23:59:59,0,0,厄里斯专用戒指,2015/12/17 15:00:00,0,1,41290,可以让厄里斯的力量超越极限的戒指。装备后能让角色等级界限突破超过玩家等级。,0
9999,22,2099/12/31 23:59:59,0,0,优妮（冬日）专用戒指,2015/12/17 15:00:00,0,1,41293,可以让优妮（冬日）的力量超越极限的戒指。装备后能让角色等级界限突破超过玩家等级。,0
9999,22,2099/12/31 23:59:59,0,0,克罗依（冬日）专用戒指,2015/12/17 15:00:00,0,1,41294,可以让克罗依（冬日）的力量超越极限的戒指。装备后能让角色等级界限突破超过玩家等级。,0
9999,22,2099/12/31 23:59:59,0,0,千爱瑠（冬日）专用戒指,2015/12/17 15:00:00,0,1,41295,可以让千爱瑠（冬日）的力量超越极限的戒指。装备后能让角色等级界限突破超过玩家等级。,0
9999,22,2099/12/31 23:59:59,0,0,银莲专用戒指,2015/12/17 15:00:00,0,1,41296,可以让银莲的力量超越极限的戒指。装备后能让角色等级界限突破超过玩家等级。,0
9999,22,2099/12/31 23:59:59,0,0,涅妃＝涅菈专用戒指,2015/12/17 15:00:00,0,1,41297,可以让涅妃＝涅菈的力量超越极限的戒指。装备后能让角色等级界限突破超过玩家等级。,0
9999,22,2099/12/31 23:59:59,0,0,真琴（教官）专用戒指,2015/12/17 15:00:00,0,1,41298,可以让真琴（教官）的力量超越极限的戒指。装备后能让角色等级界限突破超过玩家等级。,0
9999,22,2099/12/31 23:59:59,0,0,惠理子（教官）专用戒指,2015/12/17 15:00:00,0,1,41299,可以让惠理子（教官）的力量超越极限的戒指。装备后能让角色等级界限突破超过玩家等级。,0
9999,22,2099/12/31 23:59:59,0,0,大和专用戒指,2015/12/17 15:00:00,0,1,41300,可以让大和的力量超越极限的戒指。装备后能让角色等级界限突破超过玩家等级。,0
9999,22,2099/12/31 23:59:59,0,0,若菜专用戒指,2015/12/17 15:00:00,0,1,41301,可以让若菜的力量超越极限的戒指。装备后能让角色等级界限突破超过玩家等级。,0
9999,22,2099/12/31 23:59:59,0,0,吹雪专用戒指,2015/12/17 15:00:00,0,1,41302,可以让吹雪的力量超越极限的戒指。装备后能让角色等级界限突破超过玩家等级。,0
9999,22,2099/12/31 23:59:59,0,0,镜华（春日）专用戒指,2015/12/17 15:00:00,0,1,41307,可以让镜华（春日）的力量超越极限的戒指。装备后能让角色等级界限突破超过玩家等级。,0
9999,22,2099/12/31 23:59:59,0,0,铃莓（春日）专用戒指,2015/12/17 15:00:00,0,1,41308,可以让铃莓（春日）的力量超越极限的戒指。装备后能让角色等级界限突破超过玩家等级。,0
9999,22,2099/12/31 23:59:59,0,0,库露露专用戒指,2015/12/17 15:00:00,0,1,41309,可以让库露露的力量超越极限的戒指。装备后能让角色等级界限突破超过玩家等级。,0
9999,22,2099/12/31 23:59:59,0,0,真步（梦想乐园）专用戒指,2015/12/17 15:00:00,0,1,41310,可以让真步（梦想乐园）的力量超越极限的戒指。装备后能让角色等级界限突破超过玩家等级。,0
9999,22,2099/12/31 23:59:59,0,0,涅亚（夏日）专用戒指,2015/12/17 15:00:00,0,1,41311,可以让涅亚（夏日）的力量超越极限的戒指。装备后能让角色等级界限突破超过玩家等级。,0
9999,22,2099/12/31 23:59:59,0,0,美空（夏日）专用戒指,2015/12/17 15:00:00,0,1,41312,可以让美空（夏日）的力量超越极限的戒指。装备后能让角色等级界限突破超过玩家等级。,0
9999,22,2099/12/31 23:59:59,0,0,莉莉（夏日）专用戒指,2015/12/17 15:00:00,0,1,41316,可以让莉莉（夏日）的力量超越极限的戒指。装备后能让角色等级界限突破超过玩家等级。,0
9999,22,2099/12/31 23:59:59,0,0,爱梅斯（夏日）专用戒指,2015/12/17 15:00:00,0,1,41317,可以让爱梅斯（夏日）的力量超越极限的戒指。装备后能让角色等级界限突破超过玩家等级。,0
9999,22,2099/12/31 23:59:59,0,0,帆稀（夏日）专用戒指,2015/12/17 15:00:00,0,1,41318,可以让帆稀（夏日）的力量超越极限的戒指。装备后能让角色等级界限突破超过玩家等级。,0
9999,22,2099/12/31 23:59:59,0,0,爱蜜莉雅（夏日）专用戒指,2015/12/17 15:00:00,0,1,41319,可以让爱蜜莉雅（夏日）的力量超越极限的戒指。装备后能让角色等级界限突破超过玩家等级。,0
9999,22,2099/12/31 23:59:59,0,0,艾姬多娜（夏日）专用戒指,2015/12/17 15:00:00,0,1,41320,可以让艾姬多娜（夏日）的力量超越极限的戒指。装备后能让角色等级界限突破超过玩家等级。,0
9999,22,2099/12/31 23:59:59,0,0,雷姆（夏日）专用戒指,2015/12/17 15:00:00,0,1,41321,可以让雷姆（夏日）的力量超越极限的戒指。装备后能让角色等级界限突破超过玩家等级。,0
9999,22,2099/12/31 23:59:59,0,0,望（炼金术师）专用戒指,2015/12/17 15:00:00,0,1,41322,可以让望（炼金术师）的力量超越极限的戒指。装备后能让角色等级界限突破超过玩家等级。,0
9999,22,2099/12/31 23:59:59,0,0,露易丝玛丽专用戒指,2015/12/17 15:00:00,0,1,41323,可以让露易丝玛丽的力量超越极限的戒指。装备后能让角色等级界限突破超过玩家等级。,0
9999,22,2099/12/31 23:59:59,0,0,彩羽专用戒指,2015/12/17 15:00:00,0,1,41324,可以让彩羽的力量超越极限的戒指。装备后能让角色等级界限突破超过玩家等级。,0
9999,22,2099/12/31 23:59:59,0,0,苑专用戒指,2015/12/17 15:00:00,0,1,41325,可以让苑的力量超越极限的戒指。装备后能让角色等级界限突破超过玩家等级。,0
9999,22,2099/12/31 23:59:59,0,0,莱拉耶尔（圣诞节）专用戒指,2015/12/17 15:00:00,0,1,41328,可以让莱拉耶尔（圣诞节）的力量超越极限的戒指。装备后能让角色等级界限突破超过玩家等级。,0
9999,22,2099/12/31 23:59:59,0,0,伊绪（圣诞节）专用戒指,2015/12/17 15:00:00,0,1,41329,可以让伊绪（圣诞节）的力量超越极限的戒指。装备后能让角色等级界限突破超过玩家等级。,0
9999,22,2099/12/31 23:59:59,0,0,格蕾丝专用戒指,2015/12/17 15:00:00,0,1,41330,可以让格蕾丝的力量超越极限的戒指。装备后能让角色等级界限突破超过玩家等级。,0
9999,22,2099/12/31 23:59:59,0,0,薇奥莉特专用戒指,2015/12/17 15:00:00,0,1,41331,可以让薇奥莉特的力量超越极限的戒指。装备后能让角色等级界限突破超过玩家等级。,0
9999,22,2099/12/31 23:59:59,0,0,莫妮卡（新年）专用戒指,2015/12/17 15:00:00,0,1,41332,可以让莫妮卡（新年）的力量超越极限的戒指。装备后能让角色等级界限突破超过玩家等级。,0
9999,22,2099/12/31 23:59:59,0,0,咲恋（新年）专用戒指,2015/12/17 15:00:00,0,1,41335,可以让咲恋（新年）的力量超越极限的戒指。装备后能让角色等级界限突破超过玩家等级。,0
9999,22,2099/12/31 23:59:59,0,0,美杜莎专用戒指,2015/12/17 15:00:00,0,1,41336,可以让美杜莎的力量超越极限的戒指。装备后能让角色等级界限突破超过玩家等级。,0
