mission_reward_id,id,start_time,reward_id,lv_to,reward_num,end_time,lv_from,reward_type
11004001,10055041,2024/12/17 05:00:00,20002,74,20,2099/12/31 23:59:59,55,2
11004001,10055042,2024/12/17 05:00:00,90007,74,1000,2099/12/31 23:59:59,55,2
11005001,10055043,2024/12/17 05:00:00,0,74,180,2099/12/31 23:59:59,55,5
11005001,10055044,2024/12/17 05:00:00,94002,74,100000,2099/12/31 23:59:59,55,12
11005001,10055045,2024/12/17 05:00:00,90007,74,1000,2099/12/31 23:59:59,55,2
14001001,10055046,2024/12/17 05:00:00,0,74,180,2099/12/31 23:59:59,55,5
14001001,10055047,2024/12/17 05:00:00,94002,74,240000,2099/12/31 23:59:59,55,12
14001001,10055048,2024/12/17 05:00:00,20003,74,8,2099/12/31 23:59:59,55,2
14003001,10055049,2024/12/17 05:00:00,0,74,240,2099/12/31 23:59:59,55,5
14003001,10055050,2024/12/17 05:00:00,94002,74,440000,2099/12/31 23:59:59,55,12
14003001,10055051,2024/12/17 05:00:00,22002,74,8,2099/12/31 23:59:59,55,2
11101001,10055114,2022/11/22 5:00:00,0,74,20,2024/12/17 04:59:59,55,5
11101001,10055115,2022/11/22 5:00:00,20003,74,4,2024/12/17 04:59:59,55,2
11001002,10055121,2022/11/22 5:00:00,0,74,35,2024/12/17 04:59:59,55,5
11001002,10055122,2022/11/22 5:00:00,94002,74,50000,2024/12/17 04:59:59,55,12
11001002,10055123,2022/11/22 5:00:00,23001,74,6,2024/12/17 04:59:59,55,2
11101001,10055152,2024/12/17 05:00:00,0,74,80,2099/12/31 23:59:59,55,5
11101001,10055153,2024/12/17 05:00:00,20003,74,8,2099/12/31 23:59:59,55,2
11001002,10055154,2024/12/17 05:00:00,0,74,140,2099/12/31 23:59:59,55,5
11001002,10055155,2024/12/17 05:00:00,94002,74,100000,2099/12/31 23:59:59,55,12
11001002,10055156,2024/12/17 05:00:00,23001,74,12,2099/12/31 23:59:59,55,2
11001001,10075003,2022/11/22 5:00:00,0,94,35,2024/12/17 04:59:59,75,5
11001001,10075004,2022/11/22 5:00:00,94002,94,60000,2024/12/17 04:59:59,75,12
11001001,10075005,2022/11/22 5:00:00,91002,94,10,2024/12/17 04:59:59,75,8
11003001,10075006,2022/11/22 5:00:00,0,94,50,2024/12/17 04:59:59,75,5
11003001,10075007,2022/11/22 5:00:00,20002,94,14,2024/12/17 04:59:59,75,2
11003001,10075008,2022/11/22 5:00:00,91002,94,10,2024/12/17 04:59:59,75,8
13002001,10075009,2022/11/22 5:00:00,0,94,25,2024/12/17 04:59:59,75,5
18004001,10075010,2022/11/22 5:00:00,0,94,25,2024/12/17 04:59:59,75,5
16006001,10075011,2022/11/22 5:00:00,0,94,30,2024/12/17 04:59:59,75,5
16007001,10075012,2022/11/22 5:00:00,0,94,30,2024/12/17 04:59:59,75,5
16007001,10075013,2022/11/22 5:00:00,22001,94,3,2024/12/17 04:59:59,75,2
11004001,10075014,2022/11/22 5:00:00,0,94,35,2024/12/17 04:59:59,75,5
11004001,10075015,2022/11/22 5:00:00,20002,94,14,2024/12/17 04:59:59,75,2
11004001,10075016,2022/11/22 5:00:00,90007,94,500,2024/12/17 04:59:59,75,2
11005001,10075017,2022/11/22 5:00:00,0,94,50,2024/12/17 04:59:59,75,5
11005001,10075018,2022/11/22 5:00:00,94002,94,60000,2024/12/17 04:59:59,75,12
11005001,10075019,2022/11/22 5:00:00,90007,94,500,2024/12/17 04:59:59,75,2
11001001,10075023,2024/12/17 05:00:00,0,94,140,2099/12/31 23:59:59,75,5
14001001,10075024,2022/11/22 5:00:00,0,94,45,2024/12/17 04:59:59,75,5
14001001,10075025,2022/11/22 5:00:00,94002,94,150000,2024/12/17 04:59:59,75,12
14001001,10075026,2022/11/22 5:00:00,20003,94,5,2024/12/17 04:59:59,75,2
14003001,10075027,2022/11/22 5:00:00,0,94,60,2024/12/17 04:59:59,75,5
14003001,10075028,2022/11/22 5:00:00,94002,94,250000,2024/12/17 04:59:59,75,12
14003001,10075029,2022/11/22 5:00:00,22002,94,4,2024/12/17 04:59:59,75,2
11001001,10075030,2024/12/17 05:00:00,94002,94,120000,2099/12/31 23:59:59,75,12
11001001,10075031,2024/12/17 05:00:00,91002,94,20,2099/12/31 23:59:59,75,8
11003001,10075032,2024/12/17 05:00:00,0,94,200,2099/12/31 23:59:59,75,5
11003001,10075033,2024/12/17 05:00:00,20002,94,28,2099/12/31 23:59:59,75,2
11003001,10075034,2024/12/17 05:00:00,91002,94,20,2099/12/31 23:59:59,75,8
13002001,10075035,2024/12/17 05:00:00,0,94,100,2099/12/31 23:59:59,75,5
18004001,10075036,2024/12/17 05:00:00,0,94,100,2099/12/31 23:59:59,75,5
16006001,10075037,2024/12/17 05:00:00,0,94,120,2099/12/31 23:59:59,75,5
16007001,10075038,2024/12/17 05:00:00,0,94,120,2099/12/31 23:59:59,75,5
16007001,10075039,2024/12/17 05:00:00,22001,94,6,2099/12/31 23:59:59,75,2
11004001,10075040,2024/12/17 05:00:00,0,94,140,2099/12/31 23:59:59,75,5
11004001,10075041,2024/12/17 05:00:00,20002,94,28,2099/12/31 23:59:59,75,2
11004001,10075042,2024/12/17 05:00:00,90007,94,1000,2099/12/31 23:59:59,75,2
11005001,10075043,2024/12/17 05:00:00,0,94,200,2099/12/31 23:59:59,75,5
11005001,10075044,2024/12/17 05:00:00,94002,94,120000,2099/12/31 23:59:59,75,12
11005001,10075045,2024/12/17 05:00:00,90007,94,1000,2099/12/31 23:59:59,75,2
14001001,10075046,2024/12/17 05:00:00,0,94,180,2099/12/31 23:59:59,75,5
14001001,10075047,2024/12/17 05:00:00,94002,94,300000,2099/12/31 23:59:59,75,12
14001001,10075048,2024/12/17 05:00:00,20003,94,10,2099/12/31 23:59:59,75,2
14003001,10075049,2024/12/17 05:00:00,0,94,240,2099/12/31 23:59:59,75,5
14003001,10075050,2024/12/17 05:00:00,94002,94,500000,2099/12/31 23:59:59,75,12
14003001,10075051,2024/12/17 05:00:00,22002,94,8,2099/12/31 23:59:59,75,2
11101001,10075114,2022/11/22 5:00:00,0,94,25,2024/12/17 04:59:59,75,5
11101001,10075115,2022/11/22 5:00:00,20003,94,5,2024/12/17 04:59:59,75,2
11001002,10075121,2022/11/22 5:00:00,0,94,35,2024/12/17 04:59:59,75,5
11001002,10075122,2022/11/22 5:00:00,94002,94,60000,2024/12/17 04:59:59,75,12
11001002,10075123,2022/11/22 5:00:00,23001,94,6,2024/12/17 04:59:59,75,2
11101001,10075152,2024/12/17 05:00:00,0,94,100,2099/12/31 23:59:59,75,5
11101001,10075153,2024/12/17 05:00:00,20003,94,10,2099/12/31 23:59:59,75,2
11001002,10075154,2024/12/17 05:00:00,0,94,140,2099/12/31 23:59:59,75,5
11001002,10075155,2024/12/17 05:00:00,94002,94,120000,2099/12/31 23:59:59,75,12
11001002,10075156,2024/12/17 05:00:00,23001,94,12,2099/12/31 23:59:59,75,2
11001001,10095003,2022/11/22 5:00:00,0,119,40,2024/12/17 04:59:59,95,5
11001001,10095004,2022/11/22 5:00:00,94002,119,70000,2024/12/17 04:59:59,95,12
11001001,10095005,2022/11/22 5:00:00,91002,119,10,2024/12/17 04:59:59,95,8
11003001,10095006,2022/11/22 5:00:00,0,119,50,2024/12/17 04:59:59,95,5
11003001,10095007,2022/11/22 5:00:00,20002,119,18,2024/12/17 04:59:59,95,2
11003001,10095008,2022/11/22 5:00:00,91002,119,10,2024/12/17 04:59:59,95,8
13002001,10095009,2022/11/22 5:00:00,0,119,25,2024/12/17 04:59:59,95,5
18004001,10095010,2022/11/22 5:00:00,0,119,25,2024/12/17 04:59:59,95,5
16006001,10095011,2022/11/22 5:00:00,0,119,30,2024/12/17 04:59:59,95,5
16007001,10095012,2022/11/22 5:00:00,0,119,30,2024/12/17 04:59:59,95,5
16007001,10095013,2022/11/22 5:00:00,22001,119,3,2024/12/17 04:59:59,95,2
11004001,10095014,2022/11/22 5:00:00,0,119,40,2024/12/17 04:59:59,95,5
11004001,10095015,2022/11/22 5:00:00,20002,119,18,2024/12/17 04:59:59,95,2
11004001,10095016,2022/11/22 5:00:00,90007,119,500,2024/12/17 04:59:59,95,2
11005001,10095017,2022/11/22 5:00:00,0,119,50,2024/12/17 04:59:59,95,5
11005001,10095018,2022/11/22 5:00:00,94002,119,60000,2024/12/17 04:59:59,95,12
11005001,10095019,2022/11/22 5:00:00,90007,119,500,2024/12/17 04:59:59,95,2
11001001,10095023,2024/12/17 05:00:00,0,119,160,2099/12/31 23:59:59,95,5
14001001,10095024,2022/11/22 5:00:00,0,119,50,2024/12/17 04:59:59,95,5
14001001,10095025,2022/11/22 5:00:00,94002,119,170000,2024/12/17 04:59:59,95,12
14001001,10095026,2022/11/22 5:00:00,20003,119,6,2024/12/17 04:59:59,95,2
14003001,10095027,2022/11/22 5:00:00,0,119,65,2024/12/17 04:59:59,95,5
14003001,10095028,2022/11/22 5:00:00,94002,119,300000,2024/12/17 04:59:59,95,12
14003001,10095029,2022/11/22 5:00:00,22002,119,4,2024/12/17 04:59:59,95,2
11001001,10095030,2024/12/17 05:00:00,94002,119,140000,2099/12/31 23:59:59,95,12
11001001,10095031,2024/12/17 05:00:00,91002,119,20,2099/12/31 23:59:59,95,8
11003001,10095032,2024/12/17 05:00:00,0,119,200,2099/12/31 23:59:59,95,5
11003001,10095033,2024/12/17 05:00:00,20002,119,36,2099/12/31 23:59:59,95,2
11003001,10095034,2024/12/17 05:00:00,91002,119,20,2099/12/31 23:59:59,95,8
13002001,10095035,2024/12/17 05:00:00,0,119,100,2099/12/31 23:59:59,95,5
18004001,10095036,2024/12/17 05:00:00,0,119,100,2099/12/31 23:59:59,95,5
16006001,10095037,2024/12/17 05:00:00,0,119,120,2099/12/31 23:59:59,95,5
16007001,10095038,2024/12/17 05:00:00,0,119,120,2099/12/31 23:59:59,95,5
16007001,10095039,2024/12/17 05:00:00,22001,119,6,2099/12/31 23:59:59,95,2
11004001,10095040,2024/12/17 05:00:00,0,119,160,2099/12/31 23:59:59,95,5
11004001,10095041,2024/12/17 05:00:00,20002,119,36,2099/12/31 23:59:59,95,2
11004001,10095042,2024/12/17 05:00:00,90007,119,1000,2099/12/31 23:59:59,95,2
11005001,10095043,2024/12/17 05:00:00,0,119,200,2099/12/31 23:59:59,95,5
11005001,10095044,2024/12/17 05:00:00,94002,119,120000,2099/12/31 23:59:59,95,12
11005001,10095045,2024/12/17 05:00:00,90007,119,1000,2099/12/31 23:59:59,95,2
14001001,10095046,2024/12/17 05:00:00,0,119,200,2099/12/31 23:59:59,95,5
14001001,10095047,2024/12/17 05:00:00,94002,119,340000,2099/12/31 23:59:59,95,12
14001001,10095048,2024/12/17 05:00:00,20003,119,12,2099/12/31 23:59:59,95,2
14003001,10095049,2024/12/17 05:00:00,0,119,260,2099/12/31 23:59:59,95,5
14003001,10095050,2024/12/17 05:00:00,94002,119,600000,2099/12/31 23:59:59,95,12
14003001,10095051,2024/12/17 05:00:00,22002,119,8,2099/12/31 23:59:59,95,2
11101001,10095114,2022/11/22 5:00:00,0,119,25,2024/12/17 04:59:59,95,5
11101001,10095115,2022/11/22 5:00:00,20003,119,6,2024/12/17 04:59:59,95,2
11001002,10095121,2022/11/22 5:00:00,0,119,40,2024/12/17 04:59:59,95,5
11001002,10095122,2022/11/22 5:00:00,94002,119,70000,2024/12/17 04:59:59,95,12
11001002,10095123,2022/11/22 5:00:00,23001,119,6,2024/12/17 04:59:59,95,2
11101001,10095152,2024/12/17 05:00:00,0,119,100,2099/12/31 23:59:59,95,5
11101001,10095153,2024/12/17 05:00:00,20003,119,12,2099/12/31 23:59:59,95,2
11001002,10095154,2024/12/17 05:00:00,0,119,160,2099/12/31 23:59:59,95,5
11001002,10095155,2024/12/17 05:00:00,94002,119,140000,2099/12/31 23:59:59,95,12
11001002,10095156,2024/12/17 05:00:00,23001,119,12,2099/12/31 23:59:59,95,2
11001001,10120003,2022/11/22 5:00:00,0,139,40,2024/12/17 04:59:59,120,5
11001001,10120004,2022/11/22 5:00:00,94002,139,80000,2024/12/17 04:59:59,120,12
11001001,10120005,2022/11/22 5:00:00,91002,139,10,2024/12/17 04:59:59,120,8
11003001,10120006,2022/11/22 5:00:00,0,139,55,2024/12/17 04:59:59,120,5
11003001,10120007,2022/11/22 5:00:00,20002,139,22,2024/12/17 04:59:59,120,2
11003001,10120008,2022/11/22 5:00:00,91002,139,10,2024/12/17 04:59:59,120,8
13002001,10120009,2022/11/22 5:00:00,0,139,25,2024/12/17 04:59:59,120,5
18004001,10120010,2022/11/22 5:00:00,0,139,25,2024/12/17 04:59:59,120,5
16006001,10120011,2022/11/22 5:00:00,0,139,35,2024/12/17 04:59:59,120,5
16007001,10120012,2022/11/22 5:00:00,0,139,30,2024/12/17 04:59:59,120,5
16007001,10120013,2022/11/22 5:00:00,22001,139,3,2024/12/17 04:59:59,120,2
11004001,10120014,2022/11/22 5:00:00,0,139,40,2024/12/17 04:59:59,120,5
11004001,10120015,2022/11/22 5:00:00,20002,139,22,2024/12/17 04:59:59,120,2
11004001,10120016,2022/11/22 5:00:00,90007,139,500,2024/12/17 04:59:59,120,2
11005001,10120017,2022/11/22 5:00:00,0,139,55,2024/12/17 04:59:59,120,5
11005001,10120018,2022/11/22 5:00:00,94002,139,70000,2024/12/17 04:59:59,120,12
11005001,10120019,2022/11/22 5:00:00,90007,139,500,2024/12/17 04:59:59,120,2
11001001,10120023,2024/12/17 05:00:00,0,139,160,2099/12/31 23:59:59,120,5
14001001,10120024,2022/11/22 5:00:00,0,139,55,2024/12/17 04:59:59,120,5
14001001,10120025,2022/11/22 5:00:00,94002,139,200000,2024/12/17 04:59:59,120,12
14001001,10120026,2022/11/22 5:00:00,20003,139,7,2024/12/17 04:59:59,120,2
14003001,10120027,2022/11/22 5:00:00,0,139,65,2024/12/17 04:59:59,120,5
14003001,10120028,2022/11/22 5:00:00,94002,139,340000,2024/12/17 04:59:59,120,12
14003001,10120029,2022/11/22 5:00:00,22002,139,4,2024/12/17 04:59:59,120,2
11001001,10120030,2024/12/17 05:00:00,94002,139,160000,2099/12/31 23:59:59,120,12
11001001,10120031,2024/12/17 05:00:00,91002,139,20,2099/12/31 23:59:59,120,8
11003001,10120032,2024/12/17 05:00:00,0,139,220,2099/12/31 23:59:59,120,5
11003001,10120033,2024/12/17 05:00:00,20002,139,44,2099/12/31 23:59:59,120,2
11003001,10120034,2024/12/17 05:00:00,91002,139,20,2099/12/31 23:59:59,120,8
13002001,10120035,2024/12/17 05:00:00,0,139,100,2099/12/31 23:59:59,120,5
18004001,10120036,2024/12/17 05:00:00,0,139,100,2099/12/31 23:59:59,120,5
16006001,10120037,2024/12/17 05:00:00,0,139,140,2099/12/31 23:59:59,120,5
16007001,10120038,2024/12/17 05:00:00,0,139,120,2099/12/31 23:59:59,120,5
16007001,10120039,2024/12/17 05:00:00,22001,139,6,2099/12/31 23:59:59,120,2
11004001,10120040,2024/12/17 05:00:00,0,139,160,2099/12/31 23:59:59,120,5
11004001,10120041,2024/12/17 05:00:00,20002,139,44,2099/12/31 23:59:59,120,2
11004001,10120042,2024/12/17 05:00:00,90007,139,1000,2099/12/31 23:59:59,120,2
11005001,10120043,2024/12/17 05:00:00,0,139,220,2099/12/31 23:59:59,120,5
11005001,10120044,2024/12/17 05:00:00,94002,139,140000,2099/12/31 23:59:59,120,12
11005001,10120045,2024/12/17 05:00:00,90007,139,1000,2099/12/31 23:59:59,120,2
14001001,10120046,2024/12/17 05:00:00,0,139,220,2099/12/31 23:59:59,120,5
14001001,10120047,2024/12/17 05:00:00,94002,139,400000,2099/12/31 23:59:59,120,12
14001001,10120048,2024/12/17 05:00:00,20003,139,14,2099/12/31 23:59:59,120,2
14003001,10120049,2024/12/17 05:00:00,0,139,260,2099/12/31 23:59:59,120,5
14003001,10120050,2024/12/17 05:00:00,94002,139,680000,2099/12/31 23:59:59,120,12
14003001,10120051,2024/12/17 05:00:00,22002,139,8,2099/12/31 23:59:59,120,2
11101001,10120114,2022/11/22 5:00:00,0,139,25,2024/12/17 04:59:59,120,5
11101001,10120115,2022/11/22 5:00:00,20003,139,7,2024/12/17 04:59:59,120,2
11001002,10120121,2022/11/22 5:00:00,0,139,40,2024/12/17 04:59:59,120,5
11001002,10120122,2022/11/22 5:00:00,94002,139,70000,2024/12/17 04:59:59,120,12
11001002,10120123,2022/11/22 5:00:00,23001,139,6,2024/12/17 04:59:59,120,2
11101001,10120152,2024/12/17 05:00:00,0,139,100,2099/12/31 23:59:59,120,5
11101001,10120153,2024/12/17 05:00:00,20003,139,14,2099/12/31 23:59:59,120,2
11001002,10120154,2024/12/17 05:00:00,0,139,160,2099/12/31 23:59:59,120,5
11001002,10120155,2024/12/17 05:00:00,94002,139,140000,2099/12/31 23:59:59,120,12
11001002,10120156,2024/12/17 05:00:00,23001,139,12,2099/12/31 23:59:59,120,2
11001001,10140003,2022/11/22 5:00:00,0,159,40,2024/12/17 04:59:59,140,5
11001001,10140004,2022/11/22 5:00:00,94002,159,80000,2024/12/17 04:59:59,140,12
11001001,10140005,2022/11/22 5:00:00,91002,159,10,2024/12/17 04:59:59,140,8
11003001,10140006,2022/11/22 5:00:00,0,159,55,2024/12/17 04:59:59,140,5
11003001,10140007,2022/11/22 5:00:00,20002,159,26,2024/12/17 04:59:59,140,2
11003001,10140008,2022/11/22 5:00:00,91002,159,10,2024/12/17 04:59:59,140,8
13002001,10140009,2022/11/22 5:00:00,0,159,25,2024/12/17 04:59:59,140,5
18004001,10140010,2022/11/22 5:00:00,0,159,25,2024/12/17 04:59:59,140,5
16006001,10140011,2022/11/22 5:00:00,0,159,35,2024/12/17 04:59:59,140,5
16007001,10140012,2022/11/22 5:00:00,0,159,35,2024/12/17 04:59:59,140,5
16007001,10140013,2022/11/22 5:00:00,22001,159,3,2024/12/17 04:59:59,140,2
11004001,10140014,2022/11/22 5:00:00,0,159,40,2024/12/17 04:59:59,140,5
11004001,10140015,2022/11/22 5:00:00,20002,159,26,2024/12/17 04:59:59,140,2
11004001,10140016,2022/11/22 5:00:00,90007,159,500,2024/12/17 04:59:59,140,2
11005001,10140017,2022/11/22 5:00:00,0,159,55,2024/12/17 04:59:59,140,5
11005001,10140018,2022/11/22 5:00:00,94002,159,80000,2024/12/17 04:59:59,140,12
11005001,10140019,2022/11/22 5:00:00,90007,159,500,2024/12/17 04:59:59,140,2
11001001,10140023,2024/12/17 05:00:00,0,159,160,2099/12/31 23:59:59,140,5
14001001,10140024,2022/11/22 5:00:00,0,159,55,2024/12/17 04:59:59,140,5
14001001,10140025,2022/11/22 5:00:00,94002,159,220000,2024/12/17 04:59:59,140,12
14001001,10140026,2022/11/22 5:00:00,20003,159,8,2024/12/17 04:59:59,140,2
14003001,10140027,2022/11/22 5:00:00,0,159,70,2024/12/17 04:59:59,140,5
14003001,10140028,2022/11/22 5:00:00,94002,159,380000,2024/12/17 04:59:59,140,12
14003001,10140029,2022/11/22 5:00:00,22002,159,4,2024/12/17 04:59:59,140,2
11001001,10140030,2024/12/17 05:00:00,94002,159,160000,2099/12/31 23:59:59,140,12
11001001,10140031,2024/12/17 05:00:00,91002,159,20,2099/12/31 23:59:59,140,8
11003001,10140032,2024/12/17 05:00:00,0,159,220,2099/12/31 23:59:59,140,5
11003001,10140033,2024/12/17 05:00:00,20002,159,52,2099/12/31 23:59:59,140,2
11003001,10140034,2024/12/17 05:00:00,91002,159,20,2099/12/31 23:59:59,140,8
13002001,10140035,2024/12/17 05:00:00,0,159,100,2099/12/31 23:59:59,140,5
18004001,10140036,2024/12/17 05:00:00,0,159,100,2099/12/31 23:59:59,140,5
16006001,10140037,2024/12/17 05:00:00,0,159,140,2099/12/31 23:59:59,140,5
16007001,10140038,2024/12/17 05:00:00,0,159,140,2099/12/31 23:59:59,140,5
16007001,10140039,2024/12/17 05:00:00,22001,159,6,2099/12/31 23:59:59,140,2
11004001,10140040,2024/12/17 05:00:00,0,159,160,2099/12/31 23:59:59,140,5
11004001,10140041,2024/12/17 05:00:00,20002,159,52,2099/12/31 23:59:59,140,2
11004001,10140042,2024/12/17 05:00:00,90007,159,1000,2099/12/31 23:59:59,140,2
11005001,10140043,2024/12/17 05:00:00,0,159,220,2099/12/31 23:59:59,140,5
11005001,10140044,2024/12/17 05:00:00,94002,159,160000,2099/12/31 23:59:59,140,12
11005001,10140045,2024/12/17 05:00:00,90007,159,1000,2099/12/31 23:59:59,140,2
14001001,10140046,2024/12/17 05:00:00,0,159,220,2099/12/31 23:59:59,140,5
14001001,10140047,2024/12/17 05:00:00,94002,159,440000,2099/12/31 23:59:59,140,12
14001001,10140048,2024/12/17 05:00:00,20003,159,16,2099/12/31 23:59:59,140,2
14003001,10140049,2024/12/17 05:00:00,0,159,280,2099/12/31 23:59:59,140,5
14003001,10140050,2024/12/17 05:00:00,94002,159,760000,2099/12/31 23:59:59,140,12
14003001,10140051,2024/12/17 05:00:00,22002,159,8,2099/12/31 23:59:59,140,2
11101001,10140114,2022/11/22 5:00:00,0,159,25,2024/12/17 04:59:59,140,5
11101001,10140115,2022/11/22 5:00:00,20003,159,8,2024/12/17 04:59:59,140,2
11001002,10140121,2022/11/22 5:00:00,0,159,40,2024/12/17 04:59:59,140,5
11001002,10140122,2022/11/22 5:00:00,94002,159,80000,2024/12/17 04:59:59,140,12
11001002,10140123,2022/11/22 5:00:00,23001,159,6,2024/12/17 04:59:59,140,2
11101001,10140152,2024/12/17 05:00:00,0,159,100,2099/12/31 23:59:59,140,5
11101001,10140153,2024/12/17 05:00:00,20003,159,16,2099/12/31 23:59:59,140,2
11001002,10140154,2024/12/17 05:00:00,0,159,160,2099/12/31 23:59:59,140,5
11001002,10140155,2024/12/17 05:00:00,94002,159,160000,2099/12/31 23:59:59,140,12
11001002,10140156,2024/12/17 05:00:00,23001,159,12,2099/12/31 23:59:59,140,2
11001001,10160003,2022/11/22 5:00:00,0,179,40,2024/12/17 04:59:59,160,5
11001001,10160004,2022/11/22 5:00:00,94002,179,90000,2024/12/17 04:59:59,160,12
11001001,10160005,2022/11/22 5:00:00,91002,179,10,2024/12/17 04:59:59,160,8
11003001,10160006,2022/11/22 5:00:00,0,179,55,2024/12/17 04:59:59,160,5
11003001,10160007,2022/11/22 5:00:00,20002,179,30,2024/12/17 04:59:59,160,2
11003001,10160008,2022/11/22 5:00:00,91002,179,10,2024/12/17 04:59:59,160,8
13002001,10160009,2022/11/22 5:00:00,0,179,30,2024/12/17 04:59:59,160,5
18004001,10160010,2022/11/22 5:00:00,0,179,30,2024/12/17 04:59:59,160,5
16006001,10160011,2022/11/22 5:00:00,0,179,35,2024/12/17 04:59:59,160,5
16007001,10160012,2022/11/22 5:00:00,0,179,35,2024/12/17 04:59:59,160,5
16007001,10160013,2022/11/22 5:00:00,22001,179,3,2024/12/17 04:59:59,160,2
11004001,10160014,2022/11/22 5:00:00,0,179,40,2024/12/17 04:59:59,160,5
11004001,10160015,2022/11/22 5:00:00,20002,179,30,2024/12/17 04:59:59,160,2
11004001,10160016,2022/11/22 5:00:00,90007,179,500,2024/12/17 04:59:59,160,2
11005001,10160017,2022/11/22 5:00:00,0,179,55,2024/12/17 04:59:59,160,5
11005001,10160018,2022/11/22 5:00:00,94002,179,90000,2024/12/17 04:59:59,160,12
11005001,10160019,2022/11/22 5:00:00,90007,179,500,2024/12/17 04:59:59,160,2
11001001,10160023,2024/12/17 05:00:00,0,179,160,2099/12/31 23:59:59,160,5
14001001,10160024,2022/11/22 5:00:00,0,179,55,2024/12/17 04:59:59,160,5
14001001,10160025,2022/11/22 5:00:00,94002,179,240000,2024/12/17 04:59:59,160,12
14001001,10160026,2022/11/22 5:00:00,20003,179,9,2024/12/17 04:59:59,160,2
14003001,10160027,2022/11/22 5:00:00,0,179,70,2024/12/17 04:59:59,160,5
14003001,10160028,2022/11/22 5:00:00,94002,179,410000,2024/12/17 04:59:59,160,12
14003001,10160029,2022/11/22 5:00:00,22002,179,4,2024/12/17 04:59:59,160,2
11001001,10160030,2024/12/17 05:00:00,94002,179,180000,2099/12/31 23:59:59,160,12
11001001,10160031,2024/12/17 05:00:00,91002,179,20,2099/12/31 23:59:59,160,8
11003001,10160032,2024/12/17 05:00:00,0,179,220,2099/12/31 23:59:59,160,5
11003001,10160033,2024/12/17 05:00:00,20002,179,60,2099/12/31 23:59:59,160,2
11003001,10160034,2024/12/17 05:00:00,91002,179,20,2099/12/31 23:59:59,160,8
13002001,10160035,2024/12/17 05:00:00,0,179,120,2099/12/31 23:59:59,160,5
18004001,10160036,2024/12/17 05:00:00,0,179,120,2099/12/31 23:59:59,160,5
16006001,10160037,2024/12/17 05:00:00,0,179,140,2099/12/31 23:59:59,160,5
16007001,10160038,2024/12/17 05:00:00,0,179,140,2099/12/31 23:59:59,160,5
16007001,10160039,2024/12/17 05:00:00,22001,179,6,2099/12/31 23:59:59,160,2
11004001,10160040,2024/12/17 05:00:00,0,179,160,2099/12/31 23:59:59,160,5
11004001,10160041,2024/12/17 05:00:00,20002,179,60,2099/12/31 23:59:59,160,2
11004001,10160042,2024/12/17 05:00:00,90007,179,1000,2099/12/31 23:59:59,160,2
11005001,10160043,2024/12/17 05:00:00,0,179,220,2099/12/31 23:59:59,160,5
11005001,10160044,2024/12/17 05:00:00,94002,179,180000,2099/12/31 23:59:59,160,12
11005001,10160045,2024/12/17 05:00:00,90007,179,1000,2099/12/31 23:59:59,160,2
14001001,10160046,2024/12/17 05:00:00,0,179,220,2099/12/31 23:59:59,160,5
14001001,10160047,2024/12/17 05:00:00,94002,179,480000,2099/12/31 23:59:59,160,12
14001001,10160048,2024/12/17 05:00:00,20003,179,18,2099/12/31 23:59:59,160,2
14003001,10160049,2024/12/17 05:00:00,0,179,280,2099/12/31 23:59:59,160,5
14003001,10160050,2024/12/17 05:00:00,94002,179,820000,2099/12/31 23:59:59,160,12
14003001,10160051,2024/12/17 05:00:00,22002,179,8,2099/12/31 23:59:59,160,2
11101001,10160114,2022/11/22 5:00:00,0,179,25,2024/12/17 04:59:59,160,5
11101001,10160115,2022/11/22 5:00:00,20003,179,9,2024/12/17 04:59:59,160,2
11001002,10160121,2022/11/22 5:00:00,0,179,40,2024/12/17 04:59:59,160,5
11001002,10160122,2022/11/22 5:00:00,94002,179,90000,2024/12/17 04:59:59,160,12
11001002,10160123,2022/11/22 5:00:00,23001,179,6,2024/12/17 04:59:59,160,2
11101001,10160152,2024/12/17 05:00:00,0,179,100,2099/12/31 23:59:59,160,5
11101001,10160153,2024/12/17 05:00:00,20003,179,18,2099/12/31 23:59:59,160,2
11001002,10160154,2024/12/17 05:00:00,0,179,160,2099/12/31 23:59:59,160,5
11001002,10160155,2024/12/17 05:00:00,94002,179,180000,2099/12/31 23:59:59,160,12
11001002,10160156,2024/12/17 05:00:00,23001,179,12,2099/12/31 23:59:59,160,2
11001001,10180003,2022/11/22 5:00:00,0,199,40,2024/12/17 04:59:59,180,5
11001001,10180004,2022/11/22 5:00:00,94002,199,100000,2024/12/17 04:59:59,180,12
11001001,10180005,2022/11/22 5:00:00,91002,199,10,2024/12/17 04:59:59,180,8
11003001,10180006,2022/11/22 5:00:00,0,199,55,2024/12/17 04:59:59,180,5
11003001,10180007,2022/11/22 5:00:00,20002,199,34,2024/12/17 04:59:59,180,2
11003001,10180008,2022/11/22 5:00:00,91002,199,10,2024/12/17 04:59:59,180,8
13002001,10180009,2022/11/22 5:00:00,0,199,30,2024/12/17 04:59:59,180,5
18004001,10180010,2022/11/22 5:00:00,0,199,30,2024/12/17 04:59:59,180,5
16006001,10180011,2022/11/22 5:00:00,0,199,35,2024/12/17 04:59:59,180,5
16007001,10180012,2022/11/22 5:00:00,0,199,35,2024/12/17 04:59:59,180,5
