param_adjust_id,damage_rank_id_5,param_adjust_interval,wave_group_id_2,id,score_coefficient_4,boss_id_2,damage_rank_id_1,score_coefficient_3,aura_effect,wave_group_id_3,score_coefficient_5,last_attack_reward_id,fix_reward_id_5,limited_mana,damage_rank_id_3,wave_group_id_1,phase,map_bg,clan_battle_id,wave_group_id_4,boss_id_1,damage_rank_id_4,score_coefficient_2,difficulty,lap_num_from,damage_rank_id_2,fix_reward_id_1,score_coefficient_1,boss_id_5,boss_id_4,wave_group_id_5,rsl_unlock_lap,fix_reward_id_3,fix_reward_id_4,boss_id_3,lap_num_to,reward_gold_coefficient,fix_reward_id_2
0,1004210,0,401052121,199,1.9,10460102,1004206,1.8,2,401052131,2.0,1001303,1004110,1000000,1004208,401052111,2,710101,1046,401052141,10460101,1004209,1.6,1,4,1004207,1004106,1.6,10460105,10460104,401052151,4,1004108,1004109,10460103,10,0.06,1004107
0,1004210,0,401052171,200,2.4,10460102,1004206,2.4,2,401052181,2.6,1001303,1004110,1000000,1004208,401052161,3,710101,1046,401052191,10460101,1004209,2.0,1,11,1004207,1004106,2.0,10460105,10460104,401052201,11,1004108,1004109,10460103,30,0.06,1004107
0,1004210,0,401052221,201,3.8,10460102,1004206,3.7,2,401052231,4.0,1001303,1004110,1000000,1004208,401052211,4,710101,1046,401052241,10460101,1004209,3.5,1,31,1004207,1004106,3.5,10460105,10460104,401052251,31,1004108,1004109,10460103,38,0.06,1004107
0,1004210,0,401052271,202,3.8,10460102,1004206,3.7,2,401052281,4.0,1001303,1004110,1000000,1004208,401052261,5,710101,1046,401052291,10460101,1004209,3.5,1,39,1004207,1004106,3.5,10460105,10460104,401052301,39,1004108,1004109,10460103,-1,0.06,1004107
0,1004205,0,401052471,203,1.4,10470102,1004201,1.3,1,401052481,1.5,1001301,1004105,1000000,1004203,401052461,1,710111,1047,401052491,10470101,1004204,1.2,1,1,1004202,1004101,1.2,10470105,10470104,401052501,1,1004103,1004104,10470103,1,0.03,1004102
0,1004210,0,401052471,204,1.4,10470102,1004206,1.3,1,401052481,1.5,1001303,1004110,1000000,1004208,401052461,1,710111,1047,401052491,10470101,1004209,1.2,1,2,1004207,1004106,1.2,10470105,10470104,401052501,2,1004108,1004109,10470103,3,0.03,1004107
0,1004210,0,401052521,205,1.9,10470102,1004206,1.8,2,401052531,2.0,1001303,1004110,1000000,1004208,401052511,2,710111,1047,401052541,10470101,1004209,1.6,1,4,1004207,1004106,1.6,10470105,10470104,401052551,4,1004108,1004109,10470103,10,0.06,1004107
0,1004210,0,401052571,206,2.4,10470102,1004206,2.4,2,401052581,2.6,1001303,1004110,1000000,1004208,401052561,3,710111,1047,401052591,10470101,1004209,2.0,1,11,1004207,1004106,2.0,10470105,10470104,401052601,11,1004108,1004109,10470103,30,0.06,1004107
0,1004210,0,401052621,207,3.8,10470102,1004206,3.7,2,401052631,4.0,1001303,1004110,1000000,1004208,401052611,4,710111,1047,401052641,10470101,1004209,3.5,1,31,1004207,1004106,3.5,10470105,10470104,401052651,31,1004108,1004109,10470103,38,0.06,1004107
0,1004210,0,401052671,208,3.8,10470102,1004206,3.7,2,401052681,4.0,1001303,1004110,1000000,1004208,401052661,5,710111,1047,401052691,10470101,1004209,3.5,1,39,1004207,1004106,3.5,10470105,10470104,401052701,39,1004108,1004109,10470103,-1,0.06,1004107
0,1004205,0,401052871,209,1.4,10480102,1004201,1.3,1,401052881,1.5,1001301,1004105,1000000,1004203,401052861,1,710121,1048,401052891,10480101,1004204,1.2,1,1,1004202,1004101,1.2,10480105,10480104,401052901,1,1004103,1004104,10480103,1,0.03,1004102
0,1004210,0,401052871,210,1.4,10480102,1004206,1.3,1,401052881,1.5,1001303,1004110,1000000,1004208,401052861,1,710121,1048,401052891,10480101,1004209,1.2,1,2,1004207,1004106,1.2,10480105,10480104,401052901,2,1004108,1004109,10480103,3,0.03,1004107
0,1004210,0,401052921,211,1.9,10480102,1004206,1.8,2,401052931,2.0,1001303,1004110,1000000,1004208,401052911,2,710121,1048,401052941,10480101,1004209,1.6,1,4,1004207,1004106,1.6,10480105,10480104,401052951,4,1004108,1004109,10480103,10,0.06,1004107
0,1004210,0,401052971,212,2.4,10480102,1004206,2.4,2,401052981,2.6,1001303,1004110,1000000,1004208,401052961,3,710121,1048,401052991,10480101,1004209,2.0,1,11,1004207,1004106,2.0,10480105,10480104,401053001,11,1004108,1004109,10480103,30,0.06,1004107
0,1004210,0,401053021,213,3.8,10480102,1004206,3.7,2,401053031,4.0,1001303,1004110,1000000,1004208,401053011,4,710121,1048,401053041,10480101,1004209,3.5,1,31,1004207,1004106,3.5,10480105,10480104,401053051,31,1004108,1004109,10480103,38,0.06,1004107
0,1004210,0,401053071,214,3.8,10480102,1004206,3.7,2,401053081,4.0,1001303,1004110,1000000,1004208,401053061,5,710121,1048,401053091,10480101,1004209,3.5,1,39,1004207,1004106,3.5,10480105,10480104,401053101,39,1004108,1004109,10480103,-1,0.06,1004107
0,1004205,0,401053271,215,1.4,10490102,1004201,1.3,1,401053281,1.5,1001301,1004105,1000000,1004203,401053261,1,710011,1049,401053291,10490101,1004204,1.2,1,1,1004202,1004101,1.2,10490105,10490104,401053301,1,1004103,1004104,10490103,1,0.03,1004102
0,1004210,0,401053271,216,1.4,10490102,1004206,1.3,1,401053281,1.5,1001303,1004110,1000000,1004208,401053261,1,710011,1049,401053291,10490101,1004209,1.2,1,2,1004207,1004106,1.2,10490105,10490104,401053301,2,1004108,1004109,10490103,3,0.03,1004107
0,1004210,0,401053321,217,1.9,10490102,1004206,1.8,2,401053331,2.0,1001303,1004110,1000000,1004208,401053311,2,710011,1049,401053341,10490101,1004209,1.6,1,4,1004207,1004106,1.6,10490105,10490104,401053351,4,1004108,1004109,10490103,10,0.06,1004107
0,1004210,0,401053371,218,2.4,10490102,1004206,2.4,2,401053381,2.6,1001303,1004110,1000000,1004208,401053361,3,710011,1049,401053391,10490101,1004209,2.0,1,11,1004207,1004106,2.0,10490105,10490104,401053401,11,1004108,1004109,10490103,30,0.06,1004107
0,1004210,0,401053421,219,3.8,10490102,1004206,3.7,2,401053431,4.0,1001303,1004110,1000000,1004208,401053411,4,710011,1049,401053441,10490101,1004209,3.5,1,31,1004207,1004106,3.5,10490105,10490104,401053451,31,1004108,1004109,10490103,38,0.06,1004107
0,1004210,0,401053471,220,3.8,10490102,1004206,3.7,2,401053481,4.0,1001303,1004110,1000000,1004208,401053461,5,710011,1049,401053491,10490101,1004209,3.5,1,39,1004207,1004106,3.5,10490105,10490104,401053501,39,1004108,1004109,10490103,-1,0.06,1004107
0,1004205,0,401053671,221,1.4,10500102,1004201,1.3,1,401053681,1.5,1001301,1004105,1000000,1004203,401053661,1,710021,1050,401053691,10500101,1004204,1.2,1,1,1004202,1004101,1.2,10500105,10500104,401053701,1,1004103,1004104,10500103,1,0.03,1004102
0,1004210,0,401053671,222,1.4,10500102,1004206,1.3,1,401053681,1.5,1001303,1004110,1000000,1004208,401053661,1,710021,1050,401053691,10500101,1004209,1.2,1,2,1004207,1004106,1.2,10500105,10500104,401053701,2,1004108,1004109,10500103,3,0.03,1004107
0,1004210,0,401053721,223,1.9,10500102,1004206,1.8,2,401053731,2.0,1001303,1004110,1000000,1004208,401053711,2,710021,1050,401053741,10500101,1004209,1.6,1,4,1004207,1004106,1.6,10500105,10500104,401053751,4,1004108,1004109,10500103,10,0.06,1004107
0,1004210,0,401053771,224,2.4,10500102,1004206,2.4,2,401053781,2.6,1001303,1004110,1000000,1004208,401053761,3,710021,1050,401053791,10500101,1004209,2.0,1,11,1004207,1004106,2.0,10500105,10500104,401053801,11,1004108,1004109,10500103,30,0.06,1004107
0,1004210,0,401053821,225,3.8,10500102,1004206,3.7,2,401053831,4.0,1001303,1004110,1000000,1004208,401053811,4,710021,1050,401053841,10500101,1004209,3.5,1,31,1004207,1004106,3.5,10500105,10500104,401053851,31,1004108,1004109,10500103,38,0.06,1004107
0,1004210,0,401053871,226,3.8,10500102,1004206,3.7,2,401053881,4.0,1001303,1004110,1000000,1004208,401053861,5,710021,1050,401053891,10500101,1004209,3.5,1,39,1004207,1004106,3.5,10500105,10500104,401053901,39,1004108,1004109,10500103,-1,0.06,1004107
0,1004205,0,401054071,227,1.4,10510102,1004201,1.3,1,401054081,1.5,1001301,1004105,1000000,1004203,401054061,1,710031,1051,401054091,10510101,1004204,1.2,1,1,1004202,1004101,1.2,10510105,10510104,401054101,1,1004103,1004104,10510103,1,0.03,1004102
0,1004210,0,401054071,228,1.4,10510102,1004206,1.3,1,401054081,1.5,1001303,1004110,1000000,1004208,401054061,1,710031,1051,401054091,10510101,1004209,1.2,1,2,1004207,1004106,1.2,10510105,10510104,401054101,2,1004108,1004109,10510103,3,0.03,1004107
0,1004210,0,401054121,229,1.9,10510102,1004206,1.8,2,401054131,2.0,1001303,1004110,1000000,1004208,401054111,2,710031,1051,401054141,10510101,1004209,1.6,1,4,1004207,1004106,1.6,10510105,10510104,401054151,4,1004108,1004109,10510103,10,0.06,1004107
0,1004210,0,401054171,230,2.4,10510102,1004206,2.4,2,401054181,2.6,1001303,1004110,1000000,1004208,401054161,3,710031,1051,401054191,10510101,1004209,2.0,1,11,1004207,1004106,2.0,10510105,10510104,401054201,11,1004108,1004109,10510103,30,0.06,1004107
0,1004210,0,401054221,231,3.8,10510102,1004206,3.7,2,401054231,4.0,1001303,1004110,1000000,1004208,401054211,4,710031,1051,401054241,10510101,1004209,3.5,1,31,1004207,1004106,3.5,10510105,10510104,401054251,31,1004108,1004109,10510103,38,0.06,1004107
0,1004210,0,401054271,232,3.8,10510102,1004206,3.7,2,401054281,4.0,1001303,1004110,1000000,1004208,401054261,5,710031,1051,401054291,10510101,1004209,3.5,1,39,1004207,1004106,3.5,10510105,10510104,401054301,39,1004108,1004109,10510103,-1,0.06,1004107
0,1004205,0,401054471,233,1.4,10520102,1004201,1.3,1,401054481,1.5,1001301,1004105,1000000,1004203,401054461,1,710041,1052,401054491,10520101,1004204,1.2,1,1,1004202,1004101,1.2,10520105,10520104,401054501,1,1004103,1004104,10520103,1,0.03,1004102
0,1004210,0,401054471,234,1.4,10520102,1004206,1.3,1,401054481,1.5,1001303,1004110,1000000,1004208,401054461,1,710041,1052,401054491,10520101,1004209,1.2,1,2,1004207,1004106,1.2,10520105,10520104,401054501,2,1004108,1004109,10520103,3,0.03,1004107
0,1004210,0,401054521,235,1.9,10520102,1004206,1.8,2,401054531,2.0,1001303,1004110,1000000,1004208,401054511,2,710041,1052,401054541,10520101,1004209,1.6,1,4,1004207,1004106,1.6,10520105,10520104,401054551,4,1004108,1004109,10520103,10,0.06,1004107
0,1004210,0,401054571,236,2.4,10520102,1004206,2.4,2,401054581,2.6,1001303,1004110,1000000,1004208,401054561,3,710041,1052,401054591,10520101,1004209,2.0,1,11,1004207,1004106,2.0,10520105,10520104,401054601,11,1004108,1004109,10520103,30,0.06,1004107
0,1004210,0,401054621,237,3.8,10520102,1004206,3.7,2,401054631,4.0,1001303,1004110,1000000,1004208,401054611,4,710041,1052,401054641,10520101,1004209,3.5,1,31,1004207,1004106,3.5,10520105,10520104,401054651,31,1004108,1004109,10520103,38,0.06,1004107
0,1004210,0,401054671,238,3.8,10520102,1004206,3.7,2,401054681,4.0,1001303,1004110,1000000,1004208,401054661,5,710041,1052,401054691,10520101,1004209,3.5,1,39,1004207,1004106,3.5,10520105,10520104,401054701,39,1004108,1004109,10520103,-1,0.06,1004107
0,1004205,0,401054871,239,1.4,10530102,1004201,1.3,1,401054881,1.5,1001301,1004105,1000000,1004203,401054861,1,710051,1053,401054891,10530101,1004204,1.2,1,1,1004202,1004101,1.2,10530105,10530104,401054901,1,1004103,1004104,10530103,1,0.03,1004102
0,1004210,0,401054871,240,1.4,10530102,1004206,1.3,1,401054881,1.5,1001303,1004110,1000000,1004208,401054861,1,710051,1053,401054891,10530101,1004209,1.2,1,2,1004207,1004106,1.2,10530105,10530104,401054901,2,1004108,1004109,10530103,3,0.03,1004107
0,1004210,0,401054921,241,1.9,10530102,1004206,1.8,2,401054931,2.0,1001303,1004110,1000000,1004208,401054911,2,710051,1053,401054941,10530101,1004209,1.6,1,4,1004207,1004106,1.6,10530105,10530104,401054951,4,1004108,1004109,10530103,10,0.06,1004107
0,1004210,0,401054971,242,2.4,10530102,1004206,2.4,2,401054981,2.6,1001303,1004110,1000000,1004208,401054961,3,710051,1053,401054991,10530101,1004209,2.0,1,11,1004207,1004106,2.0,10530105,10530104,401055001,11,1004108,1004109,10530103,30,0.06,1004107
0,1004210,0,401055021,243,3.8,10530102,1004206,3.7,2,401055031,4.0,1001303,1004110,1000000,1004208,401055011,4,710051,1053,401055041,10530101,1004209,3.5,1,31,1004207,1004106,3.5,10530105,10530104,401055051,31,1004108,1004109,10530103,38,0.06,1004107
0,1004210,0,401055071,244,3.8,10530102,1004206,3.7,2,401055081,4.0,1001303,1004110,1000000,1004208,401055061,5,710051,1053,401055091,10530101,1004209,3.5,1,39,1004207,1004106,3.5,10530105,10530104,401055101,39,1004108,1004109,10530103,-1,0.06,1004107
0,1004205,0,401055271,245,1.4,10540102,1004201,1.3,1,401055281,1.5,1001301,1004105,1000000,1004203,401055261,1,710061,1054,401055291,10540101,1004204,1.2,1,1,1004202,1004101,1.2,10540105,10540104,401055301,1,1004103,1004104,10540103,1,0.03,1004102
0,1004210,0,401055271,246,1.4,10540102,1004206,1.3,1,401055281,1.5,1001303,1004110,1000000,1004208,401055261,1,710061,1054,401055291,10540101,1004209,1.2,1,2,1004207,1004106,1.2,10540105,10540104,401055301,2,1004108,1004109,10540103,3,0.03,1004107
0,1004210,0,401055321,247,1.9,10540102,1004206,1.8,2,401055331,2.0,1001303,1004110,1000000,1004208,401055311,2,710061,1054,401055341,10540101,1004209,1.6,1,4,1004207,1004106,1.6,10540105,10540104,401055351,4,1004108,1004109,10540103,10,0.06,1004107
0,1004210,0,401055371,248,2.4,10540102,1004206,2.4,2,401055381,2.6,1001303,1004110,1000000,1004208,401055361,3,710061,1054,401055391,10540101,1004209,2.0,1,11,1004207,1004106,2.0,10540105,10540104,401055401,11,1004108,1004109,10540103,30,0.06,1004107
0,1004210,0,401055421,249,3.8,10540102,1004206,3.7,2,401055431,4.0,1001303,1004110,1000000,1004208,401055411,4,710061,1054,401055441,10540101,1004209,3.5,1,31,1004207,1004106,3.5,10540105,10540104,401055451,31,1004108,1004109,10540103,38,0.06,1004107
0,1004210,0,401055471,250,3.8,10540102,1004206,3.7,2,401055481,4.0,1001303,1004110,1000000,1004208,401055461,5,710061,1054,401055491,10540101,1004209,3.5,1,39,1004207,1004106,3.5,10540105,10540104,401055501,39,1004108,1004109,10540103,-1,0.06,1004107
0,1004205,0,401055671,251,1.4,10550102,1004201,1.3,1,401055681,1.5,1001301,1004105,1000000,1004203,401055661,1,710071,1055,401055691,10550101,1004204,1.2,1,1,1004202,1004101,1.2,10550105,10550104,401055701,1,1004103,1004104,10550103,1,0.03,1004102
0,1004210,0,401055671,252,1.4,10550102,1004206,1.3,1,401055681,1.5,1001303,1004110,1000000,1004208,401055661,1,710071,1055,401055691,10550101,1004209,1.2,1,2,1004207,1004106,1.2,10550105,10550104,401055701,2,1004108,1004109,10550103,3,0.03,1004107
0,1004210,0,401055721,253,1.9,10550102,1004206,1.8,2,401055731,2.0,1001303,1004110,1000000,1004208,401055711,2,710071,1055,401055741,10550101,1004209,1.6,1,4,1004207,1004106,1.6,10550105,10550104,401055751,4,1004108,1004109,10550103,10,0.06,1004107
0,1004210,0,401055771,254,2.4,10550102,1004206,2.4,2,401055781,2.6,1001303,1004110,1000000,1004208,401055761,3,710071,1055,401055791,10550101,1004209,2.0,1,11,1004207,1004106,2.0,10550105,10550104,401055801,11,1004108,1004109,10550103,30,0.06,1004107
0,1004210,0,401055821,255,3.8,10550102,1004206,3.7,2,401055831,4.0,1001303,1004110,1000000,1004208,401055811,4,710071,1055,401055841,10550101,1004209,3.5,1,31,1004207,1004106,3.5,10550105,10550104,401055851,31,1004108,1004109,10550103,38,0.06,1004107
0,1004210,0,401055871,256,3.8,10550102,1004206,3.7,2,401055881,4.0,1001303,1004110,1000000,1004208,401055861,5,710071,1055,401055891,10550101,1004209,3.5,1,39,1004207,1004106,3.5,10550105,10550104,401055901,39,1004108,1004109,10550103,-1,0.06,1004107
0,1004205,0,401056071,257,1.4,10560102,1004201,1.3,1,401056081,1.5,1001301,1004105,1000000,1004203,401056061,1,710081,1056,401056091,10560101,1004204,1.2,1,1,1004202,1004101,1.2,10560105,10560104,401056101,1,1004103,1004104,10560103,1,0.03,1004102
0,1004210,0,401056071,258,1.4,10560102,1004206,1.3,1,401056081,1.5,1001303,1004110,1000000,1004208,401056061,1,710081,1056,401056091,10560101,1004209,1.2,1,2,1004207,1004106,1.2,10560105,10560104,401056101,2,1004108,1004109,10560103,3,0.03,1004107
0,1004210,0,401056121,259,1.9,10560102,1004206,1.8,2,401056131,2.0,1001303,1004110,1000000,1004208,401056111,2,710081,1056,401056141,10560101,1004209,1.6,1,4,1004207,1004106,1.6,10560105,10560104,401056151,4,1004108,1004109,10560103,10,0.06,1004107
0,1004210,0,401056171,260,2.4,10560102,1004206,2.4,2,401056181,2.6,1001303,1004110,1000000,1004208,401056161,3,710081,1056,401056191,10560101,1004209,2.0,1,11,1004207,1004106,2.0,10560105,10560104,401056201,11,1004108,1004109,10560103,30,0.06,1004107
0,1004210,0,401056221,261,3.8,10560102,1004206,3.7,2,401056231,4.0,1001303,1004110,1000000,1004208,401056211,4,710081,1056,401056241,10560101,1004209,3.5,1,31,1004207,1004106,3.5,10560105,10560104,401056251,31,1004108,1004109,10560103,38,0.06,1004107
0,1004210,0,401056271,262,3.8,10560102,1004206,3.7,2,401056281,4.0,1001303,1004110,1000000,1004208,401056261,5,710081,1056,401056291,10560101,1004209,3.5,1,39,1004207,1004106,3.5,10560105,10560104,401056301,39,1004108,1004109,10560103,-1,0.06,1004107
0,1004205,0,401056471,263,1.4,10570102,1004201,1.3,1,401056481,1.5,1001301,1004105,1000000,1004203,401056461,1,710091,1057,401056491,10570101,1004204,1.2,1,1,1004202,1004101,1.2,10570105,10570104,401056501,1,1004103,1004104,10570103,1,0.03,1004102
0,1004210,0,401056471,264,1.4,10570102,1004206,1.3,1,401056481,1.5,1001303,1004110,1000000,1004208,401056461,1,710091,1057,401056491,10570101,1004209,1.2,1,2,1004207,1004106,1.2,10570105,10570104,401056501,2,1004108,1004109,10570103,3,0.03,1004107
0,1004210,0,401056521,265,1.9,10570102,1004206,1.8,2,401056531,2.0,1001303,1004110,1000000,1004208,401056511,2,710091,1057,401056541,10570101,1004209,1.6,1,4,1004207,1004106,1.6,10570105,10570104,401056551,4,1004108,1004109,10570103,10,0.06,1004107
0,1004210,0,401056571,266,2.4,10570102,1004206,2.4,2,401056581,2.6,1001303,1004110,1000000,1004208,401056561,3,710091,1057,401056591,10570101,1004209,2.0,1,11,1004207,1004106,2.0,10570105,10570104,401056601,11,1004108,1004109,10570103,30,0.06,1004107
0,1004210,0,401056621,267,3.8,10570102,1004206,3.7,2,401056631,4.0,1001303,1004110,1000000,1004208,401056611,4,710091,1057,401056641,10570101,1004209,3.5,1,31,1004207,1004106,3.5,10570105,10570104,401056651,31,1004108,1004109,10570103,38,0.06,1004107
0,1004210,0,401056671,268,3.8,10570102,1004206,3.7,2,401056681,4.0,1001303,1004110,1000000,1004208,401056661,5,710091,1057,401056691,10570101,1004209,3.5,1,39,1004207,1004106,3.5,10570105,10570104,401056701,39,1004108,1004109,10570103,-1,0.06,1004107
0,1004205,0,401056871,269,1.4,10580102,1004201,1.3,1,401056881,1.5,1001301,1004105,1000000,1004203,401056861,1,710101,1058,401056891,10580101,1004204,1.2,1,1,1004202,1004101,1.2,10580105,10580104,401056901,1,1004103,1004104,10580103,1,0.03,1004102
0,1004210,0,401056871,270,1.4,10580102,1004206,1.3,1,401056881,1.5,1001303,1004110,1000000,1004208,401056861,1,710101,1058,401056891,10580101,1004209,1.2,1,2,1004207,1004106,1.2,10580105,10580104,401056901,2,1004108,1004109,10580103,3,0.03,1004107
0,1004210,0,401056921,271,1.9,10580102,1004206,1.8,2,401056931,2.0,1001303,1004110,1000000,1004208,401056911,2,710101,1058,401056941,10580101,1004209,1.6,1,4,1004207,1004106,1.6,10580105,10580104,401056951,4,1004108,1004109,10580103,10,0.06,1004107
0,1004210,0,401056971,272,2.4,10580102,1004206,2.4,2,401056981,2.6,1001303,1004110,1000000,1004208,401056961,3,710101,1058,401056991,10580101,1004209,2.0,1,11,1004207,1004106,2.0,10580105,10580104,401057001,11,1004108,1004109,10580103,30,0.06,1004107
0,1004210,0,401057021,273,3.8,10580102,1004206,3.7,2,401057031,4.0,1001303,1004110,1000000,1004208,401057011,4,710101,1058,401057041,10580101,1004209,3.5,1,31,1004207,1004106,3.5,10580105,10580104,401057051,31,1004108,1004109,10580103,38,0.06,1004107
0,1004210,0,401057071,274,3.8,10580102,1004206,3.7,2,401057081,4.0,1001303,1004110,1000000,1004208,401057061,5,710101,1058,401057091,10580101,1004209,3.5,1,39,1004207,1004106,3.5,10580105,10580104,401057101,39,1004108,1004109,10580103,-1,0.06,1004107
0,1004205,0,401057271,275,1.4,10590102,1004201,1.3,1,401057281,1.5,1001301,1004105,1000000,1004203,401057261,1,710111,1059,401057291,10590101,1004204,1.2,1,1,1004202,1004101,1.2,10590105,10590104,401057301,1,1004103,1004104,10590103,1,0.03,1004102
0,1004210,0,401057271,276,1.4,10590102,1004206,1.3,1,401057281,1.5,1001303,1004110,1000000,1004208,401057261,1,710111,1059,401057291,10590101,1004209,1.2,1,2,1004207,1004106,1.2,10590105,10590104,401057301,2,1004108,1004109,10590103,3,0.03,1004107
0,1004210,0,401057321,277,1.9,10590102,1004206,1.8,2,401057331,2.0,1001303,1004110,1000000,1004208,401057311,2,710111,1059,401057341,10590101,1004209,1.6,1,4,1004207,1004106,1.6,10590105,10590104,401057351,4,1004108,1004109,10590103,10,0.06,1004107
0,1004210,0,401057371,278,2.4,10590102,1004206,2.4,2,401057381,2.6,1001303,1004110,1000000,1004208,401057361,3,710111,1059,401057391,10590101,1004209,2.0,1,11,1004207,1004106,2.0,10590105,10590104,401057401,11,1004108,1004109,10590103,30,0.06,1004107
0,1004210,0,401057421,279,3.8,10590102,1004206,3.7,2,401057431,4.0,1001303,1004110,1000000,1004208,401057411,4,710111,1059,401057441,10590101,1004209,3.5,1,31,1004207,1004106,3.5,10590105,10590104,401057451,31,1004108,1004109,10590103,38,0.06,1004107
0,1004210,0,401057471,280,3.8,10590102,1004206,3.7,2,401057481,4.0,1001303,1004110,1000000,1004208,401057461,5,710111,1059,401057491,10590101,1004209,3.5,1,39,1004207,1004106,3.5,10590105,10590104,401057501,39,1004108,1004109,10590103,-1,0.06,1004107
0,1004205,0,401057671,281,1.4,10600102,1004201,1.3,1,401057681,1.5,1001301,1004105,1000000,1004203,401057661,1,710121,1060,401057691,10600101,1004204,1.2,1,1,1004202,1004101,1.2,10600105,10600104,401057701,1,1004103,1004104,10600103,1,0.03,1004102
0,1004210,0,401057671,282,1.4,10600102,1004206,1.3,1,401057681,1.5,1001303,1004110,1000000,1004208,401057661,1,710121,1060,401057691,10600101,1004209,1.2,1,2,1004207,1004106,1.2,10600105,10600104,401057701,2,1004108,1004109,10600103,3,0.03,1004107
0,1004210,0,401057721,283,1.9,10600102,1004206,1.8,2,401057731,2.0,1001303,1004110,1000000,1004208,401057711,2,710121,1060,401057741,10600101,1004209,1.6,1,4,1004207,1004106,1.6,10600105,10600104,401057751,4,1004108,1004109,10600103,10,0.06,1004107
0,1004210,0,401057771,284,2.4,10600102,1004206,2.4,2,401057781,2.6,1001303,1004110,1000000,1004208,401057761,3,710121,1060,401057791,10600101,1004209,2.0,1,11,1004207,1004106,2.0,10600105,10600104,401057801,11,1004108,1004109,10600103,30,0.06,1004107
0,1004210,0,401057821,285,3.8,10600102,1004206,3.7,2,401057831,4.0,1001303,1004110,1000000,1004208,401057811,4,710121,1060,401057841,10600101,1004209,3.5,1,31,1004207,1004106,3.5,10600105,10600104,401057851,31,1004108,1004109,10600103,38,0.06,1004107
0,1004210,0,401057871,286,3.8,10600102,1004206,3.7,2,401057881,4.0,1001303,1004110,1000000,1004208,401057861,5,710121,1060,401057891,10600101,1004209,3.5,1,39,1004207,1004106,3.5,10600105,10600104,401057901,39,1004108,1004109,10600103,-1,0.06,1004107
0,1004205,0,401058071,287,1.4,10610102,1004201,1.3,1,401058081,1.5,1001301,1004105,1000000,1004203,401058061,1,710011,1061,401058091,10610101,1004204,1.2,1,1,1004202,1004101,1.2,10610105,10610104,401058101,1,1004103,1004104,10610103,1,0.03,1004102
0,1004210,0,401058071,288,1.4,10610102,1004206,1.3,1,401058081,1.5,1001303,1004110,1000000,1004208,401058061,1,710011,1061,401058091,10610101,1004209,1.2,1,2,1004207,1004106,1.2,10610105,10610104,401058101,2,1004108,1004109,10610103,3,0.03,1004107
0,1004210,0,401058121,289,1.9,10610102,1004206,1.8,2,401058131,2.0,1001303,1004110,1000000,1004208,401058111,2,710011,1061,401058141,10610101,1004209,1.6,1,4,1004207,1004106,1.6,10610105,10610104,401058151,4,1004108,1004109,10610103,10,0.06,1004107
0,1004210,0,401058171,290,2.4,10610102,1004206,2.4,2,401058181,2.6,1001303,1004110,1000000,1004208,401058161,3,710011,1061,401058191,10610101,1004209,2.0,1,11,1004207,1004106,2.0,10610105,10610104,401058201,11,1004108,1004109,10610103,30,0.06,1004107
0,1004210,0,401058221,291,3.8,10610102,1004206,3.7,2,401058231,4.0,1001303,1004110,1000000,1004208,401058211,4,710011,1061,401058241,10610101,1004209,3.5,1,31,1004207,1004106,3.5,10610105,10610104,401058251,31,1004108,1004109,10610103,38,0.06,1004107
0,1004210,0,401058271,292,3.8,10610102,1004206,3.7,2,401058281,4.0,1001303,1004110,1000000,1004208,401058261,5,710011,1061,401058291,10610101,1004209,3.5,1,39,1004207,1004106,3.5,10610105,10610104,401058301,39,1004108,1004109,10610103,-1,0.06,1004107
0,1004210,0,401058821,298,1.4,10640102,1004206,1.3,1,401058831,1.5,0,0,1000000,1004208,401058811,1,710031,1064,401058841,10640101,1004209,1.2,1,-2,1004207,0,1.2,10640105,10640104,401058851,-2,0,0,10640103,-2,0.03,0
0,1004205,0,401058871,299,1.9,10640102,1004201,1.8,2,401058881,2.0,1001301,1004105,1000000,1004203,401058861,2,710031,1064,401058891,10640101,1004204,1.6,1,1,1004202,1004101,1.6,10640105,10640104,401058901,1,1004103,1004104,10640103,1,0.06,1004102
0,1004210,0,401058871,300,1.9,10640102,1004206,1.8,2,401058881,2.0,1001303,1004110,1000000,1004208,401058861,2,710031,1064,401058891,10640101,1004209,1.6,1,2,1004207,1004106,1.6,10640105,10640104,401058901,2,1004108,1004109,10640103,6,0.06,1004107
0,1004210,0,401058921,301,2.1,10640102,1004206,2.1,2,401058931,2.2,1001303,1004110,1000000,1004208,401058911,3,710031,1064,401058941,10640101,1004209,2.0,1,7,1004207,1004106,2.0,10640105,10640104,401058951,7,1004108,1004109,10640103,22,0.06,1004107
0,1004210,0,401058971,302,4.8,10640102,1004206,4.7,2,401058981,5.0,1001303,1004110,1000000,1004208,401058961,4,710031,1064,401058991,10640101,1004209,4.5,1,23,1004207,1004106,4.5,10640105,10640104,401059001,23,1004108,1004109,10640103,-1,0.06,1004107
0,1004210,0,401059521,308,1.4,10660102,1004206,1.3,1,401059531,1.5,0,0,1000000,1004208,401059511,1,710051,1066,401059541,10660101,1004209,1.2,1,-2,1004207,0,1.2,10660105,10660104,401059551,-2,0,0,10660103,-2,0.03,0
