reward_value_1,end_time,lock_all_text,visible_type,reward_id_3,story_quest_id,story_id,reward_type_1,story_end,start_time,pre_story_id,reward_id_1,sub_title,unlock_quest_id,reward_type_3,reward_value_2,title,love_level,force_unlock_time,requirement_id,force_unlock_time_2,reward_id_2,reward_value_3,reward_type_2,story_group_id,unknown_2,unknown_1,pre_story_id_2
20,2099/12/31 23:59:59,0,0,0,0,1221002,8,0,2024/05/31 11:00:00,1221001,91002,贴身采访！碧的做派,0,0,0,碧（露营） 第2话,4,2030/12/17 14:59,122101,2030/12/17 14:59,0,0,0,1221,1,1,0
20,2099/12/31 23:59:59,0,0,0,0,1221003,8,0,2024/05/31 11:00:00,1221002,91002,大家笑着围成圈,0,0,0,碧（露营） 第3话,5,2030/12/17 14:59,122101,2030/12/17 14:59,0,0,0,1221,1,1,0
50,2099/12/31 23:59:59,0,0,0,0,1221004,8,0,2024/05/31 11:00:00,1221003,91002,亲手创造的乌托邦,0,0,0,碧（露营） 第4话,8,2030/12/17 14:59,122101,2030/12/17 14:59,0,0,0,1221,1,1,0
20,2099/12/31 23:59:59,0,0,0,0,1222001,8,0,2024/05/31 11:00:00,5094007,91002,让人心情愉快的果汁,0,0,0,由加莉（露营） 第1话,0,2022/6/14 21:00,122201,2030/12/17 14:59,0,0,0,1222,1,1,0
20,2099/12/31 23:59:59,0,0,0,0,1222002,8,0,2024/05/31 11:00:00,1222001,91002,带来快乐,0,0,0,由加莉（露营） 第2话,4,2030/12/17 14:59,122201,2030/12/17 14:59,0,0,0,1222,1,1,0
20,2099/12/31 23:59:59,0,0,0,0,1222003,8,0,2024/05/31 11:00:00,1222002,91002,至高的饮酒体验,0,0,0,由加莉（露营） 第3话,5,2030/12/17 14:59,122201,2030/12/17 14:59,0,0,0,1222,1,1,0
50,2099/12/31 23:59:59,0,0,0,0,1222004,8,0,2024/05/31 11:00:00,1222003,91002,在你追上之前,0,0,0,由加莉（露营） 第4话,8,2030/12/17 14:59,122201,2030/12/17 14:59,0,0,0,1222,1,1,0
20,2099/12/31 23:59:59,0,0,0,0,1223001,8,0,2024/06/14 11:00:00,0,91002,斑比登场♪,0,0,0,斑比 第1话,0,2099/12/31 23:59:59,122301,2099/12/31 23:59:59,0,0,0,1223,1,1,0
20,2099/12/31 23:59:59,0,0,0,0,1223002,8,0,2024/06/14 11:00:00,1223001,91002,你是谁的眷属？,0,0,0,斑比 第2话,2,2099/12/31 23:59:59,122301,2099/12/31 23:59:59,0,0,0,1223,1,1,0
20,2099/12/31 23:59:59,0,0,0,0,1223003,8,0,2024/06/14 11:00:00,1223002,91002,小贝丝夺回战！,0,0,0,斑比 第3话,3,2099/12/31 23:59:59,122301,2099/12/31 23:59:59,0,0,0,1223,1,1,0
50,2099/12/31 23:59:59,0,0,0,0,1223004,8,0,2024/06/14 11:00:00,1223003,91002,夜晚的学校和神秘少女,0,0,0,斑比 第4话,4,2099/12/31 23:59:59,122301,2099/12/31 23:59:59,0,0,0,1223,1,1,0
20,2099/12/31 23:59:59,0,0,0,0,1223005,8,0,2024/06/14 11:00:00,1223004,91002,故乡在哪里？,0,0,0,斑比 第5话,5,2099/12/31 23:59:59,122301,2099/12/31 23:59:59,0,0,0,1223,1,1,0
20,2099/12/31 23:59:59,0,0,0,0,1223006,8,0,2024/06/14 11:00:00,1223005,91002,与伯爵决斗！,0,0,0,斑比 第6话,6,2099/12/31 23:59:59,122301,2099/12/31 23:59:59,0,0,0,1223,1,1,0
20,2099/12/31 23:59:59,0,0,0,0,1223007,8,0,2024/06/14 11:00:00,1223006,91002,将约定之花献给你,0,0,0,斑比 第7话,7,2099/12/31 23:59:59,122301,2099/12/31 23:59:59,0,0,0,1223,1,1,0
50,2099/12/31 23:59:59,0,0,0,0,1223008,8,0,2024/06/14 11:00:00,1223007,91002,吸血公主与贝丝玩偶,0,0,0,斑比 第8话,8,2099/12/31 23:59:59,122301,2099/12/31 23:59:59,0,0,0,1223,1,1,0
50,2099/12/31 23:59:59,0,0,0,0,1223009,8,0,2026/05/15 11:00:00,1223008,91002,第一次工作,0,0,0,斑比 第9话,9,2030/12/17 14:59:00,122301,2030/12/17 14:59:00,0,0,0,1223,1,1,0
50,2099/12/31 23:59:59,0,0,0,0,1223010,8,0,2026/05/15 11:00:00,1223009,91002,打造别墅吧！,0,0,0,斑比 第10话,10,2030/12/17 14:59:00,122301,2030/12/17 14:59:00,0,0,0,1223,1,1,0
50,2099/12/31 23:59:59,0,0,0,0,1223011,8,0,2026/05/15 11:00:00,1223010,91002,重要的栖身之所,0,0,0,斑比 第11话,11,2030/12/17 14:59:00,122301,2030/12/17 14:59:00,0,0,0,1223,1,1,0
50,2099/12/31 23:59:59,0,0,0,0,1223012,8,0,2026/05/15 11:00:00,1223011,91002,月下血战,0,0,0,斑比 第12话,12,2030/12/17 14:59:00,122301,2030/12/17 14:59:00,0,0,0,1223,1,1,0
20,2099/12/31 23:59:59,0,0,0,0,1224001,8,0,2024/06/28 11:00:00,5096007,91002,正视内心,0,0,0,日和莉（夏日） 第1话,0,2022/7/14 21:00:00,122401,2030/12/17 14:59:59,0,0,0,1224,1,1,0
20,2099/12/31 23:59:59,0,0,0,0,1224002,8,0,2024/06/28 11:00:00,1224001,91002,在无数的“喜欢”之中,0,0,0,日和莉（夏日） 第2话,4,2030/12/17 14:59:59,122401,2030/12/17 14:59:59,0,0,0,1224,1,1,0
20,2099/12/31 23:59:59,0,0,0,0,1224003,8,0,2024/06/28 11:00:00,1224002,91002,维持不安定的内心,0,0,0,日和莉（夏日） 第3话,5,2030/12/17 14:59:59,122401,2030/12/17 14:59:59,0,0,0,1224,1,1,0
50,2099/12/31 23:59:59,0,0,0,0,1224004,8,0,2024/06/28 11:00:00,1224003,91002,虽然还没有得出答案,0,0,0,日和莉（夏日） 第4话,8,2030/12/17 14:59:59,122401,2030/12/17 14:59:59,0,0,0,1224,1,1,0
20,2099/12/31 23:59:59,0,0,0,0,1225001,8,0,2024/06/28 11:00:00,5096007,91002,夏天的地图还是一片空白,0,0,0,怜（夏日） 第1话,0,2022/7/14 21:00:00,122501,2030/12/17 14:59:59,0,0,0,1225,1,1,0
20,2099/12/31 23:59:59,0,0,0,0,1225002,8,0,2024/06/28 11:00:00,1225001,91002,随着海风舞剑,0,0,0,怜（夏日） 第2话,4,2030/12/17 14:59:59,122501,2030/12/17 14:59:59,0,0,0,1225,1,1,0
20,2099/12/31 23:59:59,0,0,0,0,1225003,8,0,2024/06/28 11:00:00,1225002,91002,将心意融于夜空,0,0,0,怜（夏日） 第3话,5,2030/12/17 14:59:59,122501,2030/12/17 14:59:59,0,0,0,1225,1,1,0
50,2099/12/31 23:59:59,0,0,0,0,1225004,8,0,2024/06/28 11:00:00,1225003,91002,不会放弃这个夏天,0,0,0,怜（夏日） 第4话,8,2030/12/17 14:59:59,122501,2030/12/17 14:59:59,0,0,0,1225,1,1,0
20,2099/12/31 23:59:59,0,0,0,0,1226001,8,0,2024/07/15 10:00:00,0,91002,驰骋大海的恋慕之心,0,0,0,优衣（夏日） 第1话,0,2030/12/17 14:59:59,122601,2030/12/17 14:59:59,0,0,0,1226,1,1,0
20,2099/12/31 23:59:59,0,0,0,0,1226002,8,0,2024/07/15 10:00:00,1226001,91002,炙热又冰凉的夏日恋情,0,0,0,优衣（夏日） 第2话,4,2030/12/17 14:59:59,122601,2030/12/17 14:59:59,0,0,0,1226,1,1,0
20,2099/12/31 23:59:59,0,0,0,0,1226003,8,0,2024/07/15 10:00:00,1226002,91002,在星光之下,0,0,0,优衣（夏日） 第3话,5,2030/12/17 14:59:59,122601,2030/12/17 14:59:59,0,0,0,1226,1,1,0
50,2099/12/31 23:59:59,0,0,0,0,1226004,8,0,2024/07/15 10:00:00,1226003,91002,海岸边的胆小鬼,0,0,0,优衣（夏日） 第4话,8,2030/12/17 14:59:59,122601,2030/12/17 14:59:59,0,0,0,1226,1,1,0
20,2099/12/31 23:59:59,0,0,0,0,1227001,8,0,2024/08/15 11:00:00,0,91002,小小的夏日领队,0,0,0,镜华（夏日） 第1话,0,2030/12/17 14:59:59,122701,2030/12/17 14:59:59,0,0,0,1227,1,1,0
20,2099/12/31 23:59:59,0,0,0,0,1227002,8,0,2024/08/15 11:00:00,1227001,91002,虚假的厉害魔法,0,0,0,镜华（夏日） 第2话,4,2030/12/17 14:59:59,122701,2030/12/17 14:59:59,0,0,0,1227,1,1,0
20,2099/12/31 23:59:59,0,0,0,0,1227003,8,0,2024/08/15 11:00:00,1227002,91002,现在的我能做到的事情,0,0,0,镜华（夏日） 第3话,5,2030/12/17 14:59:59,122701,2030/12/17 14:59:59,0,0,0,1227,1,1,0
50,2099/12/31 23:59:59,0,0,0,0,1227004,8,0,2024/08/15 11:00:00,1227003,91002,就算是真实的你,0,0,0,镜华（夏日） 第4话,8,2030/12/17 14:59:59,122701,2030/12/17 14:59:59,0,0,0,1227,1,1,0
20,2099/12/31 23:59:59,0,0,0,0,1228001,8,0,2024/07/31 11:00:00,0,91002,逆转的恶作剧射门！,0,0,0,未奏希（夏日） 第1话,0,2030/12/17 14:59:59,122801,2030/12/17 14:59:59,0,0,0,1228,1,1,0
20,2099/12/31 23:59:59,0,0,0,0,1228002,8,0,2024/07/31 11:00:00,1228001,91002,船上的鬼捉人游戏！,0,0,0,未奏希（夏日） 第2话,4,2030/12/17 14:59:59,122801,2030/12/17 14:59:59,0,0,0,1228,1,1,0
20,2099/12/31 23:59:59,0,0,0,0,1228003,8,0,2024/07/31 11:00:00,1228002,91002,宝藏就是热带果汁！,0,0,0,未奏希（夏日） 第3话,5,2030/12/17 14:59:59,122801,2030/12/17 14:59:59,0,0,0,1228,1,1,0
50,2099/12/31 23:59:59,0,0,0,0,1228004,8,0,2024/07/31 11:00:00,1228003,91002,点燃仙女棒！,0,0,0,未奏希（夏日） 第4话,8,2030/12/17 14:59:59,122801,2030/12/17 14:59:59,0,0,0,1228,1,1,0
20,2099/12/31 23:59:59,0,0,0,0,1229001,8,0,2024/07/31 11:00:00,5098007,91002,沙子城堡和坦率的心情,0,0,0,美美（夏日） 第1话,0,2022/8/14 21:00:00,122901,2030/12/17 14:59:59,0,0,0,1229,1,1,0
20,2099/12/31 23:59:59,0,0,0,0,1229002,8,0,2024/07/31 11:00:00,1229001,91002,海豚的报恩？,0,0,0,美美（夏日） 第2话,4,2030/12/17 14:59:59,122901,2030/12/17 14:59:59,0,0,0,1229,1,1,0
20,2099/12/31 23:59:59,0,0,0,0,1229003,8,0,2024/07/31 11:00:00,1229002,91002,烟花的回忆,0,0,0,美美（夏日） 第3话,5,2030/12/17 14:59:59,122901,2030/12/17 14:59:59,0,0,0,1229,1,1,0
50,2099/12/31 23:59:59,0,0,0,0,1229004,8,0,2024/07/31 11:00:00,1229003,91002,夏日庆典和苹果糖,0,0,0,美美（夏日） 第4话,8,2030/12/17 14:59:59,122901,2030/12/17 14:59:59,0,0,0,1229,1,1,0
20,2099/12/31 23:59:59,0,0,0,0,1230001,8,0,2024/08/30 11:00:00,2114008,91002,勇气永不朽,0,0,0,爱梅斯 第1话,0,2030/12/17 14:59:59,123001,2030/12/17 14:59:59,0,0,0,1230,1,1,0
20,2099/12/31 23:59:59,0,0,0,0,1230002,8,0,2024/08/30 11:00:00,1230001,91002,长话短说,0,0,0,爱梅斯 第2话,4,2030/12/17 14:59:59,123001,2030/12/17 14:59:59,0,0,0,1230,1,1,0
20,2099/12/31 23:59:59,0,0,0,0,1230003,8,0,2024/08/30 11:00:00,1230002,91002,回忆之后的希望,0,0,0,爱梅斯 第3话,5,2030/12/17 14:59:59,123001,2030/12/17 14:59:59,0,0,0,1230,1,1,0
50,2099/12/31 23:59:59,0,0,0,0,1230004,8,0,2024/08/30 11:00:00,1230003,91002,还要永远在一起,0,0,0,爱梅斯 第4话,8,2030/12/17 14:59:59,123001,2030/12/17 14:59:59,0,0,0,1230,1,1,0
20,2099/12/31 23:59:59,0,0,0,0,1231001,8,0,2024/09/03 18:00:00,5100007,91002,寻找森林之王,0,0,0,真步（探索者） 第1话,0,2022/9/14 21:00:00,123101,2030/12/17 14:59:59,0,0,0,1231,1,1,0
20,2099/12/31 23:59:59,0,0,0,0,1231002,8,0,2024/09/03 18:00:00,1231001,91002,王子和公主的小小冒险,0,0,0,真步（探索者） 第2话,4,2030/12/17 14:59:59,123101,2030/12/17 14:59:59,0,0,0,1231,1,1,0
20,2099/12/31 23:59:59,0,0,0,0,1231003,8,0,2024/09/03 18:00:00,1231002,91002,结束后的童话故事,0,0,0,真步（探索者） 第3话,5,2030/12/17 14:59:59,123101,2030/12/17 14:59:59,0,0,0,1231,1,1,0
50,2099/12/31 23:59:59,0,0,0,0,1231004,8,0,2024/09/03 18:00:00,1231003,91002,编织温柔,0,0,0,真步（探索者） 第4话,8,2030/12/17 14:59:59,123101,2030/12/17 14:59:59,0,0,0,1231,1,1,0
20,2099/12/31 23:59:59,0,0,0,0,1232001,8,0,2024/09/14 11:00:00,0,91002,踏上寻源的冒险,0,0,0,绫音（探索者） 第1话,0,2022/8/14 21:00:00,123201,2030/12/17 14:59:59,0,0,0,1232,1,1,0
20,2099/12/31 23:59:59,0,0,0,0,1232002,8,0,2024/09/14 11:00:00,1232001,91002,最弱最强的冒险队伍,0,0,0,绫音（探索者） 第2话,4,2030/12/17 14:59:59,123201,2030/12/17 14:59:59,0,0,0,1232,1,1,0
20,2099/12/31 23:59:59,0,0,0,0,1232003,8,0,2024/09/14 11:00:00,1232002,91002,噗吉大人来也,0,0,0,绫音（探索者） 第3话,5,2030/12/17 14:59:59,123201,2030/12/17 14:59:59,0,0,0,1232,1,1,0
50,2099/12/31 23:59:59,0,0,0,0,1232004,8,0,2024/09/14 11:00:00,1232003,91002,没有遗憾的回忆,0,0,0,绫音（探索者） 第4话,8,2030/12/17 14:59:59,123201,2030/12/17 14:59:59,0,0,0,1232,1,1,0
20,2099/12/31 23:59:59,0,0,0,0,1233001,8,0,2024/09/22 11:00:00,2101014,91002,史莱姆遇见男孩,0,0,0,涅亚 第1话,0,2030/12/17 14:59:59,123301,2030/12/17 14:59:59,0,0,0,1233,1,1,0
20,2099/12/31 23:59:59,0,0,0,0,1233002,8,0,2024/09/22 11:00:00,1233001,91002,在兰德索尔一、起、玩♪,0,0,0,涅亚 第2话,2,2030/12/17 14:59:59,123301,2030/12/17 14:59:59,0,0,0,1233,1,1,2114099
20,2099/12/31 23:59:59,0,0,0,0,1233003,8,0,2024/09/22 11:00:00,1233002,91002,美中不足,0,0,0,涅亚 第3话,3,2030/12/17 14:59:59,123301,2030/12/17 14:59:59,0,0,0,1233,1,1,0
50,2099/12/31 23:59:59,0,0,0,0,1233004,8,0,2024/09/22 11:00:00,1233003,91002,迟来的黑辣妹,0,0,0,涅亚 第4话,4,2030/12/17 14:59:59,123301,2030/12/17 14:59:59,0,0,0,1233,1,1,0
20,2099/12/31 23:59:59,0,0,0,0,1233005,8,0,2024/09/22 11:00:00,1233004,91002,涅亚风格的身体检查,0,0,0,涅亚 第5话,5,2030/12/17 14:59:59,123301,2030/12/17 14:59:59,0,0,0,1233,1,1,0
20,2099/12/31 23:59:59,0,0,0,0,1233006,8,0,2024/09/22 11:00:00,1233005,91002,卡利萨弟弟复仇！？,0,0,0,涅亚 第6话,6,2030/12/17 14:59:59,123301,2030/12/17 14:59:59,0,0,0,1233,1,1,0
20,2099/12/31 23:59:59,0,0,0,0,1233007,8,0,2024/09/22 11:00:00,1233006,91002,总而言之皆大欢喜,0,0,0,涅亚 第7话,7,2030/12/17 14:59:59,123301,2030/12/17 14:59:59,0,0,0,1233,1,1,0
50,2099/12/31 23:59:59,0,0,0,0,1233008,8,0,2024/09/22 11:00:00,1233007,91002,喜欢的人所在的世界,0,0,0,涅亚 第8话,8,2030/12/17 14:59:59,123301,2030/12/17 14:59:59,0,0,0,1233,1,1,0
20,2099/12/31 23:59:59,0,0,0,0,1235001,8,0,2024/09/30 11:00:00,5102007,91002,懒洋洋玩家漫游记,0,0,0,铃（万圣节） 第1话,0,2022/10/14 21:00:00,123501,2030/12/17 14:59:59,0,0,0,1235,1,1,0
20,2099/12/31 23:59:59,0,0,0,0,1235002,8,0,2024/09/30 11:00:00,1235001,91002,不给游戏就捣蛋！,0,0,0,铃（万圣节） 第2话,4,2030/12/17 14:59:59,123501,2030/12/17 14:59:59,0,0,0,1235,1,1,0
20,2099/12/31 23:59:59,0,0,0,0,1235003,8,0,2024/09/30 11:00:00,1235002,91002,哭泣尖叫游戏时间,0,0,0,铃（万圣节） 第3话,5,2030/12/17 14:59:59,123501,2030/12/17 14:59:59,0,0,0,1235,1,1,0
50,2099/12/31 23:59:59,0,0,0,0,1235004,8,0,2024/09/30 11:00:00,1235003,91002,为你打造的万圣节,0,0,0,铃（万圣节） 第4话,8,2030/12/17 14:59:59,123501,2030/12/17 14:59:59,0,0,0,1235,1,1,0
20,2099/12/31 23:59:59,0,0,0,0,1236001,8,0,2024/09/30 11:00:00,5102007,91002,变装少女助人为乐,0,0,0,智（万圣节） 第1话,0,2022/10/14 21:00:00,123601,2030/12/17 14:59:59,0,0,0,1236,1,1,0
20,2099/12/31 23:59:59,0,0,0,0,1236002,8,0,2024/09/30 11:00:00,1236001,91002,游行大混乱！,0,0,0,智（万圣节） 第2话,4,2030/12/17 14:59:59,123601,2030/12/17 14:59:59,0,0,0,1236,1,1,0
20,2099/12/31 23:59:59,0,0,0,0,1236003,8,0,2024/09/30 11:00:00,1236002,91002,万圣节的疑难事件,0,0,0,智（万圣节） 第3话,5,2030/12/17 14:59:59,123601,2030/12/17 14:59:59,0,0,0,1236,1,1,0
50,2099/12/31 23:59:59,0,0,0,0,1236004,8,0,2024/09/30 11:00:00,1236003,91002,智的万圣节,0,0,0,智（万圣节） 第4话,8,2030/12/17 14:59:59,123601,2030/12/17 14:59:59,0,0,0,1236,1,1,0
20,2099/12/31 23:59:59,0,0,0,0,1237001,8,0,2024/10/15 11:00:00,0,91002,操心的魔法少女登场！？,0,0,0,七七香（万圣节） 第1话,0,2030/12/17 14:59:59,123701,2030/12/17 14:59:59,0,0,0,1237,1,1,0
20,2099/12/31 23:59:59,0,0,0,0,1237002,8,0,2024/10/15 11:00:00,1237001,91002,阿宅对话与CP,0,0,0,七七香（万圣节） 第2话,4,2030/12/17 14:59:59,123701,2030/12/17 14:59:59,0,0,0,1237,1,1,0
20,2099/12/31 23:59:59,0,0,0,0,1237003,8,0,2024/10/15 11:00:00,1237002,91002,御宅少女的心灵支柱,0,0,0,七七香（万圣节） 第3话,5,2030/12/17 14:59:59,123701,2030/12/17 14:59:59,0,0,0,1237,1,1,0
50,2099/12/31 23:59:59,0,0,0,0,1237004,8,0,2024/10/15 11:00:00,1237003,91002,制作服装是团队合作,0,0,0,七七香（万圣节） 第4话,8,2030/12/17 14:59:59,123701,2030/12/17 14:59:59,0,0,0,1237,1,1,0
20,2099/12/31 23:59:59,0,0,0,0,1238001,8,0,2024/10/31 11:00:00,5104007,91002,疯狂的街头采访,0,0,0,克莉丝提娜（狂野） 第1话,0,2022/11/14 21:00:00,123801,2030/12/17 14:59:59,0,0,0,1238,1,1,0
20,2099/12/31 23:59:59,0,0,0,0,1238002,8,0,2024/10/31 11:00:00,1238001,91002,蹦跳舞步大乱斗☆,0,0,0,克莉丝提娜（狂野） 第2话,4,2030/12/17 14:59:59,123801,2030/12/17 14:59:59,0,0,0,1238,1,1,0
20,2099/12/31 23:59:59,0,0,0,0,1238003,8,0,2024/10/31 11:00:00,1238002,91002,惩罚誓约女君,0,0,0,克莉丝提娜（狂野） 第3话,5,2030/12/17 14:59:59,123801,2030/12/17 14:59:59,0,0,0,1238,1,1,0
50,2099/12/31 23:59:59,0,0,0,0,1238004,8,0,2024/10/31 11:00:00,1238003,91002,未加修饰的野兽,0,0,0,克莉丝提娜（狂野） 第4话,8,2030/12/17 14:59:59,123801,2030/12/17 14:59:59,0,0,0,1238,1,1,0
20,2099/12/31 23:59:59,0,0,0,0,1239001,8,0,2024/11/15 11:00:00,0,91002,半吊子英雄的烦恼！,0,0,0,茉莉（狂野） 第1话,0,2022/10/14 21:00:00,123901,2030/12/17 14:59:59,0,0,0,1239,1,1,0
20,2099/12/31 23:59:59,0,0,0,0,1239002,8,0,2024/11/15 11:00:00,1239001,91002,茉莉充满勇气的变身！,0,0,0,茉莉（狂野） 第2话,4,2030/12/17 14:59:59,123901,2030/12/17 14:59:59,0,0,0,1239,1,1,0
20,2099/12/31 23:59:59,0,0,0,0,1239003,8,0,2024/11/15 11:00:00,1239002,91002,骄傲与正义化作勇气,0,0,0,茉莉（狂野） 第3话,5,2030/12/17 14:59:59,123901,2030/12/17 14:59:59,0,0,0,1239,1,1,0
50,2099/12/31 23:59:59,0,0,0,0,1239004,8,0,2024/11/15 11:00:00,1239003,91002,知道秘密的人只有一个！,0,0,0,茉莉（狂野） 第4话,8,2030/12/17 14:59:59,123901,2030/12/17 14:59:59,0,0,0,1239,1,1,0
20,2099/12/31 23:59:59,0,0,0,0,1240001,8,0,2024/11/29 11:00:00,5106007,91002,跟茜里一起玩爵士乐吧♪,0,0,0,茜里（圣诞节） 第1话,0,2022/12/14 21:00:00,124001,2030/12/17 14:59:59,0,0,0,1240,1,1,0
20,2099/12/31 23:59:59,0,0,0,0,1240002,8,0,2024/11/29 11:00:00,1240001,91002,茜里仅此一夜的演出,0,0,0,茜里（圣诞节） 第2话,4,2030/12/17 14:59:59,124001,2030/12/17 14:59:59,0,0,0,1240,1,1,0
20,2099/12/31 23:59:59,0,0,0,0,1240003,8,0,2024/11/29 11:00:00,1240002,91002,任性的圣诞女孩,0,0,0,茜里（圣诞节） 第3话,5,2030/12/17 14:59:59,124001,2030/12/17 14:59:59,0,0,0,1240,1,1,0
50,2099/12/31 23:59:59,0,0,0,0,1240004,8,0,2024/11/29 11:00:00,1240003,91002,向往的铜金项链,0,0,0,茜里（圣诞节） 第4话,8,2030/12/17 14:59:59,124001,2030/12/17 14:59:59,0,0,0,1240,1,1,0
20,2099/12/31 23:59:59,0,0,0,0,1241001,8,0,2024/11/29 11:00:00,5106007,91002,焦虑要怪谁,0,0,0,依里（圣诞节） 第1话,0,2024/12/15 00:00:00,124101,2030/12/17 14:59:59,0,0,0,1241,1,1,0
20,2099/12/31 23:59:59,0,0,0,0,1241002,8,0,2024/11/29 11:00:00,1241001,91002,冰上的天使,0,0,0,依里（圣诞节） 第2话,4,2030/12/17 14:59:59,124101,2030/12/17 14:59:59,0,0,0,1241,1,1,0
20,2099/12/31 23:59:59,0,0,0,0,1241003,8,0,2024/11/29 11:00:00,1241002,91002,传达心意的小小天使,0,0,0,依里（圣诞节） 第3话,5,2030/12/17 14:59:59,124101,2030/12/17 14:59:59,0,0,0,1241,1,1,0
50,2099/12/31 23:59:59,0,0,0,0,1241004,8,0,2024/11/29 11:00:00,1241003,91002,冬季是少女的伙伴,0,0,0,依里（圣诞节） 第4话,8,2030/12/17 14:59:59,124101,2030/12/17 14:59:59,0,0,0,1241,1,1,0
20,2099/12/31 23:59:59,0,0,0,0,1242001,8,0,2024/12/23 11:00:00,0,91002,圣诞节的圣女,0,0,0,纯（圣诞节） 第1话,0,2030/12/17 14:59:59,124201,2030/12/17 14:59:59,0,0,0,1242,1,1,0
20,2099/12/31 23:59:59,0,0,0,0,1242002,8,0,2024/12/23 11:00:00,1242001,91002,新的生命灯火,0,0,0,纯（圣诞节） 第2话,4,2030/12/17 14:59:59,124201,2030/12/17 14:59:59,0,0,0,1242,1,1,0
20,2099/12/31 23:59:59,0,0,0,0,1242003,8,0,2024/12/23 11:00:00,1242002,91002,摘下内心的面具,0,0,0,纯（圣诞节） 第3话,5,2030/12/17 14:59:59,124201,2030/12/17 14:59:59,0,0,0,1242,1,1,0
50,2099/12/31 23:59:59,0,0,0,0,1242004,8,0,2024/12/23 11:00:00,1242003,91002,令人羞涩的化妆,0,0,0,纯（圣诞节） 第4话,8,2030/12/17 14:59:59,124201,2030/12/17 14:59:59,0,0,0,1242,1,1,0
20,2099/12/31 23:59:59,0,0,0,0,1245001,8,0,2025/01/15 11:00:00,0,91002,老大的极乐款待术,0,0,0,帆稀（新年） 第1话,0,2030/12/17 14:59:59,124501,2030/12/17 14:59:59,0,0,0,1245,1,1,0
20,2099/12/31 23:59:59,0,0,0,0,1245002,8,0,2025/01/15 11:00:00,1245001,91002,感动卧龙的同人志,0,0,0,帆稀（新年） 第2话,4,2030/12/17 14:59:59,124501,2030/12/17 14:59:59,0,0,0,1245,1,1,0
20,2099/12/31 23:59:59,0,0,0,0,1245003,8,0,2025/01/15 11:00:00,1245002,91002,卧龙的仁义,0,0,0,帆稀（新年） 第3话,5,2030/12/17 14:59:59,124501,2030/12/17 14:59:59,0,0,0,1245,1,1,0
50,2099/12/31 23:59:59,0,0,0,0,1245004,8,0,2025/01/15 11:00:00,1245003,91002,因温柔愿望而忧心的卧龙,0,0,0,帆稀（新年） 第4话,8,2030/12/17 14:59:59,124501,2030/12/17 14:59:59,0,0,0,1245,1,1,0
20,2099/12/31 23:59:59,0,0,0,0,1246001,8,0,2025/01/03 11:00:00,5108007,91002,祈愿笑口常开,0,0,0,美里（新年） 第1话,0,2023/1/14 21:00:00,124601,2030/12/17 14:59:59,0,0,0,1246,1,1,0
20,2099/12/31 23:59:59,0,0,0,0,1246002,8,0,2025/01/03 11:00:00,1246001,91002,温暖新年的母亲的味道,0,0,0,美里（新年） 第2话,4,2030/12/17 14:59:59,124601,2030/12/17 14:59:59,0,0,0,1246,1,1,0
20,2099/12/31 23:59:59,0,0,0,0,1246003,8,0,2025/01/03 11:00:00,1246002,91002,精灵之森里的歌留多牌大赛,0,0,0,美里（新年） 第3话,5,2030/12/17 14:59:59,124601,2030/12/17 14:59:59,0,0,0,1246,1,1,0
50,2099/12/31 23:59:59,0,0,0,0,1246004,8,0,2025/01/03 11:00:00,1246003,91002,温～暖的新年,0,0,0,美里（新年） 第4话,8,2030/12/17 14:59:59,124601,2030/12/17 14:59:59,0,0,0,1246,1,1,0
20,2099/12/31 23:59:59,0,0,0,0,1247001,8,0,2024/12/31 11:00:00,5108007,91002,黑市医生的忧郁,0,0,0,深月（新年） 第1话,0,2023/1/14 21:00:00,124701,2030/12/17 14:59:59,0,0,0,1247,1,1,0
20,2099/12/31 23:59:59,0,0,0,0,1247002,8,0,2024/12/31 11:00:00,1247001,91002,黑市医生的嫉妒,0,0,0,深月（新年） 第2话,4,2030/12/17 14:59:59,124701,2030/12/17 14:59:59,0,0,0,1247,1,1,0
20,2099/12/31 23:59:59,0,0,0,0,1247003,8,0,2024/12/31 11:00:00,1247002,91002,黑市医生的伪装,0,0,0,深月（新年） 第3话,5,2030/12/17 14:59:59,124701,2030/12/17 14:59:59,0,0,0,1247,1,1,0
50,2099/12/31 23:59:59,0,0,0,0,1247004,8,0,2024/12/31 11:00:00,1247003,91002,黑市医生的初心,0,0,0,深月（新年） 第4话,8,2030/12/17 14:59:59,124701,2030/12/17 14:59:59,0,0,0,1247,1,1,0
20,2099/12/31 23:59:59,0,0,0,0,1248001,8,0,2025/01/27 11:00:00,5111005,91002,重温回忆,0,0,0,望（解放者） 第1话,0,2025/2/19,124801,2030/12/17 14:59:59,0,0,0,1248,1,1,0
20,2099/12/31 23:59:59,0,0,0,0,1248002,8,0,2025/01/27 11:00:00,1248001,91002,学习、进步、超越,0,0,0,望（解放者） 第2话,4,2030/12/17 14:59:59,124801,2030/12/17 14:59:59,0,0,0,1248,1,1,0
20,2099/12/31 23:59:59,0,0,0,0,1248003,8,0,2025/01/27 11:00:00,1248002,91002,从“现在”到“将来”,0,0,0,望（解放者） 第3话,5,2030/12/17 14:59:59,124801,2030/12/17 14:59:59,0,0,0,1248,1,1,0
